subject,topic,question,option_a,option_b,option_c,option_d,correct_letter,explanation,difficulty,source,tags
Web Technologies & Internet / PHP,basic php,"What will be the output of the following code?

<?php 
$foo = 'Bob';
$bar = &$foo; 
$bar = ""My name is $bar"";
echo $bar;
echo $foo;
?>",Error,My name is BobBob,My name is BobMy name is Bob,My name is Bob Bob,C,The $bar = &$foo; line will reference $foo via $bar.,medium,web:Examveda.com https://www.examveda.com/php/practice-mcq-question-on-basic-php/?page=2,
Web Technologies & Internet / PHP,basic php,"Which of the following PHP statements will output Hello World on the screen? 
1. echo (“Hello World”); 
2. print (“Hello World”); 
3. printf (“Hello World”); 
4. sprintf (“Hello World”);",1 and 2,"1, 2 and 3",All of the mentioned,"1, 2 and 4",B,"echo(), print() and printf() all three can be used to output a statement onto the screen. The sprintf() statement is functionally identical to printf() except that the output is assigned to a string rather than rendered to the browser.",medium,web:Examveda.com https://www.examveda.com/php/practice-mcq-question-on-basic-php/?page=2,
Web Technologies & Internet / PHP,basic php,"What will be the output of the following PHP code?

<?php
$color = ""maroon"";
$var = $color[2];
echo ""$var"";
?>",a,Error,$var,r,D,"PHP treats strings in the same fashion as arrays, allowing for specific characters to be accessed via array offset notation.",medium,web:Examveda.com https://www.examveda.com/php/practice-mcq-question-on-basic-php/?page=2,
Web Technologies & Internet / PHP,basic php,"What will be the output of the following PHP code?

<?php
$score = 1234;
$scoreboard = (array) $score;
echo $scoreboard[0];
?>",1,Error,1234,2,C,The (array) is a cast operator which is used for converting values from other data types to array.,medium,web:Examveda.com https://www.examveda.com/php/practice-mcq-question-on-basic-php/?page=2,
Web Technologies & Internet / PHP,basic php,"What will be the output of the following PHP code?

<?php
$total = ""25 students"";
$more = 10;
$total = $total + $more;
echo ""$total"";
?>",Error,35 students,35,25 students,C,"The integer value at the beginning of the original $total string is used in the calculation. However if it begins with anything but a numerical value, the value will be 0.",medium,web:Examveda.com https://www.examveda.com/php/practice-mcq-question-on-basic-php/?page=2,
Web Technologies & Internet / PHP,basic php,Which of the below statements is equivalent to $add += $add ?,$add = $add,$add = $add +$add,$add = $add + 1,$add = $add + $add + 1,B,"a += b is an addition assignment whose outcome is a = a + b. Same can be done with subtraction,multiplication,division etc.",medium,web:Examveda.com https://www.examveda.com/php/practice-mcq-question-on-basic-php/?page=2,
Web Technologies & Internet / PHP,basic php,Which statement will output $x on the screen?,echo “\$x”;,echo “$$x”;,echo “/$x”;,echo “$x;”;,A,A backslash is used so that the dollar sign is treated as a normal string character rather than prompt PHP to treat $x as a variable. The backslash used in this manner is known as escape character.,medium,web:Examveda.com https://www.examveda.com/php/practice-mcq-question-on-basic-php/?page=2,
Web Technologies & Internet / PHP,basic php,"What will be the output of the following code?

<?php
function track() 
{
 static $count = 0;
 $count++;
 echo $count;
}
track();
track();
track();
?>",123,111,000,011,A,"Because $count is static, it retains its previous value each time the function is executed.",medium,web:Examveda.com https://www.examveda.com/php/practice-mcq-question-on-basic-php/?page=2,
Web Technologies & Internet / PHP,basic php,"What will be the output of the following PHP code?

<?php
$a = ""clue"";
$a .= ""get"";
echo ""$a"";
?>",get,true,false,clueget,D,.= is a concatenation-assignment. $a equals its current value concatenated with “get”.,medium,web:Examveda.com https://www.examveda.com/php/practice-mcq-question-on-basic-php/?page=2,
Web Technologies & Internet / PHP,basic php,"What will be the output of the following PHP code?

<?php
$a = 5;
$b = 5;
span class=""sys-fun"">echo ($a === $b);
?>",5 === 5,Error,1,False,C,"=== operator returns 1 if $a and $b are equivalent and $a and $b have the same type. 

 
 
 
 



 
 
 
 
 
 
 
 
 
 
 
 
 
1
2
3
4
5
6

 
 
 
 
 
 
 
 
 
 

 
 

 -->
 
 
 


 

-->
 
 
 Copyright © 2026 Examveda.com
 
 
 
 
 
 
 
 
 
 About Us |
 Terms & Condition |
 Privacy Policy |
 Contact Us",medium,web:Examveda.com https://www.examveda.com/php/practice-mcq-question-on-basic-php/?page=2,
Web Technologies & Internet / PHP,basic php,Which of the below symbols is a newline character?,\r,\n,/n,/r,B,PHP treats \n as newline character.,medium,web:Examveda.com https://www.examveda.com/php/practice-mcq-question-on-basic-php/?page=3,
Web Technologies & Internet / PHP,basic php,"What will be the output of the following PHP code?

<?php
$num = 10;
echo 'What is her age? \n She is $num years old';
?>",What is her age? n She is $num years old,What is her age? She is $num years old,What is her age? She is 10 years old,What is her age?n She is 10 years old,A,When a string is enclosed within single quotes both variables and escape sequences will not be interpreted when the string is parsed.,medium,web:Examveda.com https://www.examveda.com/php/practice-mcq-question-on-basic-php/?page=3,
Web Technologies & Internet / PHP,basic php,"Which of the conditional statements is/are supported by PHP?
1. if statements
2. if-else statements
3. if-elseif statements
4. switch statements",Only 1,"1, 2 and 4","2, 3 and 4",All of the mentioned.,D,,medium,web:Examveda.com https://www.examveda.com/php/practice-mcq-question-on-basic-php/?page=3,
Web Technologies & Internet / PHP,basic php,"What will be the output of the following PHP code?

<?php
$team = ""arsenal"";
switch ($team) 
{
case ""manu"":
 echo ""I love man u"";
case ""arsenal"":
 echo ""I love arsenal"";
case ""manc"":
 echo ""I love manc""; 
}
?>",I love arsenal,Error,I love arsenalI love manc,I love arsenalI love mancI love manu,C,"If a break statement isn’t present, all subsequent case blocks will execute until a break statement is located.",medium,web:Examveda.com https://www.examveda.com/php/practice-mcq-question-on-basic-php/?page=3,
Web Technologies & Internet / PHP,basic php,"Which of the looping statements is/are supported by PHP? 
1. for loop 
2. while loop 
3. do-while loop 
4. foreach loop",1 and 2,"1, 2 and 3",All of the mentioned,None of the mentioned,C,,medium,web:Examveda.com https://www.examveda.com/php/practice-mcq-question-on-basic-php/?page=3,
Web Technologies & Internet / PHP,basic php,"What will be the output of the following PHP code?

<?php
$user = array(""Ashley"", ""Bale"", ""Shrek"", ""Blank"");
for ($x=0; $x $user); $x++)
{
 if ($user[$x] == ""Shrek"") continue;
 printf ($user[$x]); 
}
?>",AshleyBale,AshleyBaleBlank,ShrekBlank,Shrek,B,The continue statement causes execution of the current loop iteration to end and commence at the beginning of the next iteration.,medium,web:Examveda.com https://www.examveda.com/php/practice-mcq-question-on-basic-php/?page=3,
Web Technologies & Internet / PHP,basic php,If $a = 12 what will be returned when ($a == 12) ? 5 : 1 is executed?,12,1,Error,5,D,?: is known as ternary operator. If condition is true then the part just after the ? is executed else the part after : .,medium,web:Examveda.com https://www.examveda.com/php/practice-mcq-question-on-basic-php/?page=3,
Web Technologies & Internet / PHP,basic php,"What is the value of $a and $b after the function call?

<?php
function doSomething( &$arg ) 
{
 $return = $arg;
 $arg += 1;
 return $return; 
}
$a = 3;
$b = doSomething( $a );
?>",a is 3 and b is 4,a is 4 and b is 3,Both are 3,Both are 4,B,"$a is 4 and $b is 3. The former because $arg is passed by reference, the latter because the return value of the function is a copy of the initial value of the argument.",medium,web:Examveda.com https://www.examveda.com/php/practice-mcq-question-on-basic-php/?page=3,
Web Technologies & Internet / PHP,basic php,Who is the father of PHP?,Rasmus Lerdorf,Willam Makepiece,Drek Kolkevi,List Barely,A,,medium,web:Examveda.com https://www.examveda.com/php/practice-mcq-question-on-basic-php/?page=3,
Web Technologies & Internet / PHP,basic php,How does the identity operator === compare two values?,It converts them to a common compatible data type and then compares the resulting values,It returns True only if they are both of the same type and value,"If the two values are strings, it performs a lexical comparison",It bases its comparison on the C strcmp function exclusively,A,,medium,web:Examveda.com https://www.examveda.com/php/practice-mcq-question-on-basic-php/?page=3,
Web Technologies & Internet / PHP,basic php,Under what circumstance is it impossible to assign a default value to a parameter while declaring a function?,When the parameter is Boolean,When the function is being declared as a member of a class,When the parameter is being declared as passed by reference,When the function contains only one parameter,C,,medium,web:Examveda.com https://www.examveda.com/php/practice-mcq-question-on-basic-php/?page=4,
Web Technologies & Internet / PHP,basic php,Variables always start with a ........ in PHP,Pond-sign,Yen-sign,Dollar-sign,Euro-sign,C,,medium,web:Examveda.com https://www.examveda.com/php/practice-mcq-question-on-basic-php/?page=4,
Web Technologies & Internet / PHP,basic php,Which of the following is not valid PHP code?,$_10,${“MyVar”},&$something,$10_somethings,D,,medium,web:Examveda.com https://www.examveda.com/php/practice-mcq-question-on-basic-php/?page=4,
Web Technologies & Internet / PHP,basic php,You can test the type of any variable with the ..... function.,whattype(),showtype(),gettype(),settype(),C,,medium,web:Examveda.com https://www.examveda.com/php/practice-mcq-question-on-basic-php/?page=4,
Web Technologies & Internet / PHP,basic php,"If you echo a Boolean variable, the value FALSE displays as a .... and the value TRUE echoes as a .....","0, 1","blank string, 2","empty variable, 1","blank string, 1",D,,medium,web:Examveda.com https://www.examveda.com/php/practice-mcq-question-on-basic-php/?page=4,
Web Technologies & Internet / PHP,basic php,String values must be enclosed in ......,single quotes,double quotes,both A and B,none of above,C,,medium,web:Examveda.com https://www.examveda.com/php/practice-mcq-question-on-basic-php/?page=4,
Web Technologies & Internet / PHP,basic php,strval(),Accepts a value and converts it into a string array,Accepts a value and converts it into an string dictionary,Accepts a value and converts it into string equivalent,None of above,C,,medium,web:Examveda.com https://www.examveda.com/php/practice-mcq-question-on-basic-php/?page=5,
Web Technologies & Internet / PHP,basic php,What is the limit of a PHP integer value?,16384,65536,1048576,2147483647,D,,medium,web:Examveda.com https://www.examveda.com/php/practice-mcq-question-on-basic-php/?page=5,
Web Technologies & Internet / PHP,basic php,"Within a namespace, for accessing the built-in PHP classes you can prefix the class name with a . . . . . and let PHP look in the global class list.",percent,ampersand,asterix,backslash,D,,medium,web:Examveda.com https://www.examveda.com/php/practice-mcq-question-on-basic-php/?page=5,
Web Technologies & Internet / PHP,basic php,Which of the below namespace declaration is correct?,namespace ORA:,namespace 1_RA;,namespace ORA;,namespace ORA_#;,C,,medium,web:Examveda.com https://www.examveda.com/php/practice-mcq-question-on-basic-php/?page=5,
Web Technologies & Internet / PHP,basic php,"As the namespace size grows, using namespaces can become a little repetitious, but PHP also provides the . . . . . statement, which allows you to alias a specific namespace.",php,grant,use,label,C,,medium,web:Examveda.com https://www.examveda.com/php/practice-mcq-question-on-basic-php/?page=5,
Web Technologies & Internet / PHP,basic php,Some PHP code might not have a namespace and therefore lives in the . . . . . . namespace.,Default,Global,PRE,Automatic,B,,medium,web:Examveda.com https://www.examveda.com/php/practice-mcq-question-on-basic-php/?page=6,
Web Technologies & Internet / PHP,basic php,"The value of __NAMESPACE__ is a string that contains the current namespace name. In global, un-namespaced code, it contains . . . . . .",NULL,0,an empty string,gibberish value,C,,medium,web:Examveda.com https://www.examveda.com/php/practice-mcq-question-on-basic-php/?page=6,
Web Technologies & Internet / PHP,operators and expressions in php,"What will be the output of the following PHP code ?

<?php
""Hello World""
?>",Error,Hello World,Nothing,Missing semicolon error,C,If you need to output something onto the screen you’ll need to use echo or print_r.,medium,web:Examveda.com https://www.examveda.com/php/practice-mcq-question-on-operators-and-expressions-in-php/,
Web Technologies & Internet / PHP,operators and expressions in php,"What will be the output of the following PHP code ?

<?php
print_r ""Hello world""
?>",Error,Hello World,Nothing,Missing semicolon error,A,"The statement should be print_r(‘Hello World’) to print Hello world. Also if there is only one line then there is no requirement of a semicolon, but it is better to use it.",medium,web:Examveda.com https://www.examveda.com/php/practice-mcq-question-on-operators-and-expressions-in-php/,
Web Technologies & Internet / PHP,operators and expressions in php,"What will be the output of the following PHP code ?

<?php
$color = ""red"";
echo ""$color"";
echo ""$COLOR"";
echo ""$Color"";
?>",redredred,redred,red,Error,C,"In PHP, all variables are case-sensitive.",medium,web:Examveda.com https://www.examveda.com/php/practice-mcq-question-on-operators-and-expressions-in-php/,
Web Technologies & Internet / PHP,operators and expressions in php,"What will be the output of the following PHP code ?

<?php
 # echo ""Hello world"";
 echo ""# Hello world""; 
?>",# Hello world,Hello world# Hello world,Hello world,Error,A,# is a single line comment.,medium,web:Examveda.com https://www.examveda.com/php/practice-mcq-question-on-operators-and-expressions-in-php/,
Web Technologies & Internet / PHP,operators and expressions in php,"What will be the output of the following PHP code ?

<?php
echo ""Hello World""
?>",Hello world,Hello world in italics,Nothing,Error,B,"You can use tags like italics, bold etc. inside php script.",medium,web:Examveda.com https://www.examveda.com/php/practice-mcq-question-on-operators-and-expressions-in-php/,
Web Technologies & Internet / PHP,operators and expressions in php,"What will be the output of the following PHP code ?

<?php
echo ""echo ""Hello World"""";
?>",Hello world,echo “Hello world”,echo Hello world,Error,D,It would have printed echo “Hello world” if the statement was echo “echo ”Hello World””;.,medium,web:Examveda.com https://www.examveda.com/php/practice-mcq-question-on-operators-and-expressions-in-php/,
Web Technologies & Internet / PHP,operators and expressions in php,"What will be the output of the following PHP code ?

<?php
<?php
echo ""Hello world"";
?>
?>",Hello,Hello world,Nothing,Error,D,You can not have php tags inside a php tag.,medium,web:Examveda.com https://www.examveda.com/php/practice-mcq-question-on-operators-and-expressions-in-php/,
Web Technologies & Internet / PHP,operators and expressions in php,"What will be the output of the following PHP code ?

<?php
$color = red;
echo ""$color"";
?>",red,$color,color,Error,B,To print red remove the .,medium,web:Examveda.com https://www.examveda.com/php/practice-mcq-question-on-operators-and-expressions-in-php/,
Web Technologies & Internet / PHP,operators and expressions in php,"What will be the output of the following PHP code ?

<?php
$color = red;
echo ""$color"" . red ;
?>",red red,red,error,nothing,C,Use of undefined constant red.,medium,web:Examveda.com https://www.examveda.com/php/practice-mcq-question-on-operators-and-expressions-in-php/,
Web Technologies & Internet / PHP,operators and expressions in php,"What will be the output of the following PHP code ?

<?php
$color1 = red;
$color2 = green;
echo ""$color1"".""$color2"";
?>",red green,red,green,error,D,"It has to be $color1 = “red”; and $color2 = “green”; therefore the error. 

 
 
 
 



 
 
 
 
 
 
 
 
 
 
 
 
 1
2
3
4
5
6
7
8
9
10

 
 
 
 
 
 
 
 
 Read More Section(Operators and Expressions in php)
 Each Section contains maximum 100 MCQs question on Operators and Expressions in php. To get more questions visit other sections.
 
 Operators and Expressions in php - Section 2
 
 


 
 
 
 

 
 

 -->
 
 
 


 

-->
 
 
 Copyright © 2026 Examveda.com
 
 
 
 
 
 
 
 
 
 About Us |
 Terms & Condition |
 Privacy Policy |
 Contact Us",medium,web:Examveda.com https://www.examveda.com/php/practice-mcq-question-on-operators-and-expressions-in-php/,
Web Technologies & Internet / PHP,operators and expressions in php,"What will be the output of the following PHP code ?

<?php
$color = ""red"";
$color = ""green"";
echo ""$color"";
?>",red,green,red green,error,B,The variable contains the last value which has been assigned.,medium,web:Examveda.com https://www.examveda.com/php/practice-mcq-question-on-operators-and-expressions-in-php/?page=2,
Web Technologies & Internet / PHP,operators and expressions in php,"What will be the output of the following PHP code ?

<?php
$color1 = ""red"";
$color2 = ""green"";
echo ""$color1"" . ""$color2"";
?>",red,green,red green,redgreen,D,The . operator is used to join to strings.,medium,web:Examveda.com https://www.examveda.com/php/practice-mcq-question-on-operators-and-expressions-in-php/?page=2,
Web Technologies & Internet / PHP,operators and expressions in php,"What will be the output of the following PHP code ?

<?php
$color1 = ""red"";
$color2 = ""green"";
echo ""$color1"" + ""$color2"";
?>",redgreen,red green,0,error,C,+ operator does not join both the strings.,medium,web:Examveda.com https://www.examveda.com/php/practice-mcq-question-on-operators-and-expressions-in-php/?page=2,
Web Technologies & Internet / PHP,operators and expressions in php,"What will be the output of the following PHP code ?

<?php
$color1 = ""red"";
$color2 = ""red"";
echo ""$color1"" + ""$color2"";
?>",redgreen,red green,0,1,C,+ does not return 1 if the variables are equal.,medium,web:Examveda.com https://www.examveda.com/php/practice-mcq-question-on-operators-and-expressions-in-php/?page=2,
Web Technologies & Internet / PHP,operators and expressions in php,"What will be the output of the following PHP code ?

<?php
$color1 = ""red"";
$color2 = ""1"";
echo ""$color1"" + ""$color2"";
?>",red1,red 1,0,1,D,+ just returns the numeric value even though it is inside double quotes.,medium,web:Examveda.com https://www.examveda.com/php/practice-mcq-question-on-operators-and-expressions-in-php/?page=2,
Web Technologies & Internet / PHP,operators and expressions in php,"What will be the output of the following PHP code ?

<?php
$color1 = ""1"";
$color2 = ""1"";
echo ""$color1"" + ""$color2"";
?>",11,2,0,1,B,+ can be used to add to integer values which are enclosed by double-quotes.,medium,web:Examveda.com https://www.examveda.com/php/practice-mcq-question-on-operators-and-expressions-in-php/?page=2,
Web Technologies & Internet / PHP,operators and expressions in php,"What will be the output of the following PHP code ?

<?php
$color1 = ""red"";
$color2 = ""1"";
$color3 = ""grey""
echo ""$color1"" + ""$color2"" . ""$color3"";
?>",1grey,grey,0,red1grey,A,+ gives the value 1 and . is used to give join 1 and grey.,medium,web:Examveda.com https://www.examveda.com/php/practice-mcq-question-on-operators-and-expressions-in-php/?page=2,
Web Technologies & Internet / PHP,operators and expressions in php,"What will be the output of the following PHP code ?

<?php
echo ""This"", ""was"", ""a"", ""bad"", ""idea"";
?>","This, was, a, bad, idea",This was a bad idea,Thiswasabadidea,Error,C,In an echo statement the comma operator is used to join strings.,medium,web:Examveda.com https://www.examveda.com/php/practice-mcq-question-on-operators-and-expressions-in-php/?page=2,
Web Technologies & Internet / PHP,operators and expressions in php,"What will be the output of the following PHP code ?

<?php
echo ""This"".""was"".""a"".""bad"".""idea"";
?>","This, was, a, bad, idea",This was a bad idea,Thiswasabadidea,Error,C,In an echo statement the dot operator is used to join strings.,medium,web:Examveda.com https://www.examveda.com/php/practice-mcq-question-on-operators-and-expressions-in-php/?page=2,
Web Technologies & Internet / PHP,operators and expressions in php,"What will be the output of the following PHP code ?

<?php
echo ""This"",""was""|""a"",""bad"".""idea"";
?>",Thiswasabadidea,Thiswasbadidea,Thiswas a badidea,Thiswas abadidea,B,"You can use only comma and dot operator to join starings, other characters do not have the same function. 

 
 
 
 



 
 
 
 
 
 
 
 
 
 
 
 
 
1
2
3
4
5
6
7
8
9
10

 
 
 
 
 
 
 
 
 Read More Section(Operators and Expressions in php)
 Each Section contains maximum 100 MCQs question on Operators and Expressions in php. To get more questions visit other sections.
 
 Operators and Expressions in php - Section 2
 
 


 
 
 
 

 
 

 -->
 
 
 


 

-->
 
 
 Copyright © 2026 Examveda.com
 
 
 
 
 
 
 
 
 
 About Us |
 Terms & Condition |
 Privacy Policy |
 Contact Us",medium,web:Examveda.com https://www.examveda.com/php/practice-mcq-question-on-operators-and-expressions-in-php/?page=2,
Web Technologies & Internet / PHP,operators and expressions in php,"What will be the output of the following PHP code ?

<?php
$one = ""Hello"";
$two = ""World"";
echo $one, $two;
?>",Hello World,Hello,World,HelloWorld,D,Echo can print two variables which are seperated by a comma.,medium,web:Examveda.com https://www.examveda.com/php/practice-mcq-question-on-operators-and-expressions-in-php/?page=3,
Web Technologies & Internet / PHP,operators and expressions in php,"What will be the output of the following PHP code ?



<?php
$one = ""Hello"";
$two = ""World"";
echo ""$one$two"";
?>",HelloWorld,$one$two,Hello,Error,A,"Even though both the variables are inside the double-quotes, the value of the variable is substituted and then printed to the screen.",medium,web:Examveda.com https://www.examveda.com/php/practice-mcq-question-on-operators-and-expressions-in-php/?page=3,
Web Technologies & Internet / PHP,operators and expressions in php,"What will be the output of the following PHP code ?



<?php
$one = ""Hello"";
$two = ""World"";
echo ""$one""+""$two"";
?>",HelloWorld,Hello+World,0,Error,C,"In the given PHP code, the concatenation operator (.) should be used instead of the addition operator (+) to concatenate strings. When using the addition operator with strings, PHP will attempt to convert the strings to numbers for addition. If a string cannot be converted to a number, it will be treated as 0. 
So, in this code, ""$one"" and ""$two"" are treated as numeric strings, which will be converted to 0 when converted to numbers. Therefore, the output of the expression ""$one"" + ""$two"" will be 0. 
Option A: HelloWorld is incorrect because the correct output is 0, not the concatenation of the two strings. 
Option B: Hello+World is incorrect because the correct output is 0, not the two strings separated by a plus sign. 
Option D: Error is incorrect because there is no syntax error in the code, but the output is 0",medium,web:Examveda.com https://www.examveda.com/php/practice-mcq-question-on-operators-and-expressions-in-php/?page=3,
Web Technologies & Internet / PHP,operators and expressions in php,"What will be the output of the following PHP code ?

<?php
echo ""This is India"";
?>",India,This is India,This is,Error,B,,medium,web:Examveda.com https://www.examveda.com/php/practice-mcq-question-on-operators-and-expressions-in-php/?page=3,
Web Technologies & Internet / PHP,operators and expressions in php,"What will be the output of the following PHP code ?

<?php
$cars = array(""Volvo"", ""BMW"", ""Toyota"");
echo ""My car is a {$cars[0]}"";
?>",My car is a Volvo,My car is a BMW,My car is a Toyota,Error,A,In the echo statement the {$cars[0]} is replaced by the 1st element in cars that is Volvo.,medium,web:Examveda.com https://www.examveda.com/php/practice-mcq-question-on-operators-and-expressions-in-php/?page=3,
Web Technologies & Internet / PHP,operators and expressions in php,"What will be the output of the following PHP code ?

<?php
print ""echo hello world"";
?>",echo hello world,hello world,nothing,error,A,The print statement will print what ever is present inside the double-quotes.,medium,web:Examveda.com https://www.examveda.com/php/practice-mcq-question-on-operators-and-expressions-in-php/?page=3,
Web Technologies & Internet / PHP,operators and expressions in php,"What will be the output of the following PHP code ?

<?php
$one = 1;
print($one);
print $one;
?>",01,11,10,Error,B,Print can be used with or without parantheses.,medium,web:Examveda.com https://www.examveda.com/php/practice-mcq-question-on-operators-and-expressions-in-php/?page=3,
Web Technologies & Internet / PHP,operators and expressions in php,"What will be the output of the following PHP code ?

<?php
$cars = array(""Volvo"", ""BMW"", ""Toyota"");
print $cars[2];
?>",Volvo,BMW,Toyota,Error,C,Print statement can be used to output a specific array member.,medium,web:Examveda.com https://www.examveda.com/php/practice-mcq-question-on-operators-and-expressions-in-php/?page=3,
Web Technologies & Internet / PHP,operators and expressions in php,"What will be the output of the following PHP code ?

<?php
$one = ""one"";
$two = ""two"";
print($one$two);
?>",onetwo,one,nothing,error,D,"The above syntax will produce an error, unlike the echo statement.",medium,web:Examveda.com https://www.examveda.com/php/practice-mcq-question-on-operators-and-expressions-in-php/?page=3,
Web Technologies & Internet / PHP,operators and expressions in php,"What will be the output of the following PHP code ?

<?php
$one = ""one"";
$two = ""two"";
print($one,$two);
?>",onetwo,"one, two",one,error,D,"The above syntax will produce an error, unlike the echo statement. 

 
 
 
 



 
 
 
 
 
 
 
 
 
 
 
 
 
1
2
3
4
5
6
7
8
9
10

 
 
 
 
 
 
 
 
 Read More Section(Operators and Expressions in php)
 Each Section contains maximum 100 MCQs question on Operators and Expressions in php. To get more questions visit other sections.
 
 Operators and Expressions in php - Section 2
 
 


 
 
 
 

 
 

 -->
 
 
 


 

-->
 
 
 Copyright © 2026 Examveda.com
 
 
 
 
 
 
 
 
 
 About Us |
 Terms & Condition |
 Privacy Policy |
 Contact Us",medium,web:Examveda.com https://www.examveda.com/php/practice-mcq-question-on-operators-and-expressions-in-php/?page=3,
Web Technologies & Internet / PHP,operators and expressions in php,"What will be the output of the following PHP code ?

<?php
$one = ""one"";
$two = ""two"";
print(""$one$two"");
?>",onetwo,$one$two,one,error,A,This is same as the echo statement.,medium,web:Examveda.com https://www.examveda.com/php/practice-mcq-question-on-operators-and-expressions-in-php/?page=4,
Web Technologies & Internet / PHP,operators and expressions in php,"What will be the output of the following PHP code ?

<?php
$one = ""one"";
$two = ""two"";
print($one==$two);
?>",true,false,nothing,error,C,Since we are equating two unequal strings we do not get any output.,medium,web:Examveda.com https://www.examveda.com/php/practice-mcq-question-on-operators-and-expressions-in-php/?page=4,
Web Technologies & Internet / PHP,operators and expressions in php,"What will be the output of the following PHP code ?

<?php
$one = ""one"";
$two = ""one"";
print($one == $two);
?>",true,false,1,error,C,Since both the strings are equal the result 1 is printed on the screen.,medium,web:Examveda.com https://www.examveda.com/php/practice-mcq-question-on-operators-and-expressions-in-php/?page=4,
Web Technologies & Internet / PHP,operators and expressions in php,"What will be the output of the following PHP code ?

<?php
print(""this"".""was"".""a"".""bad"".""idea"");
?>",thiswasabadidea,this was a bad idea,nothing,error,A,You can use the dot operator like in echo but you can not use the comma operator to do the same.,medium,web:Examveda.com https://www.examveda.com/php/practice-mcq-question-on-operators-and-expressions-in-php/?page=4,
Web Technologies & Internet / PHP,operators and expressions in php,"What will be the output of the following PHP code ?

<?php
define(""GREETING"", ""PHP is a scripting language"");
echo $GREETING;
?>",$GREETING,no output,PHP is a scripting language,GREETING,B,"Constants do not need a $ before them, they are referenced by their variable names itself.",medium,web:Examveda.com https://www.examveda.com/php/practice-mcq-question-on-operators-and-expressions-in-php/?page=4,
