subject,topic,question,option_a,option_b,option_c,option_d,correct_letter,explanation,difficulty,source,tags
Algorithms & Complexity,Algorithms MCQs with Answers and Explanations,Which of the following is NOT a step in the Karatsuba algorithm?,Divide the input strings into halves,Recursively compute the product of the halves,Multiply the smaller strings directly without recursion,Combine the results using shifts and additions,C,The Karatsuba algorithm involves recursive multiplication of the halves. Direct multiplication without recursion is not a part of the Karatsuba method but could be part of the base case handling.,medium,web:Includehelp.com https://www.includehelp.com/mcq/algorithms-multiple-choice-questions.aspx,
Algorithms & Complexity,Algorithms MCQs with Answers and Explanations,The space complexity of the Karatsuba algorithm is _____.,O(n),O(1),O(n^2),None of the above,A,The space complexity of the Karastuba algorithm is O(n).,medium,web:Includehelp.com https://www.includehelp.com/mcq/algorithms-multiple-choice-questions.aspx,
Algorithms & Complexity,Algorithms MCQs with Answers and Explanations,What is the primary purpose of the Floyd-Warshall algorithm?,To find the shortest path from a single source to all other nodes,To find the shortest path from a single source to a single destination,To find the shortest paths between all pairs of nodes,To find the longest paths between all pairs of nodes,C,The Floyd-Warshall algorithm finds the shortest paths between all pairs of nodes in a weighted graph.,medium,web:Includehelp.com https://www.includehelp.com/mcq/algorithms-multiple-choice-questions.aspx,
Algorithms & Complexity,Algorithms MCQs with Answers and Explanations,The Floyd-Warshall algorithm can handle graphs with which type of edge weights?,Only positive edge weights,Only negative edge weights,Both positive and negative edge weights,Only zero edge weights,C,The Floyd-Warshall algorithm can handle graphs with positive and negative edge weights but does not work correctly with graphs containing negative cycles.,medium,web:Includehelp.com https://www.includehelp.com/mcq/algorithms-multiple-choice-questions.aspx,
Algorithms & Complexity,Algorithms MCQs with Answers and Explanations,True or False: The Floyd-Warshall algorithm works for both directed and undirected graphs.,True,False,Can't say,None,A,The Floyd-Warshall algorithm can be applied to both directed and undirected weighted graphs.,medium,web:Includehelp.com https://www.includehelp.com/mcq/algorithms-multiple-choice-questions.aspx,
Algorithms & Complexity,Algorithms MCQs with Answers and Explanations,The time complexity of the Floyd-Warshall algorithm is ______.,O(V^2),O(V^2 + E),O(V^3),O(E^3),C,The Floyd-Warshall algorithm has a time complexity of O(V^3) due to its three nested loops over the graph vertices.,medium,web:Includehelp.com https://www.includehelp.com/mcq/algorithms-multiple-choice-questions.aspx,
Algorithms & Complexity,Algorithms MCQs with Answers and Explanations,Which of the following statements is true about the Floyd-Warshall algorithm?,It uses a greedy approach.,It uses dynamic programming.,It only works with unweighted graphs.,It can only find the shortest path for a single source.,B,The Floyd-Warshall algorithm follows a dynamic programming approach to find the shortest paths between all pairs of nodes.,medium,web:Includehelp.com https://www.includehelp.com/mcq/algorithms-multiple-choice-questions.aspx,
Algorithms & Complexity,Algorithms MCQs with Answers and Explanations,Why is the Floyd-Warshall algorithm better suited for dense graphs rather than sparse graphs?,It has a lower time complexity for dense graphs.,It runs in constant time for dense graphs.,It ignores the number of edges in the graph.,It performs the same regardless of graph density.,C,The Floyd-Warshall algorithm runs in O(V^3) time regardless of the number of edges.,medium,web:Includehelp.com https://www.includehelp.com/mcq/algorithms-multiple-choice-questions.aspx,
Algorithms & Complexity,Algorithms MCQs with Answers and Explanations,The Floyd-Warshall algorithm does not work correctly for graphs with ______.,Positive cycles,Zero-weight edges,Negative cycles,Directed edges,C,"The Floyd-Warshall algorithm does not work correctly for graphs containing negative cycles, as the presence of such cycles can lead to incorrect shortest-path calculations.",medium,web:Includehelp.com https://www.includehelp.com/mcq/algorithms-multiple-choice-questions.aspx,
Algorithms & Complexity,Algorithms MCQs with Answers and Explanations,Which of the following is the time complexity of the naive recursive implementation of the LCS problem?,O(m * n),O(m^2),O(2^(m+n)),O(m + n),C,The naive recursive implementation has an exponential time complexity because it explores all possible subsequences.,medium,web:Includehelp.com https://www.includehelp.com/mcq/algorithms-multiple-choice-questions.aspx,
Algorithms & Complexity,Algorithms MCQs with Answers and Explanations,The Dynamic Programming approach to LCS has an auxiliary space complexity of O(1).,True,False,Can't say,None,B,"The auxiliary space complexity of the standard dynamic programming approach to LCS is O(m * n), where m and n are the lengths of the input strings.",medium,web:Includehelp.com https://www.includehelp.com/mcq/algorithms-multiple-choice-questions.aspx,
Algorithms & Complexity,Algorithms MCQs with Answers and Explanations,The optimal substructure property of the LCS problem indicates that the problem can be broken down into ____.,Smaller unrelated problems,Subproblems that can be solved independently,Overlapping subproblems,Subproblems that build on the solutions of smaller subproblems,D,Optimal substructure means the problem can be solved by using the solutions to its subproblems optimally.,medium,web:Includehelp.com https://www.includehelp.com/mcq/algorithms-multiple-choice-questions.aspx,
Algorithms & Complexity,Algorithms MCQs with Answers and Explanations,"In the context of the LCS problem, which approach uses a 2D array to store the lengths of common subsequences?",Greedy Algorithm,Divide and Conquer,Dynamic Programming (Bottom-Up),Backtracking,C,The bottom-up dynamic programming approach uses a 2D array to store the lengths of common subsequences.,medium,web:Includehelp.com https://www.includehelp.com/mcq/algorithms-multiple-choice-questions.aspx,
Algorithms & Complexity,Algorithms MCQs with Answers and Explanations,What is the auxiliary space complexity of the space-optimized bottom-up approach for LCS?,O(m * n),O(n),O(1),O(m),B,"The space-optimized approach uses two arrays of size n, where n is the length of one of the strings.",medium,web:Includehelp.com https://www.includehelp.com/mcq/algorithms-multiple-choice-questions.aspx,
Algorithms & Complexity,Algorithms MCQs with Answers and Explanations,"In the LCS problem, if the last characters of the input strings are the same, the LCS length can be derived as 1 + LCS of ____.",Remaining parts of both strings,One string with the last character removed and the other string unchanged,Both strings unchanged,Remaining part of the first string and unchanged second string,A,"If the last characters are the same, we add 1 to the LCS length of the remaining parts of both strings.",medium,web:Includehelp.com https://www.includehelp.com/mcq/algorithms-multiple-choice-questions.aspx,
Algorithms & Complexity,Algorithms MCQs with Answers and Explanations,The LCS length of the strings 'ABC' and 'CBA' is 2?,True,False,Can't say,None,B,"The LCS length of ""ABC"" and ""CBA"" is 1. There are common subsequences of length 1.",medium,web:Includehelp.com https://www.includehelp.com/mcq/algorithms-multiple-choice-questions.aspx,
Algorithms & Complexity,Algorithms MCQs with Answers and Explanations,What type of algorithm is Prim's algorithm?,Dynamic Programming,Divide and Conquer,Greedy,Backtracking,C,Prim's algorithm is a greedy algorithm that builds the MST by selecting the minimum weight edges at each step.,medium,web:Includehelp.com https://www.includehelp.com/mcq/algorithms-multiple-choice-questions.aspx,
Algorithms & Complexity,Algorithms MCQs with Answers and Explanations,Prim's algorithm starts with an arbitrary vertex and grows the MST by adding the ____ edge that connects a vertex in the MST to a vertex outside the MST.,Longest,Shortest,Heaviest,Lightest,D,"At each step, Prim's algorithm selects the minimum weight edge that connects the MST to a vertex outside the MST.",medium,web:Includehelp.com https://www.includehelp.com/mcq/algorithms-multiple-choice-questions.aspx,
Algorithms & Complexity,Algorithms MCQs with Answers and Explanations,Prim's algorithm can produce different MSTs depending on the starting vertex?,True,False,Can't say,None,A,"The choice of the starting vertex can lead to different MSTs, although all will have the same total weight.",medium,web:Includehelp.com https://www.includehelp.com/mcq/algorithms-multiple-choice-questions.aspx,
Algorithms & Complexity,Algorithms MCQs with Answers and Explanations,"In Prim's algorithm, what data structure is commonly used to efficiently select the minimum weight edge?",Stack,Queue,Priority Queue,Linked List,C,A priority queue helps in efficiently selecting the edge with the minimum weight at each step.,medium,web:Includehelp.com https://www.includehelp.com/mcq/algorithms-multiple-choice-questions.aspx,
Algorithms & Complexity,Algorithms MCQs with Answers and Explanations,The complexity of Prim's algorithm when using an adjacency list and a binary heap is ____.,O(V^2),O(E log V),O(E + V),O(V log E),B,"When using an adjacency list with a binary heap, Prim's algorithm runs in O(E log V) time.",medium,web:Includehelp.com https://www.includehelp.com/mcq/algorithms-multiple-choice-questions.aspx,
Algorithms & Complexity,Algorithms MCQs with Answers and Explanations,Prim's algorithm guarantees the same MST irrespective of the starting node?,True,False,Can't say,None,B,"While the total weight of the MST will be the same, the structure of the MST can vary depending on the starting vertex.",medium,web:Includehelp.com https://www.includehelp.com/mcq/algorithms-multiple-choice-questions.aspx,
Algorithms & Complexity,Algorithms MCQs with Answers and Explanations,"In Prim's algorithm, what is the initial key value assigned to the starting vertex?",Infinity,-1,0,1,C,The starting vertex is given a key value of 0 to ensure it is picked first.,medium,web:Includehelp.com https://www.includehelp.com/mcq/algorithms-multiple-choice-questions.aspx,
Algorithms & Complexity,Algorithms MCQs with Answers and Explanations,"In the adjacency matrix representation, the time complexity of Prim's algorithm is ____.",O(V log E),O(V^3),O(V^2),O(E^2),C,"When using an adjacency matrix, the time complexity of Prim's algorithm is O(V^2) due to the need to check all edges for the minimum weight edge selection.",medium,web:Includehelp.com https://www.includehelp.com/mcq/algorithms-multiple-choice-questions.aspx,
Algorithms & Complexity,Algorithms MCQs with Answers and Explanations,What is the primary purpose of Kadane's Algorithm?,To find the shortest path in a graph,To find the largest sum of a contiguous subarray,To sort an array,To find the minimum sum of a contiguous subarray,B,Kadane's Algorithm is used to find the subarray with the largest sum within a given array.,medium,web:Includehelp.com https://www.includehelp.com/mcq/algorithms-multiple-choice-questions.aspx,
Algorithms & Complexity,Algorithms MCQs with Answers and Explanations,The time complexity of Kadane's algorithm is ____.,0(n),O(log n),O(n^2),None of the above,A,The time complexity of Kadaneâ€™s algorithm is O(n).,medium,web:Includehelp.com https://www.includehelp.com/mcq/algorithms-multiple-choice-questions.aspx,
Algorithms & Complexity,Algorithms MCQs with Answers and Explanations,"For a given array, what will be the maximum contiguous array sum? int n[]={ -2, -3, 4, -1, -2, 1, 5, -3 };",-1,10,7,None of the above,C,,medium,web:Includehelp.com https://www.includehelp.com/mcq/algorithms-multiple-choice-questions.aspx,
Algorithms & Complexity,Algorithms MCQs with Answers and Explanations,Kadane's Algorithm can be used to find the smallest sum contiguous subarray by negating the elements of the array.,True,False,Can't say,None,A,"By negating all elements in the array, Kadane's Algorithm can be used to find the smallest sum contiguous subarray.",medium,web:Includehelp.com https://www.includehelp.com/mcq/algorithms-multiple-choice-questions.aspx,
Algorithms & Complexity,Algorithms MCQs with Answers and Explanations,Top MCQs,It finds the maximum sum of any subarray in O(N^2) time.,It requires additional space proportional to the size of the array.,It finds the maximum sum of a contiguous subarray in O(N) time.,It cannot handle arrays with all negative numbers.,C,"Kadane's Algorithm efficiently finds the maximum sum of a contiguous subarray with a linear time complexity, O(N).",medium,web:Includehelp.com https://www.includehelp.com/mcq/algorithms-multiple-choice-questions.aspx,
