subject,topic,question,option_a,option_b,option_c,option_d,correct_letter,explanation,difficulty,source,tags
Web Technologies & Internet / PHP,basic and variables,The type of a variable that is volatile is,Volatile variable,Mutable variable,Immutable variable,Dynamic variable,B,The variables whose values can be changed are called mutable variable types.,medium,web:Examveda.com https://www.examveda.com/javascript/practice-mcq-question-on-basic-and-variables/?page=2,
Web Technologies & Internet / PHP,basic and variables,The generalised syntax for a real number representation is,[digits][.digits][(E|e)[(+|-)]digits],[digits][+digits][(E|e)[(+|-)]digits],[digits][(E|e)[(+|-)]digits],[.digits][digits][(E|e)[(+|-)]digits],A,"Floating-point literals may also be represented using exponential notation: a real number followed by the letter e (or E), followed by an optional plus or minus sign, followed by an integer exponent. This notation represents the real number multiplied by 10 to the power of the exponent.",medium,web:Examveda.com https://www.examveda.com/javascript/practice-mcq-question-on-basic-and-variables/?page=2,
Web Technologies & Internet / PHP,basic and variables,"When there is an indefinite or an infinity value during an arithmetic value computation, javascript",Prints an exception error,Prints an overflow error,Displays “Infinity”,Prints the value as such,C,"When the result of a numeric operation is larger than the largest representable number (overflow), the result is a special infinity value, which JavaScript prints as Infinity. Similarly, when a negative value becomes larger than the largest representable negative number, the result is negative infinity, printed as -Infinity. The infinite values behave as you would expect: adding, subtracting, multiplying, or dividing them by anything results in an infinite value (possibly with the sign reversed.",medium,web:Examveda.com https://www.examveda.com/javascript/practice-mcq-question-on-basic-and-variables/?page=2,
Web Technologies & Internet / PHP,basic and variables,Which of the following is not considered as an error in JavaScript?,Syntax error,Missing of semicolons,Division by zero,All of the mentioned,C,"Division by zero is not an error in JavaScript: it simply returns infinity or negative infinity. There is one exception, however: zero divided by zero does not have a welldefined value, and the result of this operation is the special not-a-number value, printed as NaN.",medium,web:Examveda.com https://www.examveda.com/javascript/practice-mcq-question-on-basic-and-variables/?page=2,
Web Technologies & Internet / PHP,basic and variables,The escape sequence ‘f’ stands for,Floating numbers,Representation of functions that returns a value,f is not present in JavaScript,Form feed,D,f is the JavaScript escape sequence that stands for Form feed (u000C).,medium,web:Examveda.com https://www.examveda.com/javascript/practice-mcq-question-on-basic-and-variables/?page=2,
Web Technologies & Internet / PHP,basic and variables,The snippet that has to be used to check if “a” is not equal to “null” is,if(a!=null),if (!a),if(a!null),if(a!==null),D,The not-equal operator !== compares o to null and evaluates to either true or false.,medium,web:Examveda.com https://www.examveda.com/javascript/practice-mcq-question-on-basic-and-variables/?page=2,
Web Technologies & Internet / PHP,basic and variables,The statement a===b refers to,"Both a and b are equal in value, type and reference address",Both a and b are equal in value,Both a and b are equal in value and type,There is no such statement,C,"a==b returns a true if a and b refer to the same objec ,so they are equal, else it returns a false.",medium,web:Examveda.com https://www.examveda.com/javascript/practice-mcq-question-on-basic-and-variables/?page=2,
Web Technologies & Internet / PHP,basic and variables,Assume that we have to convert “false” that is a non-string to string. The command that we use is (without invoking the “new” operator),false.toString(),String(false),String newvariable=”false”,Both false.toString() and String(false),D,"A non-string can be converted in two ways without using a new operator. false.toString() and String(false). 

 
 
 
 



 
 
 
 
 
 
 
 
 
 
 
 
 
1
2
3
4
5
6
7
8
9

 
 
 
 
 
 
 
 
 
 

 
 

 -->
 
 
 


 

-->
 
 
 Copyright © 2026 Examveda.com
 
 
 
 
 
 
 
 
 
 About Us |
 Terms & Condition |
 Privacy Policy |
 Contact Us",medium,web:Examveda.com https://www.examveda.com/javascript/practice-mcq-question-on-basic-and-variables/?page=2,
Web Technologies & Internet / PHP,basic and variables,"Consider the following snippet code
var string1 = ”123”;
var intvalue = 123;
alert( string1 + intvalue );",123246,246,123123,Exception,C,,medium,web:Examveda.com https://www.examveda.com/javascript/practice-mcq-question-on-basic-and-variables/?page=3,
Web Technologies & Internet / PHP,basic and variables,A function definition expression can be called,Function prototype,Function literal,Function definition,Function declaration,B,A function definition expression is a “function literal” in the same way that an object initializer is an “object literal.” A Function definition expression typically consists of the keyword function followed by a comma-separated list of zero or more identifiers (the parameter names) in parentheses and a block of JavaScript code (the function body) in curly braces.,medium,web:Examveda.com https://www.examveda.com/javascript/practice-mcq-question-on-basic-and-variables/?page=3,
Web Technologies & Internet / PHP,basic and variables,The property of a primary expression is,stand-alone expressions,basic expressions containing all necessary functions,contains variable references alone,complex expressions,A,"The simplest expressions, known as primary expressions, are those that stand alone — they do not include any simpler expressions. Primary expressions in JavaScript are constant or literal values, certain laguage keywords, and variable references.",medium,web:Examveda.com https://www.examveda.com/javascript/practice-mcq-question-on-basic-and-variables/?page=3,
Web Technologies & Internet / PHP,basic and variables,"Consider the following statements
var text = ""testing: 1, 2, 3""; // Sample text
var pattern = /d+/g // Matches all instances of one or more digits",text==pattern,text.equals(pattern),text.test(pattern),pattern.test(text),D,The given pattern is applied on the text given in the parenthesis.,medium,web:Examveda.com https://www.examveda.com/javascript/practice-mcq-question-on-basic-and-variables/?page=3,
Web Technologies & Internet / PHP,basic and variables,The JavaScript’s syntax calling ( or executing ) a function or method is called,Primary expression,Functional expression,Invocation expression,Property Access Expression,C,An invocation expression is JavaScript’s syntax for calling (or executing) a function or method) It starts with a function expression that identifies the function to be called.,medium,web:Examveda.com https://www.examveda.com/javascript/practice-mcq-question-on-basic-and-variables/?page=3,
Web Technologies & Internet / PHP,basic and variables,"What kind of an expression is “new Point(2,3)”?",Primary Expression,Object Creation Expression,Invocation Expression,Constructor Calling Expression,B,An object creation expression creates a new object and invokes a function (called a constructor) to initialize the properties of that object. Object creation expressions are like invocation expressions except that they are prefixed with the keyword new.,medium,web:Examveda.com https://www.examveda.com/javascript/practice-mcq-question-on-basic-and-variables/?page=3,
Web Technologies & Internet / PHP,basic and variables,Which of the operator is used to test if a particular property exists or not?,in,exist,within,exists,A,The operator “in” tests whether a particular property exists.,medium,web:Examveda.com https://www.examveda.com/javascript/practice-mcq-question-on-basic-and-variables/?page=3,
Web Technologies & Internet / PHP,basic and variables,"Among the following, which one is a ternary operator?",+,:,–,?:,D,"A ternary operator is a conditional operator that takes three operands. 
In JavaScript, ?: is the ternary operator. 
It is used for conditional expressions. 
The syntax is condition ? expr1 : expr2. 
Options +, :, and - are not ternary operators.",medium,web:Examveda.com https://www.examveda.com/javascript/practice-mcq-question-on-basic-and-variables/?page=3,
Web Technologies & Internet / PHP,basic and variables,"“An expression that can legally appear on the left side of an assignment expression.” is a well known explanation for variables, properties of objects, and elements of arrays. They are called",Properties,Prototypes,Lvalue,Definition,C,"lvalue is a historical term that means “an expression that can legally appear on the left side of an assignment expression.” In JavaScript, variables, properties of objects, and elements of arrays are lvalues.",medium,web:Examveda.com https://www.examveda.com/javascript/practice-mcq-question-on-basic-and-variables/?page=3,
Web Technologies & Internet / PHP,basic and variables,JavaScript is a _______________ language,Object-Oriented,High-level,Assembly-language,Object-Based,D,"JavaScript is not a full-blown OOP (Object-Oriented Programming) language, such as Java or PHP, but it is an object-based language. 

 
 
 
 



 
 
 
 
 
 
 
 
 
 
 
 
 
1
2
3
4
5
6
7
8
9

 
 
 
 
 
 
 
 
 
 

 
 

 -->
 
 
 


 

-->
 
 
 Copyright © 2026 Examveda.com
 
 
 
 
 
 
 
 
 
 About Us |
 Terms & Condition |
 Privacy Policy |
 Contact Us",medium,web:Examveda.com https://www.examveda.com/javascript/practice-mcq-question-on-basic-and-variables/?page=3,
Web Technologies & Internet / PHP,basic and variables,"The output for the following code snippet would most appropriately be
var a=5 , b=1
var obj = { a : 10 }
with(obj) 
{
 alert(b)
}",10,Error,1,5,C,"The interpreter checks obj for property b, fails and takes it from outside of with.",medium,web:Examveda.com https://www.examveda.com/javascript/practice-mcq-question-on-basic-and-variables/?page=4,
Web Technologies & Internet / PHP,basic and variables,A conditional expression is also called a,Alternate to if-else,Immediate if,If-then-else statement,None of the mentioned,B,"A conditional expression in JavaScript is also known as an immediate if or ternary operator. The correct answer is option B. 

Let's understand the other options: 

 Option A, ""Alternate to if-else,"" is not an accurate description of a conditional expression. While a conditional expression can be used as an alternative to if-else in certain cases, it is not its primary name. 
 Option C, ""If-then-else statement,"" is not the commonly used term for a conditional expression. It is more commonly used to refer to the traditional if-else statement structure. 
 Option D, ""None of the mentioned,"" is incorrect because a conditional expression does have a specific name. 

Therefore, option B, ""Immediate if,"" is the correct answer as it accurately describes the conditional expression in JavaScript. It is called ""immediate"" because it allows for a concise way of expressing a condition and immediately",medium,web:Examveda.com https://www.examveda.com/javascript/practice-mcq-question-on-basic-and-variables/?page=4,
Web Technologies & Internet / PHP,basic and variables,"Which is a more efficient code snippet ? 
Code 1 :
for(var num=10;num>=1;num--)
{
 document.writeln(num);
}",Code 1,Code 2,Both Code 1 and Code 2,Cannot Compare,A,A for loop is always more efficient because it encapsules two individual statements(initialization and expression) within the braces.,medium,web:Examveda.com https://www.examveda.com/javascript/practice-mcq-question-on-basic-and-variables/?page=4,
Web Technologies & Internet / PHP,basic and variables,A statement block is a,conditional block,block that contains a single statement,Both conditional block and single statement,block that combines multiple statements into a single compound statement,D,A statement block is a block that combines more than one statements into a single compound statement for ease.,medium,web:Examveda.com https://www.examveda.com/javascript/practice-mcq-question-on-basic-and-variables/?page=4,
Web Technologies & Internet / PHP,basic and variables,"When an empty statement is encountered, a JavaScript interpreter",Ignores the statement,Prompts to complete the statement,Throws an error,Throws an exception,A,The JavaScript interpreter takes no action when it executes an empty statement. The empty statement is occasionally useful when you want to create a loop that has an empty body.,medium,web:Examveda.com https://www.examveda.com/javascript/practice-mcq-question-on-basic-and-variables/?page=4,
Web Technologies & Internet / PHP,basic and variables,The “var” and “function” are,Keywords,Declaration statements,Datatypes,Prototypes,B,The var and function are declaration statements—they declare or define variables and functions. These statements define identifiers (variable and function names) that can be used elsewhere in your program and assign values to those identifiers.,medium,web:Examveda.com https://www.examveda.com/javascript/practice-mcq-question-on-basic-and-variables/?page=4,
Web Technologies & Internet / PHP,basic and variables,"Consider the following statements
switch(expression)
{
 statements
}",==,equals,equal,===,D,"When a switch executes, it computes the value of expression and then looks for a case label whose expression evaluates to the same value (where sameness is determined by the === operator).",medium,web:Examveda.com https://www.examveda.com/javascript/practice-mcq-question-on-basic-and-variables/?page=4,
Web Technologies & Internet / PHP,basic and variables,"Consider the following statements
var count = 0;
while (count 10) 
{
 console.log(count);
 count++;
}",The values of count is logged or stored in a particular location or storage,The value of count from 0 to 9 is displayed in the console,An error is displayed,An exception is thrown,B,,medium,web:Examveda.com https://www.examveda.com/javascript/practice-mcq-question-on-basic-and-variables/?page=4,
Web Technologies & Internet / PHP,basic and variables,The enumeration order becomes implementation dependent and non-interoperable if :,If the object inherits enumerable properties,The object does not have the properties present in the integer array indices,The delete keyword is never used,Object.defineProperty() is not used,A,,medium,web:Examveda.com https://www.examveda.com/javascript/practice-mcq-question-on-basic-and-variables/?page=4,
Web Technologies & Internet / PHP,basic and variables,"Consider the following code snippet
function printArray(a) 
{
 var len = a.length, i = 0;
 if (len == 0)
 console.log(""Empty Array"");
 else 
 {
 do 
 {
 console.log(a[i]);
 } while (++i len);
 }
}",Prints the numbers in the array in order,Prints the numbers in the array in the reverse order,Prints 0 to the length of the array,Prints “Empty Array”,A,"The do/while loop is less commonly used when compared to the while loop. Here, it prints from the array in the given order.",medium,web:Examveda.com https://www.examveda.com/javascript/practice-mcq-question-on-basic-and-variables/?page=5,
Web Technologies & Internet / PHP,basic and variables,What are the three important manipulations done in a for loop on a loop variable?,"Updation, Incrementation, Initialization","Initialization,Testing, Updation","Testing, Updation, Testing","Initialization,Testing, Incrementation",B,"In a for loop, the initialization, the test, and the update are the three crucial manipulations of a loop variable.",medium,web:Examveda.com https://www.examveda.com/javascript/practice-mcq-question-on-basic-and-variables/?page=5,
Web Technologies & Internet / PHP,basic and variables,"Consider the following code snippet
function tail(o) 
{ 
 for (; o.next; o = o.next) ;
 return o;
}","No, this will throw an exception as only numerics can be used in a for loop","No, this will not iterate","Yes, this will work","No, this will result in a runtime error with the message “Cannot use Linked List”",C,The above code uses a for loop to traverse a linked list data structure and return the last object in the list. This will perfectly work.,medium,web:Examveda.com https://www.examveda.com/javascript/practice-mcq-question-on-basic-and-variables/?page=5,
Web Technologies & Internet / PHP,basic and variables,One of the special feature of an interpreter in reference with the for loop is that,"Before each iteration, the interpreter evaluates the variable expression and assigns the name of the property",The iterations can be infinite when an interpreter is used,The body of the loop is executed only once,All of the mentioned,A,"Before each iteration, the interpreter evaluates the variable expression and assigns the name of the property (a string value) to it.",medium,web:Examveda.com https://www.examveda.com/javascript/practice-mcq-question-on-basic-and-variables/?page=5,
Web Technologies & Internet / PHP,basic and variables,What will happen if the body of a for/in loop deletes a property that has not yet been enumerated?,The property will be stored in a cache,The loop will not run,That property will not be enumerated,All of the mentioned,C,"If the body of a for/in loop deletes a property that has not yet been enumerated, that property will not be enumerated. If the body of the loop defines new properties on the object, those properties will generally not be enumerated.",medium,web:Examveda.com https://www.examveda.com/javascript/practice-mcq-question-on-basic-and-variables/?page=5,
Web Technologies & Internet / PHP,basic and variables,What will be the step of the interpreter in a jump statement when an exception is thrown?,The interpreter stops its work,The interpreter throws another exception,The interpreter jumps to the nearest enclosing exception handler,None of the mentioned,C,"When an exception is thrown in a jump statement, the interpreter jumps to the nearest enclosing exception handler, which may be in the same function or up the call stack in an invoking function.",medium,web:Examveda.com https://www.examveda.com/javascript/practice-mcq-question-on-basic-and-variables/?page=5,
Web Technologies & Internet / PHP,basic and variables,"Consider the following code snippet
while (a != 0)
{
 if (spam>a == 1) 
 continue;
 else 
 a++;
}",The continue keyword restarts the loop,The continue keyword skips the next iteration,The continue keyword skips the rest of the statements in that iteration,None of the mentioned,C,"Instead of exiting a loop like the break keyword, the continue keyword moves to the next iteration from the place encountered.",medium,web:Examveda.com https://www.examveda.com/javascript/practice-mcq-question-on-basic-and-variables/?page=5,
Web Technologies & Internet / PHP,basic and variables,"Consider the following code snippet

function f(o) 
{
 if (o === undefined) debugger;
}",It does nothing but a simple breakpoint,It debugs the error in that statement and restarts the statement’s execution,It is used as a keyword that debugs the entire program at once,All of the mentioned,A,"The debugger statement normally does nothing. If, however, a debugger program is available and is running, then an implementation may (but is not required to) perform some kind of debugging action. In practice, this statement acts like a breakpoint: execution of JavaScript code stops and you can use the debugger to print variable’s values.",medium,web:Examveda.com https://www.examveda.com/javascript/practice-mcq-question-on-basic-and-variables/?page=5,
Web Technologies & Internet / PHP,basic and variables,"Among the keywords below, which one is not a statement?",debugger,with,if,use strict,D,"use strict is a directive introduced in ECMAScript5. Directives are not statements because it does not include any language keywords. Also, it can appear only at the start of a script or at the start of a function body, before any real statemenst have appeared.",medium,web:Examveda.com https://www.examveda.com/javascript/practice-mcq-question-on-basic-and-variables/?page=5,
Web Technologies & Internet / PHP,basic and variables,"The unordered collection of properties, each of which has a name and a value is called",String,Object,Serialized Object,All of the mentioned,B,"An object is an unordered collection of properties, each of which has a name and a value. Property names are strings, so we can say that objects map strings to values. 

 
 
 
 



 
 
 
 
 
 
 
 
 
 
 
 
 
1
2
3
4
5
6
7
8
9

 
 
 
 
 
 
 
 
 
 

 
 

 -->
 
 
 


 

-->
 
 
 Copyright © 2026 Examveda.com
 
 
 
 
 
 
 
 
 
 About Us |
 Terms & Condition |
 Privacy Policy |
 Contact Us",medium,web:Examveda.com https://www.examveda.com/javascript/practice-mcq-question-on-basic-and-variables/?page=5,
Web Technologies & Internet / PHP,basic and variables,The object has three object attributes namely,"Class, parameters, object’s extensible flag","Prototype, class, objects’ parameters","Prototype, class, object’s extensible flag","Native object, Classes and Interfacces and Object’s extensible flag",C,"Every object has three associated object attributes : 
1. An object’s prototype is a reference to another object from which properties are inherited. 
2. An object’s class is a string that caegorizes the type of an object. 
3. An object’s extensible flag specifies whether new properties may be added to the object.",medium,web:Examveda.com https://www.examveda.com/javascript/practice-mcq-question-on-basic-and-variables/?page=6,
Web Technologies & Internet / PHP,basic and variables,"Consider the following code snippet :
var book = {
 ""main title"": ""JavaScript"", 
 'sub-title': ""The Definitive Guide"", 
 ""for"": ""all audiences"", 
 author: { 
 firstname: ""David"", 
 surname: ""Flanagan"" 
 }
 };",properties,property values,property names,objects,C,firstname and surname are the property names. The value of that particular property is itself an object. That is why these property names are unquoted.,medium,web:Examveda.com https://www.examveda.com/javascript/practice-mcq-question-on-basic-and-variables/?page=6,
Web Technologies & Internet / PHP,basic and variables,A linkage of series of prototype objects is called as :,prototype stack,prototype chain,prototype class,prototypes,B,"Consider an example, Date.prototype inherits properties from Object.prototype, so a Date object created by new Date() inherits properties from both Date.prototype and Object.prototype. This linked series of prototype objects is known as prototype chain.",medium,web:Examveda.com https://www.examveda.com/javascript/practice-mcq-question-on-basic-and-variables/?page=6,
Web Technologies & Internet / PHP,basic and variables,"Consider the below given syntax 
book[datatype]=assignment_value;",An integer,A String,An object,None of the mentioned,B,"When using square bracket notation, the expression inside the square brackets must evaluate to a sting or a value that can be converted to a string.",medium,web:Examveda.com https://www.examveda.com/javascript/practice-mcq-question-on-basic-and-variables/?page=6,
Web Technologies & Internet / PHP,basic and variables,"To determine whether one object is the prototype of (or is part of the prototype chain of) another object, one should use the",isPrototypeOf() method,equals() method,=== operator,none of the mentioned,A,"To determine whether one object is the prototype of (or is part of the prototype chain of) another object, one should use the isPrototype() method. To find out if p is the prototype of o write p.isPrototypeOf(o).",medium,web:Examveda.com https://www.examveda.com/javascript/practice-mcq-question-on-basic-and-variables/?page=6,
Web Technologies & Internet / PHP,basic and variables,"Consider the following code snippet
function f() {};",Function f,A custom constructor,Prototype of a function,Not valid,B,The above code snippet defines a custom constructor.,medium,web:Examveda.com https://www.examveda.com/javascript/practice-mcq-question-on-basic-and-variables/?page=6,
Web Technologies & Internet / PHP,basic and variables,The purpose of extensible attribute is to,make all of the own properties of that object nonconfigurable,to configure and bring a writable property,“lock down” objects into a known state and prevent outside tampering,all of the mentioned,C,The purpose of the extensible attribute is to be able to “lock down” objects into a known state and prevent outside tampering.,medium,web:Examveda.com https://www.examveda.com/javascript/practice-mcq-question-on-basic-and-variables/?page=6,
Web Technologies & Internet / PHP,basic and variables,"Identify the process done in the below code snippet
o = {x:1, y:{z:[false,null,""""]}}; 
s = JSON.stringify(o); 
p = JSON.parse(s);",Object Encapsulation,Object Serialization,Object Abstraction,Object Encoding,B,Object serialization is the process of converting an object’s state to a string from which it can later be restored.,medium,web:Examveda.com https://www.examveda.com/javascript/practice-mcq-question-on-basic-and-variables/?page=6,
Web Technologies & Internet / PHP,basic and variables,The basic purpose of the toLocaleString() is to,return a localised object representation,return a parsed string,return a local time in the string format,return a localized string representation of the object,D,,medium,web:Examveda.com https://www.examveda.com/javascript/practice-mcq-question-on-basic-and-variables/?page=6,
Web Technologies & Internet / PHP,basic and variables,Javascript is _________ language.,Programming,Application,None of These,Scripting,D,,medium,web:Examveda.com https://www.examveda.com/javascript/practice-mcq-question-on-basic-and-variables/?page=6,
Web Technologies & Internet / PHP,basic and variables,JavaScript is ______ Side Scripting Language.,Server,Browser,ISP,None of These,B,,medium,web:Examveda.com https://www.examveda.com/javascript/practice-mcq-question-on-basic-and-variables/?page=7,
Web Technologies & Internet / PHP,basic and variables,JavaScript is designed for following purpose,To Style HTML Pages,To Execute Query Related to DB on Server,To add interactivity to HTML Pages.,To Perform Server Side Scripting Opertion,C,,medium,web:Examveda.com https://www.examveda.com/javascript/practice-mcq-question-on-basic-and-variables/?page=7,
Web Technologies & Internet / PHP,basic and variables,JavaScript Code is written inside file having extension __________.,.javascript,.jsc,.jvs,.js,D,,medium,web:Examveda.com https://www.examveda.com/javascript/practice-mcq-question-on-basic-and-variables/?page=7,
Web Technologies & Internet / PHP,basic and variables,Local Browser used for validations on the Web Pages uses __________.,CSS,JS,HTML,Java,B,,medium,web:Examveda.com https://www.examveda.com/javascript/practice-mcq-question-on-basic-and-variables/?page=7,
Web Technologies & Internet / PHP,basic and variables,JavaScript Code can be called by using _________.,RMI,Triggering Event,Preprocessor,Function / Method,D,,medium,web:Examveda.com https://www.examveda.com/javascript/practice-mcq-question-on-basic-and-variables/?page=7,
Web Technologies & Internet / PHP,basic and variables,Which attribute is used to specifies that the script is executed when the page has finished parsing (only for external scripts),parse,async,defer,type,C,,medium,web:Examveda.com https://www.examveda.com/javascript/practice-mcq-question-on-basic-and-variables/?page=7,
Web Technologies & Internet / PHP,basic and variables,Which was the first browser to support JavaScript ?,IE,Netscape,Mozilla Firefox,Google Chrome,B,,medium,web:Examveda.com https://www.examveda.com/javascript/practice-mcq-question-on-basic-and-variables/?page=7,
Web Technologies & Internet / PHP,basic and variables,JavaScript is invented by ________.,"Helsinki, Linus",W3 Group,Brendan Eich,James Gosling,C,,medium,web:Examveda.com https://www.examveda.com/javascript/practice-mcq-question-on-basic-and-variables/?page=8,
Web Technologies & Internet / PHP,basic and variables,JavaScript was invented at _______ Lab.,AT&T Bell LAb,Google Lab,Sun Microsystem,Netscape,D,,medium,web:Examveda.com https://www.examveda.com/javascript/practice-mcq-question-on-basic-and-variables/?page=8,
Web Technologies & Internet / PHP,basic and variables,Variable can hold ________ value at a time.,Multiple,Single,None of these,Double,B,,medium,web:Examveda.com https://www.examveda.com/javascript/practice-mcq-question-on-basic-and-variables/?page=8,
Web Technologies & Internet / PHP,basic and variables,Integer Variable is declared using following syntax in JavaScript.,int num;,Integer num;,var num;,None of the above,C,,medium,web:Examveda.com https://www.examveda.com/javascript/practice-mcq-question-on-basic-and-variables/?page=8,
Web Technologies & Internet / PHP,basic and variables,We can declare ___________ at a time. Select most appropriate option.,One or more Variables,More than One Variables,One Variable Only,None of these,A,,medium,web:Examveda.com https://www.examveda.com/javascript/practice-mcq-question-on-basic-and-variables/?page=8,
Web Technologies & Internet / PHP,basic and variables,"Spaces,Punctuation marks are called as __________ Symbols in JavaScript.",Punctual,None of these,Mandetory,Special,D,,medium,web:Examveda.com https://www.examveda.com/javascript/practice-mcq-question-on-basic-and-variables/?page=8,
Web Technologies & Internet / PHP,basic and variables,Initialization of variable can be done by writing _____ operator in between variable name and operand value.,EQUALS,=,VALUE,==,B,,medium,web:Examveda.com https://www.examveda.com/javascript/practice-mcq-question-on-basic-and-variables/?page=8,
Web Technologies & Internet / PHP,basic and variables,Multiple Declarations of variables are separated by ___________ symbol.,Comma,Semicolon,Asterisk,Colon,A,,medium,web:Examveda.com https://www.examveda.com/javascript/practice-mcq-question-on-basic-and-variables/?page=8,
Web Technologies & Internet / PHP,basic and variables,Variable declared inside JavaScript Function will be called as ____________.,Local Variables,Global Variables,Area Variables,Reference Variables,A,,medium,web:Examveda.com https://www.examveda.com/javascript/practice-mcq-question-on-basic-and-variables/?page=9,
Web Technologies & Internet / PHP,array and function,"Consider the code snippet given below
var count = [1,,3];",The omitted value takes “undefined”,This results in an error,This results in an exception,None of the mentioned,A,"If you omit a value from an array literal, the omitted element is given the value.",medium,web:Examveda.com https://www.examveda.com/javascript/practice-mcq-question-on-array-and-function/,
Web Technologies & Internet / PHP,array and function,"Consider the following code snippet
var a1 = [,,,]; 
var a2 = new Array(3); 
"">0 in a1 
0 in a2",true false,false true,true true,None of the above,A,a1 has an element with index 0 and a2 has no element with index 0.,medium,web:Examveda.com https://www.examveda.com/javascript/practice-mcq-question-on-array-and-function/,
Web Technologies & Internet / PHP,array and function,The pop() method of the array does which of the following task ?,decrements the total length by 1,increments the total length by 1,prints the first element but no effect on the length,None of the mentioned,A,Arrays have a pop() method (it works with push()) that reduces the length of an array by 1 but also returns the value of the deleted element.,medium,web:Examveda.com https://www.examveda.com/javascript/practice-mcq-question-on-array-and-function/,
Web Technologies & Internet / PHP,array and function,"Consider the following code snippet :
if (!a[i]) continue ;",Skips the undefined elements,Skips the non existent elements,Skips the null elements,All of the mentioned,D,,medium,web:Examveda.com https://www.examveda.com/javascript/practice-mcq-question-on-array-and-function/,
Web Technologies & Internet / PHP,array and function,What will happen if reverse() and join() methods are used simultaneously ?,Reverses and stores in the same array,Reverses and concatenates the elements of the array,Reverses,All of the mentioned,A,The reverse() followed by a join() will reverse the respective array and will store the reversed array in the memory.,medium,web:Examveda.com https://www.examveda.com/javascript/practice-mcq-question-on-array-and-function/,
