subject,topic,question,option_a,option_b,option_c,option_d,correct_letter,explanation,difficulty,source,tags
Data Structures,introduction to data structures,What is the best case time complexity for binary search?,O(n),O(log n),O(n log n),O(1),D,"Binary search is an efficient algorithm to find an element in a sorted array by repeatedly dividing the search interval in half. 
The best case time complexity occurs when the target element is found at the very first comparison, which is at the middle of the array. 
In this best case scenario, the element is located immediately, so only one comparison is needed. 
Therefore, the best case time complexity of binary search is O(1), which means constant time. 
Other cases: 
- The average and worst case time complexities of binary search are O(log n), where n is the number of elements in the array. 
Hence, the correct answer is Option D: O(1).",medium,web:Examveda.com https://www.examveda.com/data-structure/practice-mcq-question-on-introduction-to-data-structures/?page=3,
Data Structures,introduction to data structures,Which data structure is used to evaluate expressions in postfix form?,Stack,Queue,Array,Tree,A,,medium,web:Examveda.com https://www.examveda.com/data-structure/practice-mcq-question-on-introduction-to-data-structures/?page=3,
Data Structures,introduction to data structures,What is the worst-case time complexity of linear search?,O(n),O(log n),O(n log n),O(1),A,,medium,web:Examveda.com https://www.examveda.com/data-structure/practice-mcq-question-on-introduction-to-data-structures/?page=3,
Data Structures,introduction to data structures,Which of the following is an application of a stack?,Page replacement in operating systems,Undo mechanism in text editors,Resource scheduling,Pathfinding algorithms,B,,medium,web:Examveda.com https://www.examveda.com/data-structure/practice-mcq-question-on-introduction-to-data-structures/?page=3,
Data Structures,introduction to data structures,What is the term for accessing elements of a data structure in a specific order?,Traversal,Insertion,Deletion,Searching,A,,medium,web:Examveda.com https://www.examveda.com/data-structure/practice-mcq-question-on-introduction-to-data-structures/?page=3,
Data Structures,introduction to data structures,Which data structure is used for implementing recursion?,Array,Queue,Stack,Linked List,C,,medium,web:Examveda.com https://www.examveda.com/data-structure/practice-mcq-question-on-introduction-to-data-structures/?page=3,
Data Structures,introduction to data structures,Which of the following data structures is used in implementing LRU cache?,Stack,Linked List,Queue,Hash Table,B,,medium,web:Examveda.com https://www.examveda.com/data-structure/practice-mcq-question-on-introduction-to-data-structures/?page=4,
Data Structures,introduction to data structures,What is the time complexity of inserting an element at the end of an array?,O(1),O(n),O(log n),O(n log n),A,,medium,web:Examveda.com https://www.examveda.com/data-structure/practice-mcq-question-on-introduction-to-data-structures/?page=4,
Data Structures,introduction to data structures,Which data structure is most suitable for implementing undo functionality?,Queue,Stack,Array,Hash Table,B,,medium,web:Examveda.com https://www.examveda.com/data-structure/practice-mcq-question-on-introduction-to-data-structures/?page=4,
Data Structures,introduction to data structures,Which of the following is a self-adjusting data structure?,Stack,Queue,Linked List,Splay Tree,D,,medium,web:Examveda.com https://www.examveda.com/data-structure/practice-mcq-question-on-introduction-to-data-structures/?page=4,
Data Structures,introduction to data structures,Which data structure is used in a breadth-first traversal of a graph?,Stack,Queue,Array,Linked List,B,,medium,web:Examveda.com https://www.examveda.com/data-structure/practice-mcq-question-on-introduction-to-data-structures/?page=4,
Data Structures,introduction to data structures,Which of the following is not a characteristic of a linked list?,Dynamic size,Memory usage is more than arrays,Fast random access,Insertion and deletion are easier,C,,medium,web:Examveda.com https://www.examveda.com/data-structure/practice-mcq-question-on-introduction-to-data-structures/?page=4,
Data Structures,introduction to data structures,What is the primary disadvantage of a linked list compared to an array?,Fixed size,Dynamic size,Slow access to elements by index,Simplified memory allocation,C,,medium,web:Examveda.com https://www.examveda.com/data-structure/practice-mcq-question-on-introduction-to-data-structures/?page=4,
Data Structures,introduction to data structures,Which data structure is used to implement a priority queue?,Stack,Queue,Heap,Linked List,C,,medium,web:Examveda.com https://www.examveda.com/data-structure/practice-mcq-question-on-introduction-to-data-structures/?page=4,
Data Structures,introduction to data structures,Which operation is not performed on a queue?,Enqueue,Dequeue,Peek,Push,D,,medium,web:Examveda.com https://www.examveda.com/data-structure/practice-mcq-question-on-introduction-to-data-structures/?page=4,
Data Structures,introduction to data structures,Which of the following data structures can be used to implement a deque?,Stack,Queue,Array,Linked List,D,,medium,web:Examveda.com https://www.examveda.com/data-structure/practice-mcq-question-on-introduction-to-data-structures/?page=4,
Data Structures,introduction to data structures,What is the primary characteristic of a stack?,FIFO,LIFO,Random Access,Priority Queue,B,,medium,web:Examveda.com https://www.examveda.com/data-structure/practice-mcq-question-on-introduction-to-data-structures/?page=5,
Data Structures,introduction to data structures,What is the average-case time complexity of binary search?,O(n),O(log n),O(n log n),O(1),B,,medium,web:Examveda.com https://www.examveda.com/data-structure/practice-mcq-question-on-introduction-to-data-structures/?page=5,
Data Structures,introduction to data structures,Which of the following data structures does not allow duplicates?,Array,Set,List,Linked List,B,,medium,web:Examveda.com https://www.examveda.com/data-structure/practice-mcq-question-on-introduction-to-data-structures/?page=5,
Data Structures,introduction to data structures,Which of the following is a disadvantage of an array over a linked list?,Fixed size,Dynamic size,Slow access to elements by index,Easier memory allocation,A,,medium,web:Examveda.com https://www.examveda.com/data-structure/practice-mcq-question-on-introduction-to-data-structures/?page=5,
Data Structures,introduction to data structures,Which data structure is used to check for balanced parentheses in an expression?,Stack,Queue,Array,Tree,A,,medium,web:Examveda.com https://www.examveda.com/data-structure/practice-mcq-question-on-introduction-to-data-structures/?page=5,
Data Structures,introduction to data structures,Which of the following is not an application of priority queue?,Huffman codes,Interrupt handling in operating system,Undo operation in text editors,Bayesian spam filter,C,,medium,web:Examveda.com https://www.examveda.com/data-structure/practice-mcq-question-on-introduction-to-data-structures/?page=5,
Data Structures,introduction to data structures,"Making the push operation costly, select the code snippet which implements the pop operation.","public void pop()
{
 if(q1.size()>0)
 {
 q2.poll();
 }
 else if(q2.size()>0)
 {
 q1.poll();
 }
}","public void pop()
{
 if(q1.size()>0)
 {
 q1.poll();
 }
 else if(q2.size()>0)
 {
 q2.poll();
 }
}","public void pop()
{
 q1.poll();
 q2.poll();
}","public void pop()
{
 if(q2.size()>0)
 {
 q1.poll();
 }
 else
 {
 q2.poll();
 }
}",B,,medium,web:Examveda.com https://www.examveda.com/data-structure/practice-mcq-question-on-introduction-to-data-structures/?page=5,
Data Structures,introduction to data structures,"What does the following Java code do? 
public Object function()
{
 if(isEmpty())
 return -999;
 else
 {
 Object high;
 high = q[front];
 return high;
 }
}",Dequeue,Enqueue,Return the front element,Return the last element,C,,medium,web:Examveda.com https://www.examveda.com/data-structure/practice-mcq-question-on-introduction-to-data-structures/?page=5,
Data Structures,introduction to data structures,What is not a disadvantage of priority scheduling in operating systems?,A low priority process might have to wait indefinitely for the CPU,"If the system crashes, the low priority systems may be lost permanently",Interrupt handling,Indefinite blocking,C,,medium,web:Examveda.com https://www.examveda.com/data-structure/practice-mcq-question-on-introduction-to-data-structures/?page=5,
Data Structures,introduction to data structures,What is a dequeue?,A queue with insert/delete defined for both front and rear ends of the queue,A queue implemented with a doubly linked list,A queue implemented with both singly and doubly linked lists,A queue with insert/delete defined for front side of the queue,A,,medium,web:Examveda.com https://www.examveda.com/data-structure/practice-mcq-question-on-introduction-to-data-structures/?page=5,
Data Structures,introduction to data structures,"Entries in a stack are ""ordered"". What is the meaning of this statement?",A collection of stacks is sortable,Stack entries may be compared with the '<' operation,The entries are stored in a linked list,There is a Sequential entry that is one by one,D,,medium,web:Examveda.com https://www.examveda.com/data-structure/practice-mcq-question-on-introduction-to-data-structures/?page=6,
Data Structures,introduction to data structures,"In linked list implementation of a queue, from where is the item deleted?",At the head of link list,At the centre position in the link list,At the tail of the link list,Node before the tail,A,,medium,web:Examveda.com https://www.examveda.com/data-structure/practice-mcq-question-on-introduction-to-data-structures/?page=6,
Data Structures,introduction to data structures,What is the space complexity for deleting a linked list?,O(1),O(n),Either O(1) or O(n),O(logn),A,,medium,web:Examveda.com https://www.examveda.com/data-structure/practice-mcq-question-on-introduction-to-data-structures/?page=6,
Data Structures,introduction to data structures,Which of the following is not the type of queue?,Ordinary queue,Single ended queue,Circular queue,Priority queue,B,,medium,web:Examveda.com https://www.examveda.com/data-structure/practice-mcq-question-on-introduction-to-data-structures/?page=6,
Data Structures,introduction to data structures,"What is the functionality of the following piece of code? 
public Object delete_key() 
{
 if(count == 0)
 {
 System.out.println(""Q is empty"");
 System.exit(0);
 }
 else
 {
 Node cur = head.getNext();
 Node dup = cur.getNext();
 Object e = cur.getEle();
 head.setNext(dup);
 count--;
 return e;
 }
}",Delete the second element in the list,Return but not delete the second element in the list,Delete the first element in the list,Return but not delete the first element in the list,C,,medium,web:Examveda.com https://www.examveda.com/data-structure/practice-mcq-question-on-introduction-to-data-structures/?page=6,
Data Structures,introduction to data structures,Consider a small circular linked list. How to detect the presence of cycles in this list effectively?,Keep one node as head and traverse another temp node till the end to check if its 'next points to head,Have fast and slow pointers with the fast pointer advancing two nodes at a time and slow pointer advancing by one node at a time,"Cannot determine, you have to pre-define if the list contains cycles",Circular linked list itself represents a cycle. So no new cycles cannot be generated,B,,medium,web:Examveda.com https://www.examveda.com/data-structure/practice-mcq-question-on-introduction-to-data-structures/?page=6,
Data Structures,introduction to data structures,"If the elements ""A"", ""B"", ""C"" and ""D"" are placed in a stack and are deleted one at a time, what is the order of removal?",ABCD,DCBA,DCAB,ABDC,B,,medium,web:Examveda.com https://www.examveda.com/data-structure/practice-mcq-question-on-introduction-to-data-structures/?page=6,
Data Structures,introduction to data structures,Which of the following sorting algorithms can be used to sort a random linked list with minimum time complexity?,Insertion Sort,Quick Sort,Heap Sort,Merge Sort,D,,medium,web:Examveda.com https://www.examveda.com/data-structure/practice-mcq-question-on-introduction-to-data-structures/?page=6,
Data Structures,introduction to data structures,"What kind of linked list is best to answer questions like ""What is the item at position n?""",Singly linked list,Doubly linked list,Circular linked list,Array implementation of linked list,D,,medium,web:Examveda.com https://www.examveda.com/data-structure/practice-mcq-question-on-introduction-to-data-structures/?page=6,
Data Structures,introduction to data structures,What is the time complexity of inserting at the end in dynamic arrays?,O(1),O(n),O(logn),Either O(1) or O(n),D,,medium,web:Examveda.com https://www.examveda.com/data-structure/practice-mcq-question-on-introduction-to-data-structures/?page=6,
Data Structures,introduction to data structures,Which of the following is not an advantage of a priority queue?,Easy to implement,Processes with different priority can be efficiently handled,Applications with differing requirements,Easy to delete elements in any case,D,,medium,web:Examveda.com https://www.examveda.com/data-structure/practice-mcq-question-on-introduction-to-data-structures/?page=7,
Data Structures,introduction to data structures,"You have two jars, one jar which has 10 rings and the other has none. They are placed one above the other. You want to remove the last ring in the jar. And the second jar is weak and cannot be used to store rings for a long time.",Empty the first jar by removing it one by one from the first jar and placing it into the second jar,Empty the first jar by removing it one by one from the first jar and placing it into the second jar and empty the second jar by placing all the rings into the first jar one by one,There exists no possible way to do this,Break the jar and remove the last one,B,,medium,web:Examveda.com https://www.examveda.com/data-structure/practice-mcq-question-on-introduction-to-data-structures/?page=7,
Data Structures,introduction to data structures,The essential condition which is checked before deletion in a linked queue is?,Underflow,Overflow,Front value,Rear value,A,,medium,web:Examveda.com https://www.examveda.com/data-structure/practice-mcq-question-on-introduction-to-data-structures/?page=7,
Data Structures,introduction to data structures,"If the elements ""A"", ""B"", ""C"" and ""D"" are placed in a queue and are deleted one at a time, in what order will they be removed?",ABCD,DCBA,DCAB,ABDC,A,,medium,web:Examveda.com https://www.examveda.com/data-structure/practice-mcq-question-on-introduction-to-data-structures/?page=7,
Data Structures,introduction to data structures,You are asked to perform a queue operation using a stack. Assume the size of the stack is some value 'n' and there are 'm' number of variables in this stack. The time complexity of performing deQueue operation is (Using only stack operations like push and pop)(Tightly bound).,O(m),O(n),O(m*n),Data is insufficient,A,,medium,web:Examveda.com https://www.examveda.com/data-structure/practice-mcq-question-on-introduction-to-data-structures/?page=7,
Data Structures,introduction to data structures,Linked list data structure offers considerable saving in . . . . . . . .,Computational Time,Space Utilization,Space Utilization and Computational Time,Speed Utilization,C,,medium,web:Examveda.com https://www.examveda.com/data-structure/practice-mcq-question-on-introduction-to-data-structures/?page=7,
Data Structures,introduction to data structures,"Consider these functions: 
push() : push an element into the stack 
pop() : pop the top-of-the-stack element 
top() : returns the item stored in top-of-the-stack-node 
What will be the output after performing these sequence of operations. 
push(20);
push(4);
top();
pop();
pop();
push(5);
top();",20,4,stack underflow,5,D,,medium,web:Examveda.com https://www.examveda.com/data-structure/practice-mcq-question-on-introduction-to-data-structures/?page=7,
Data Structures,introduction to data structures,What is the space complexity of a linear queue having n elements?,O(n),O(nlogn),O(logn),O(1),A,,medium,web:Examveda.com https://www.examveda.com/data-structure/practice-mcq-question-on-introduction-to-data-structures/?page=7,
Data Structures,introduction to data structures,"What is the functionality of the following piece of code? 
public int function(int data)
{
 Node temp = head;
 int var = 0;
 while(temp != null)
 {
 if(temp.getData() == data)
 {
 return var;
 }
 var = var+1;
 temp = temp.getNext();
 }
 return Integer.MIN_VALUE;
}",Find and delete a given element in the list,Find and return the given element in the list,Find and return the position of the given element in the list,Find and insert a new element in the list,C,,medium,web:Examveda.com https://www.examveda.com/data-structure/practice-mcq-question-on-introduction-to-data-structures/?page=7,
Data Structures,introduction to data structures,What is the time complexity of enqueue operation?,O(logn),O(nlogn),O(n),O(1),D,,medium,web:Examveda.com https://www.examveda.com/data-structure/practice-mcq-question-on-introduction-to-data-structures/?page=7,
Data Structures,introduction to data structures,"What is the functionality of the following piece of Java code? 
Assume: 'a' is a non empty array of integers, the Stack class creates an array of specified size and provides a top pointer indicating TOS(top of stack), push and pop have normal meaning. 
public void some_function(int[] a)
{
 Stack S=new Stack(a.length);
 int[] b=new int[a.length];
 for(int i=0;i<a.length;i++)
 {
 S.push(a[i]);
 }
 for(int i=0;i<a.length;i++)
 {
 b[i]=(int)(S.pop());
 }
 System.out.println(""output :"");
 for(int i=0;i<b.length;i++)
 {
 System.out.println(b[i]);
 }
}",print alternate elements of array,duplicate the given array,parentheses matching,reverse the array,D,,medium,web:Examveda.com https://www.examveda.com/data-structure/practice-mcq-question-on-introduction-to-data-structures/?page=8,
Data Structures,introduction to data structures,"Select the code snippet which return true if the stack is empty, false otherwise.","public boolean empty()
{
 return q2.isEmpty();
}","public boolean empty() 
{
 return q1.isEmpty() || q2.isEmpty();
}","public boolean empty() 
{
 return q1.isEmpty();
}","public boolean empty() 
{
 return q1.isEmpty() & q2.isEmpty();
}",B,,medium,web:Examveda.com https://www.examveda.com/data-structure/practice-mcq-question-on-introduction-to-data-structures/?page=8,
Data Structures,introduction to data structures,What is the time complexity to insert a node based on key in a priority queue?,O(nlogn),O(logn),O(n),O(n2),C,,medium,web:Examveda.com https://www.examveda.com/data-structure/practice-mcq-question-on-introduction-to-data-structures/?page=8,
Data Structures,introduction to data structures,What happens when you pop from an empty stack while implementing using the Stack ADT in Java?,Undefined error,Compiler displays a warning,EmptyStackException is thrown,NoStackException is thrown,C,,medium,web:Examveda.com https://www.examveda.com/data-structure/practice-mcq-question-on-introduction-to-data-structures/?page=8,
Data Structures,introduction to data structures,"What would be the asymptotic time complexity to add a node at the end of singly linked list, if the pointer is initially pointing to the head of the list?",O(1),O(n),θ(n),Both O(n) and θ(n),D,,medium,web:Examveda.com https://www.examveda.com/data-structure/practice-mcq-question-on-introduction-to-data-structures/?page=8,
Data Structures,introduction to data structures,The data structure required to check whether an expression contains a balanced parenthesis is?,Stack,Queue,Array,Tree,A,,medium,web:Examveda.com https://www.examveda.com/data-structure/practice-mcq-question-on-introduction-to-data-structures/?page=8,
Data Structures,introduction to data structures,Which of these best describes an array?,A data structure that shows a hierarchical behavior,Container of objects of similar types,Arrays are immutable once initialised,Array is not a data structure,B,,medium,web:Examveda.com https://www.examveda.com/data-structure/practice-mcq-question-on-introduction-to-data-structures/?page=8,
Data Structures,introduction to data structures,Given only a single array of size 10 and no other memory is available. Which of the following operation is not feasible to implement (Given only push and pop operation)?,Push,Pop,Enqueue,Returntop,C,,medium,web:Examveda.com https://www.examveda.com/data-structure/practice-mcq-question-on-introduction-to-data-structures/?page=8,
Data Structures,introduction to data structures,"In the worst case, the number of comparisons needed to search a singly linked list of length n for a given element is?",log 2 n,n/2,log 2 n - 1,n,D,,medium,web:Examveda.com https://www.examveda.com/data-structure/practice-mcq-question-on-introduction-to-data-structures/?page=8,
Data Structures,introduction to data structures,Which of the following is false about a doubly linked list?,We can navigate in both the directions,It requires more space than a singly linked list,The insertion and deletion of a node take a bit longer,Implementing a doubly linked list is easier than singly linked list,D,,medium,web:Examveda.com https://www.examveda.com/data-structure/practice-mcq-question-on-introduction-to-data-structures/?page=8,
Data Structures,introduction to data structures,"Consider the following operation performed on a stack of size 5. 
Push(1);
Pop();
Push(2);
Push(3);
Pop();
Push(4);
Pop();
Pop();
Push(5);
After the completion of all operation, the number of elements present in stack is?",1,2,3,4,A,,medium,web:Examveda.com https://www.examveda.com/data-structure/practice-mcq-question-on-introduction-to-data-structures/?page=9,
Data Structures,introduction to data structures,The prefix form of an infix expression (p + q) - (r * t) is?,+ pq - *rt,- +pqr * t,- +pq * rt,- + * pqrt,C,,medium,web:Examveda.com https://www.examveda.com/data-structure/practice-mcq-question-on-introduction-to-data-structures/?page=9,
Data Structures,introduction to data structures,"What is the functionality of the following code? 
public void function(Node node)
{
 if(size == 0)
 head = node;
 else
 {
 Node temp,cur;
 for(cur = head; (temp = cur.getNext())!=null; cur = temp);
 cur.setNext(node);
 }
 size++;
}",Inserting a node at the beginning of the list,Deleting a node at the beginning of the list,Inserting a node at the end of the list,Deleting a node at the end of the list,C,,medium,web:Examveda.com https://www.examveda.com/data-structure/practice-mcq-question-on-introduction-to-data-structures/?page=9,
Data Structures,introduction to data structures,"In Linked List implementation, a node carries information regarding . . . . . . . .",Data,Link,Data and Link,Node,C,,medium,web:Examveda.com https://www.examveda.com/data-structure/practice-mcq-question-on-introduction-to-data-structures/?page=9,
Data Structures,introduction to data structures,What are the disadvantages of arrays?,Data structure like queue or stack cannot be implemented,There are chances of wastage of memory space if elements inserted in an array are lesser than the allocated size,Index value of an array can be negative,Elements are sequentially accessed,B,,medium,web:Examveda.com https://www.examveda.com/data-structure/practice-mcq-question-on-introduction-to-data-structures/?page=9,
Data Structures,introduction to data structures,What is the term for inserting into a full queue known as?,overflow,underflow,null pointer exception,program won't be compiled,A,,medium,web:Examveda.com https://www.examveda.com/data-structure/practice-mcq-question-on-introduction-to-data-structures/?page=9,
Data Structures,introduction to data structures,"In linked list implementation of a queue, front and rear pointers are tracked. Which of these pointers will change during an insertion into a NONEMPTY queue?",Only front pointer,Only rear pointer,Both front and rear pointer,No pointer will be changed,B,,medium,web:Examveda.com https://www.examveda.com/data-structure/practice-mcq-question-on-introduction-to-data-structures/?page=9,
Data Structures,introduction to data structures,"In linked list implementation of a queue, where does a new element be inserted?",At the head of link list,At the centre position in the link list,At the tail of the link list,At any position in the linked list,C,,medium,web:Examveda.com https://www.examveda.com/data-structure/practice-mcq-question-on-introduction-to-data-structures/?page=9,
Data Structures,introduction to data structures,"The following function reverse() is supposed to reverse a singly linked list. There is one line missing at the end of the function. 
/* Link list node */
struct node
{
 int data;
 struct node* next;
};
 
/* head_ref is a double pointer which points to head (or start) pointer 
 of linked list */
static void reverse(struct node** head_ref)
{
 struct node* prev = NULL;
 struct node* current = *head_ref;
 struct node* next;
 while (current != NULL)
 {
 next = current->next; 
 current->next = prev; 
 prev = current;
 current = next;
 }
 /*ADD A STATEMENT HERE*/
} 
What should be added in place of ""/*ADD A STATEMENT HERE*/"", so that the function correctly reverses a linked list.",*head_ref = prev;,*head_ref = current;,*head_ref = next;,*head_ref = NULL;,A,,medium,web:Examveda.com https://www.examveda.com/data-structure/practice-mcq-question-on-introduction-to-data-structures/?page=9,
Data Structures,introduction to data structures,What is the value of the postfix expression 6 3 2 4 + - *?,1,40,74,-18,D,,medium,web:Examveda.com https://www.examveda.com/data-structure/practice-mcq-question-on-introduction-to-data-structures/?page=9,
Data Structures,introduction to data structures,"What is the functionality of the following piece of code? 
public void function(Object item)
{
 Node temp=new Node(item,trail);
 if(isEmpty())
 {
 head.setNext(temp);
 temp.setNext(trail);
 }
 else
 {
 Node cur=head.getNext();
 while(cur.getNext()!=trail)
 {
 cur=cur.getNext();
 }
 cur.setNext(temp);
 }
 size++;
}",Insert at the front end of the dequeue,Insert at the rear end of the dequeue,Fetch the element at the rear end of the dequeue,Fetch the element at the front end of the dequeue,B,,medium,web:Examveda.com https://www.examveda.com/data-structure/practice-mcq-question-on-introduction-to-data-structures/?page=10,
Data Structures,introduction to data structures,What is the time complexity to insert a node based on position in a priority queue?,O(nlogn),O(logn),O(n),O(n2),C,,medium,web:Examveda.com https://www.examveda.com/data-structure/practice-mcq-question-on-introduction-to-data-structures/?page=10,
Data Structures,introduction to data structures,"In general, the index of the first element in an array is . . . . . . . .",0,-1,2,1,A,,medium,web:Examveda.com https://www.examveda.com/data-structure/practice-mcq-question-on-introduction-to-data-structures/?page=10,
Data Structures,introduction to data structures,The postfix form of A*B+C/D is?,*AB/CD+,AB*CD/+,A*BC+/D,ABCD+/*,B,,medium,web:Examveda.com https://www.examveda.com/data-structure/practice-mcq-question-on-introduction-to-data-structures/?page=10,
Data Structures,introduction to data structures,"Consider the following doubly linked list: head-1-2-3-4-5-tail. What will be the list after performing the given sequence of operations? 
Node temp = new Node(6,head,head.getNext());
Node temp1 = new Node(0,tail.getPrev(),tail);
head.setNext(temp);
temp.getNext().setPrev(temp);
tail.setPrev(temp1);
temp1.getPrev().setNext(temp1);",head-0-1-2-3-4-5-6-tail,head-1-2-3-4-5-6-tail,head-6-1-2-3-4-5-0-tail,head-0-1-2-3-4-5-tail,C,,medium,web:Examveda.com https://www.examveda.com/data-structure/practice-mcq-question-on-introduction-to-data-structures/?page=10,
Data Structures,introduction to data structures,Which of the following is not the application of stack?,A parentheses balancing program,Tracking of local variables at run time,Compiler Syntax Analyzer,Data Transfer between two asynchronous process,D,,medium,web:Examveda.com https://www.examveda.com/data-structure/practice-mcq-question-on-introduction-to-data-structures/?page=10,
Data Structures,introduction to data structures,Which of the following is true about linked list implementation of queue?,"In push operation, if new nodes are inserted at the beginning of linked list, then in pop operation, nodes must be removed from end","In push operation, if new nodes are inserted at the beginning, then in pop operation, nodes must be removed from the beginning","In push operation, if new nodes are inserted at the end, then in pop operation, nodes must be removed from end","In push operation, if new nodes are inserted at the end, then in pop operation, nodes must be removed from beginning",A,,medium,web:Examveda.com https://www.examveda.com/data-structure/practice-mcq-question-on-introduction-to-data-structures/?page=10,
Data Structures,introduction to data structures,What is the time complexity of pop() operation when the stack is implemented using an array?,O(1),O(n),O(logn),O(nlogn),A,,medium,web:Examveda.com https://www.examveda.com/data-structure/practice-mcq-question-on-introduction-to-data-structures/?page=10,
