subject,topic,question,option_a,option_b,option_c,option_d,correct_letter,explanation,difficulty,source,tags
Operating Systems,List of Operating System,Which of the following is the main advantage of a microprocessor system?,Increased throughput,Economy of scale,Increased reliability,All of the above,D,"Increased throughput, Economy of scale, and increased reliability are the three main advantages of a microprocessor system.",medium,web:Includehelp.com https://www.includehelp.com/mcq/operating-system-mcqs.aspx,
Operating Systems,List of Operating System,How many components does the Linux Operating system have?,4,2,3,5,C,"Linux Operating system has primarily three components: - Kernel, System library, system utility.",medium,web:Includehelp.com https://www.includehelp.com/mcq/operating-system-mcqs.aspx,
Operating Systems,List of Operating System,Which of the following activities are managed by disk management ____?,Free space management,Storage allocation,Disk scheduling,All of the above,D,"Free space management, Storage allocation, and Disk scheduling are the activities that are managed by disk management.",medium,web:Includehelp.com https://www.includehelp.com/mcq/operating-system-mcqs.aspx,
Operating Systems,List of Operating System,Directory system can be classified into how many types?,3,5,6,2,D,The directory system can be classified into single-level and hierarchical directory systems.,medium,web:Includehelp.com https://www.includehelp.com/mcq/operating-system-mcqs.aspx,
Operating Systems,List of Operating System,What is the formula to find disk access time?,Disk Access time=Seek time +Rotational latency +transfer time,Disk Access time=Seek time-Rotational latency+ transfer time,Disk Access time=Seek time-Rotational latency-transfer time,Disk Access time=Seek time+ Rotational latency/transfer time,A,Disk Access time=Seek time +Rotational latency +transfer time,medium,web:Includehelp.com https://www.includehelp.com/mcq/operating-system-mcqs.aspx,
Operating Systems,List of Operating System,How many types of schedulers are there?,5 types,3 types,2 types,4 types,B,"There are 3 types of schedulers: Long term schedulers, short-term schedulers, Medium term schedulers.",medium,web:Includehelp.com https://www.includehelp.com/mcq/operating-system-mcqs.aspx,
Operating Systems,List of Operating System,Long-term schedulers are also known as ___?,Fix scheduler,Duration scheduler,Job scheduler,CPU scheduler,C,Long-term schedulers are also known as job schedulers.,medium,web:Includehelp.com https://www.includehelp.com/mcq/operating-system-mcqs.aspx,
Operating Systems,List of Operating System,Primary objective of job scheduler ____?,The primary objective of a job scheduler is to provide a balanced mix of jobs,The primary objective of the job scheduler is to increase system performance in accordance with the chosen set of criteria,The primary objective of the job scheduler is to suspend the processes,The primary objective of the job scheduler is to decrease the traffic of processes,A,"Long Primary objective of a job scheduler is to provide a balanced mix of jobs, such as I/O bound and processor bound.",medium,web:Includehelp.com https://www.includehelp.com/mcq/operating-system-mcqs.aspx,
Operating Systems,List of Operating System,What is the other name of the short-term scheduler?,Fix scheduler,Duration scheduler,Job scheduler,CPU scheduler,D,The other name for the short-term scheduler is CPU scheduler also dispatchers.,medium,web:Includehelp.com https://www.includehelp.com/mcq/operating-system-mcqs.aspx,
Operating Systems,List of Operating System,What is the Primary objective of CPU scheduler ____?,The primary objective of the CPU scheduler is to provide a balanced mix of jobs,The primary objective of the CPU scheduler is to increase system performance in accordance with the chosen set of criteria,The primary objective of the CPU scheduler is to suspend the processes,The primary objective of the CPU scheduler is to decrease the traffic of processes,B,The primary objective of the CPU scheduler is to increase system performance in accordance with the chosen set of criteria.,medium,web:Includehelp.com https://www.includehelp.com/mcq/operating-system-mcqs.aspx,
Operating Systems,List of Operating System,How many types of process states are there?,5,6,3,2,A,"There are 5 states of processes: new, running, waiting, ready, and terminated.",medium,web:Includehelp.com https://www.includehelp.com/mcq/operating-system-mcqs.aspx,
Operating Systems,List of Operating System,Instructions are executed in which state?,New,Running,Waiting,Ready,B,Instructions are executed in a running state.,medium,web:Includehelp.com https://www.includehelp.com/mcq/operating-system-mcqs.aspx,
Operating Systems,List of Operating System,At which state the process is waiting to be assigned to a processor?,New,Running,Waiting,Ready,D,"When the process is in a ready state, it waits to be assigned to a processor.",medium,web:Includehelp.com https://www.includehelp.com/mcq/operating-system-mcqs.aspx,
Operating Systems,List of Operating System,What is PCB (Process control block)?,A PCB just contains the information of terminated processes,A PCB just contains information about new processes,A PCB contains the information of processes that are in waiting for the state,"A PCB contains information about the process, i.e. registers",D,"A PCB contains information about the process, i.e. registers",medium,web:Includehelp.com https://www.includehelp.com/mcq/operating-system-mcqs.aspx,
Operating Systems,List of Operating System,Which algorithm is best when there are equal qualities of processes in the queue?,First Come First Serve,Round Robin Scheduling,Shortest Job First,Priority CPU Scheduling,B,Round Robin scheduling algorithm is best when there are equal qualities of processes in the queue.,medium,web:Includehelp.com https://www.includehelp.com/mcq/operating-system-mcqs.aspx,
Operating Systems,List of Operating System,Which of the following states the correct - difference between the process and thread?,Only (i),Only (iii),Both (i) and (iii),Both (ii) and (iv),D,A process is a program in execution while a thread is a flow of control within a process also; Threads share the CPU as processes do.,medium,web:Includehelp.com https://www.includehelp.com/mcq/operating-system-mcqs.aspx,
Operating Systems,List of Operating System,____ memory is placed between the CPU and the main memory.,Virtual memory,ROM,RAM,Cache,D,Cache memory is placed between the CPU and the main memory.,medium,web:Includehelp.com https://www.includehelp.com/mcq/operating-system-mcqs.aspx,
Operating Systems,List of Operating System,The run-time mapping from virtual to physical addresses is done by which hardware device?,Chipset,CPU,Memory management unit,Physical address and virtual address,C,The run-time mapping from virtual to physical addresses is done by the Memory management unit.,medium,web:Includehelp.com https://www.includehelp.com/mcq/operating-system-mcqs.aspx,
Operating Systems,List of Operating System,What is swapping?,Moving the threads from one software to another is called swapping,Swapping is just replacing a process,Moving a process from main memory to disk and vice versa is known as swapping,Shifting the process and threads directly into the disk is called swapping,C,Moving a process from main memory to disk and vice versa is known as swapping.,medium,web:Includehelp.com https://www.includehelp.com/mcq/operating-system-mcqs.aspx,
Operating Systems,List of Operating System,____ is a memory management scheme that removes the requirement of contiguous allocation of physical memory?,Paging,Swapping,Segmentation,Fragmentation,A,Paging is a memory management scheme that removes the requirement of contiguous allocation of physical memory.,medium,web:Includehelp.com https://www.includehelp.com/mcq/operating-system-mcqs.aspx,
Operating Systems,List of Operating System,____ is a technique that allows the execution of the process that may not be completely in memory?,Virtual memory,Segmentation,Memory management unit,Cache,A,Virtual memory is a technique that allows the execution of a process that may not be completely in memory.,medium,web:Includehelp.com https://www.includehelp.com/mcq/operating-system-mcqs.aspx,
Operating Systems,List of Operating System,What is the critical section?,It is the part of the process which is being executed for so long,It is the part of the thread which is going to be terminated,It is the part of the program where shared resources are accessed by the process,It is the part of the program where different processes are shared,C,"Critical section is the part of the program where shared resources are accessed by the process. If multiple processes access the critical section concurrently, then the results produced might be inconsistent.",medium,web:Includehelp.com https://www.includehelp.com/mcq/operating-system-mcqs.aspx,
Operating Systems,List of Operating System,"If multiple processes access the critical section concurrently, then the results produced might be inconsistent. These types of problem are commonly known as ____.",Process synchronization problems,Process mechanism problems,Critical section problem,Mutual exclusion,C,"If multiple processes access the critical section concurrently, then the results produced might be inconsistent. This problem is called a Critical section problem.",medium,web:Includehelp.com https://www.includehelp.com/mcq/operating-system-mcqs.aspx,
Operating Systems,List of Operating System,Among the four criteria for synchronization mechanism which of the two criteria are mandatory?,Mutual Exclusion and Progress,Progress and Architectural neural,Bounded wait and mutual exclusion,Bounded wait and progress,A,Mutual Exclusion and Progress are the mandatory criteria. They must be fulfilled by all the synchronization mechanisms.,medium,web:Includehelp.com https://www.includehelp.com/mcq/operating-system-mcqs.aspx,
Operating Systems,List of Operating System,____ allows I/O devices to access memory directly without the participation of the processor.,DMA,DMA Controller,Data Controller,Device drivers,B,DMA controller allows I/O devices to access memory directly without the participation of the processor.,medium,web:Includehelp.com https://www.includehelp.com/mcq/operating-system-mcqs.aspx,
Operating Systems,List of Operating System,Data transfer to and from the peripherals can be done in how many ways?,2 ways,3 ways,4 ways,6 ways,B,"Data transfer to and from the peripherals can be done in three ways Programmed I/O, Interrupt- initiated I/O, and Direct memory access (DMA).",medium,web:Includehelp.com https://www.includehelp.com/mcq/operating-system-mcqs.aspx,
Operating Systems,List of Operating System,"Whenever an I/O device wants to transfer the data to or from memory, it sends the DMA request (DRQ) to the ____.",DMA,DMA Controller,Data Controller,Device drivers,B,"Whenever an I/O device wants to transfer the data to or from memory, it sends the DMA request (DRQ) to the DMA controller accepts this DRQ, and asks the CPU to hold for a few clock cycles.",medium,web:Includehelp.com https://www.includehelp.com/mcq/operating-system-mcqs.aspx,
Operating Systems,List of Operating System,The address of the I/O device that wants to read or writes data. Is stored in the ____.,Chip units,DMA Controller,Data registers,Device drivers,C,The address of the I/O device that wants to read or writes data is stored in the data registers.,medium,web:Includehelp.com https://www.includehelp.com/mcq/operating-system-mcqs.aspx,
Operating Systems,List of Operating System,Which of the type of OS reads and reacts in terms of actual time?,Batch OS,Quick Sharing OS,Time Sharing OS,Real Time OS,D,The Real Time OS reads and reacts in terms of actual time.,medium,web:Includehelp.com https://www.includehelp.com/mcq/operating-system-mcqs.aspx,
Operating Systems,List of Operating System,DMA controller transfers the block of data to and from memory in how many ways?,2 ways,3 ways,4 ways,6 ways,B,"Burst mode, cycle steal mode, and transparent mode are the three modes in which the DMA controller transfers the block of data to and from memory.",medium,web:Includehelp.com https://www.includehelp.com/mcq/operating-system-mcqs.aspx,
Operating Systems,List of Operating System,____is the ability of a database to allow multiple Processes to affect multiple transactions?,Transactions,Concurrency,Semaphores,Normalization,B,Concurrency is the ability of a database to allow multiple Processes to affect multiple transactions.,medium,web:Includehelp.com https://www.includehelp.com/mcq/operating-system-mcqs.aspx,
Operating Systems,List of Operating System,Which of the following problem is faced during concurrency?,The fundamental problem in concurrency is processes interfering with each other while accessing a shared global resource,The ability to offer concurrency is unique to databases,Only A,Only B,C,The fundamental problem in concurrency is processes interfering with each other while accessing a shared global resource.,medium,web:Includehelp.com https://www.includehelp.com/mcq/operating-system-mcqs.aspx,
Operating Systems,List of Operating System,____is simply a variable that is non-negative and shared between threads.,Critical variable,Semaphore,Process variable,Global variable,B,Semaphore is simply a variable that is non-negative and shared between threads.,medium,web:Includehelp.com https://www.includehelp.com/mcq/operating-system-mcqs.aspx,
Operating Systems,List of Operating System,How many types of semaphores are there?,2 types,3 types,5 types,6 types,A,"The two common kinds of semaphores are: Counting semaphores, Binary semaphores.",medium,web:Includehelp.com https://www.includehelp.com/mcq/operating-system-mcqs.aspx,
Operating Systems,List of Operating System,Among counting semaphores and binary semaphores which semaphore is easy to implement?,Counting semaphores,Binary semaphores,Both A and B,None of the above,B,"Binary semaphore is easy to implement, as their value is restricted to 0 and 1.",medium,web:Includehelp.com https://www.includehelp.com/mcq/operating-system-mcqs.aspx,
Operating Systems,List of Operating System,Processes can communicate with each other using ____ and ____.,Shared Memory and Message Passing,Shared Memory and Data controller,DMA and DMA controller,Devices drivers and other peripherals,A,Shared Memory and Message passing are the two methods in which processes communicate with each other.,medium,web:Includehelp.com https://www.includehelp.com/mcq/operating-system-mcqs.aspx,
Operating Systems,List of Operating System,____ is a situation where each of the computer processes waits for a resource that is being assigned to another process.,Deadlock,Starvation,Inversion,Aging,A,"Deadlock is a situation where each of the computer processes waits for a resource that is being assigned to another process, in this situation, none of the processes gets executed.",medium,web:Includehelp.com https://www.includehelp.com/mcq/operating-system-mcqs.aspx,
Operating Systems,List of Operating System,"When all the low priority processes got blocked, while the high priority processes execute then this situation is termed as ____.",Deadlock,Starvation,Inversion,Aging,B,"When all the low priority processes got blocked, while the high priority processes execute then this situation is termed starvation.",medium,web:Includehelp.com https://www.includehelp.com/mcq/operating-system-mcqs.aspx,
Operating Systems,List of Operating System,The occurrence of deadlock can be detected by the ____.,Long term scheduler,Medium Scheduler,Resource Scheduler,Short term scheduler,C,The occurrence of deadlock can be detected by the resource scheduler.,medium,web:Includehelp.com https://www.includehelp.com/mcq/operating-system-mcqs.aspx,
Operating Systems,List of Operating System,Every starvation is a deadlock?,Strongly agree,Strongly disagree,Not necessary,Not possible,C,It is not necessary that every starvation is a deadlock.,medium,web:Includehelp.com https://www.includehelp.com/mcq/operating-system-mcqs.aspx,
Operating Systems,List of Operating System,Which of the following algorithm is commonly known as the deadlock avoidance algorithm?,Round robin,Banker's algorithm,Shortest job first,First come First Serve,B,Banker's algorithm is commonly known as the deadlock avoidance algorithm.,medium,web:Includehelp.com https://www.includehelp.com/mcq/operating-system-mcqs.aspx,
Operating Systems,List of Operating System,"____ is a condition that takes place when two or more programs change their state continuously, with neither program making progress.",Live Lock,Dead Lock,Aging,None of the above,A,"Live lock is a condition that takes place when two or more programs change their state continuously, with neither program making progress.",medium,web:Includehelp.com https://www.includehelp.com/mcq/operating-system-mcqs.aspx,
Operating Systems,List of Operating System,What causes the condition of starvation?,It occurs due to uncontrolled priority and preemption,It occurs due to uncontrolled mutual exclusion and resource management,It occurs due to the uncontrolled priority and resource management,All of the above,C,Starvation occurs due to uncontrolled priority and resource management.,medium,web:Includehelp.com https://www.includehelp.com/mcq/operating-system-mcqs.aspx,
Operating Systems,List of Operating System,Whenever a process needs I/O to or from a disk it issues a ____.,System call to the operating system,Separate directory structure,Only A,Only B,C,Whenever a process needs I/O to or from a disk it issues a System call to the operating system.,medium,web:Includehelp.com https://www.includehelp.com/mcq/operating-system-mcqs.aspx,
Operating Systems,List of Operating System,Which system call creates the new process in Linux?,Create,Fork,Exec,vfork,B,"In Linux, the Fork system call creates a new process.",medium,web:Includehelp.com https://www.includehelp.com/mcq/operating-system-mcqs.aspx,
Operating Systems,List of Operating System,If no frames are free how many page transfers are required?,3,4,2,5,C,If no frames are free then 2-page transfers are required.,medium,web:Includehelp.com https://www.includehelp.com/mcq/operating-system-mcqs.aspx,
Operating Systems,List of Operating System,If a process is spending a lot of time paging than executing then this situation is known as ____.,Aging,Thrashing,Live lock,None of the above,B,If a process is spending a lot of time paging than executing then this situation is known as thrashing.,medium,web:Includehelp.com https://www.includehelp.com/mcq/operating-system-mcqs.aspx,
Operating Systems,List of Operating System,Each entry is a segment table that has a ____.,Segment base,Segment value,Segment length,Segment peak,A,Each entry is a segment table that has a segment base.,medium,web:Includehelp.com https://www.includehelp.com/mcq/operating-system-mcqs.aspx,
Operating Systems,List of Operating System,Which of the following approach is used to recover a process from deadlock?,Preempt resources,Terminate one or more processes involved in the deadlock,"Inform the system operator, and allow him/her to take a manual intervention",All of the above,D,"Preempt resources, terminate one or more processes involved in the deadlock, Inform the system operator, and allow him/her to take manual intervention all these approaches to recover from deadlock.",medium,web:Includehelp.com https://www.includehelp.com/mcq/operating-system-mcqs.aspx,
Operating Systems,List of Operating System,____ is the interface between the command language user and the OS.,Kernel,System Utilities,Shell,None,C,Shell is the interface between the command language user and the OS.,medium,web:Includehelp.com https://www.includehelp.com/mcq/operating-system-mcqs.aspx,
Operating Systems,List of Operating System,The architecture of the Linux system has how many layers?,3,4,2,5,B,"Hardware layer, kernel, shell, and utilities are the layers of the Linux system.",medium,web:Includehelp.com https://www.includehelp.com/mcq/operating-system-mcqs.aspx,
Operating Systems,List of Operating System,"If a process fails, most operating system write the error information to a ____.",New file,Another running process,Log file,None of the mentioned,C,"If a process fails, most operating system write the error information to a Log file.",medium,web:Includehelp.com https://www.includehelp.com/mcq/operating-system-mcqs.aspx,
