subject,topic,question,option_a,option_b,option_c,option_d,correct_letter,explanation,difficulty,source,tags
Web Technologies & Internet / PHP,List of HTML,What is the correct syntax of <hr> tag?,<hr>,<hr />,<hr></hr>,All of the above,A,Both <hr> and <hr /> can be used to display a horizonal line.,medium,web:Includehelp.com https://www.includehelp.com/mcq/html-multiple-choice-questions-mcqs.aspx,
Web Technologies & Internet / PHP,List of HTML,Which tag is used to define a line break?,<\n>,<lr>,<br>,<br>...</br>,C,The <br> tag is used to define a line break.,medium,web:Includehelp.com https://www.includehelp.com/mcq/html-multiple-choice-questions-mcqs.aspx,
Web Technologies & Internet / PHP,List of HTML,What is the correct syntax of <br> tag?,<br>,<br />,<br></br>,All of the above,A,Both <br> and <br /> can be used to display a line break.,medium,web:Includehelp.com https://www.includehelp.com/mcq/html-multiple-choice-questions-mcqs.aspx,
Web Technologies & Internet / PHP,List of HTML,Which tag is used to define preformatted text?,<pf>,<p>,<pre>,<code>,C,The <pre> tag is used to define preformatted text.,medium,web:Includehelp.com https://www.includehelp.com/mcq/html-multiple-choice-questions-mcqs.aspx,
Web Technologies & Internet / PHP,List of HTML,Which HTML attribute is used to define styles of an element?,<style>,<css>,style,css,C,The style attribute is used to define the styles of an element.,medium,web:Includehelp.com https://www.includehelp.com/mcq/html-multiple-choice-questions-mcqs.aspx,
Web Technologies & Internet / PHP,List of HTML,Which is the correct HTML statement to define the red color of the paragraph text?,"<p style=""color: #ff0000;"">","<p style=""color: red;"">",Both A. and B.,None of the above,C,"The correct HTML statement to define red paragraph color is,
<p style=""color: #ff0000;"">
<!--OR-->
<p style=""color: red;"">",medium,web:Includehelp.com https://www.includehelp.com/mcq/html-multiple-choice-questions-mcqs.aspx,
Web Technologies & Internet / PHP,List of HTML,"Which HTML tag is used to define bold text, without any extra importance?",<strong>,<bold>,<bolder>,<b>,D,"The HTML <b> tag is used to define bold text, without any extra importance.",medium,web:Includehelp.com https://www.includehelp.com/mcq/html-multiple-choice-questions-mcqs.aspx,
Web Technologies & Internet / PHP,List of HTML,Which HTML tag is used to define text with strong importance?,<strong>,<bold>,<bolder>,<b>,A,The HTML tag <strong> is used to define text with strong importance.,medium,web:Includehelp.com https://www.includehelp.com/mcq/html-multiple-choice-questions-mcqs.aspx,
Web Technologies & Internet / PHP,List of HTML,Which HTML tag is used to define italic text?,<italic>,<em>,<i>,<it>,C,The HTML tag <i> is used to define italic text.,medium,web:Includehelp.com https://www.includehelp.com/mcq/html-multiple-choice-questions-mcqs.aspx,
Web Technologies & Internet / PHP,List of HTML,Which HTML tag is used to define emphasized text?,<italic>,<em>,<i>,<it>,B,The HTML tag <em> is used to define emphasized text.,medium,web:Includehelp.com https://www.includehelp.com/mcq/html-multiple-choice-questions-mcqs.aspx,
Web Technologies & Internet / PHP,List of HTML,Which HTML tag is used to define smaller text?,<normal>,<span>,<smaller>,<small>,D,The HTML tag <small> is used to define smaller text.,medium,web:Includehelp.com https://www.includehelp.com/mcq/html-multiple-choice-questions-mcqs.aspx,
Web Technologies & Internet / PHP,List of HTML,Which HTML tag is used to define marked or highlighted text?,<mark>,<highlight>,<m>,<highlighted>,A,The HTML tag <mark> is used to define marked or highlighted text.,medium,web:Includehelp.com https://www.includehelp.com/mcq/html-multiple-choice-questions-mcqs.aspx,
Web Technologies & Internet / PHP,List of HTML,Which HTML tag is used to define strike a line through deleted text?,<delete>,<del>,<deleted>,<through>,B,The HTML tag <del> is used to define strike a line through deleted text.,medium,web:Includehelp.com https://www.includehelp.com/mcq/html-multiple-choice-questions-mcqs.aspx,
Web Technologies & Internet / PHP,List of HTML,Which HTML tag is used to define subscript text?,<sub>,<subscript>,<s>,<subscripted>,A,The HTML <sub> tag is used to define subscript text.,medium,web:Includehelp.com https://www.includehelp.com/mcq/html-multiple-choice-questions-mcqs.aspx,
Web Technologies & Internet / PHP,List of HTML,Which HTML tag is used to define superscript text?,<sup>,<superscript >,<s>,<superscripted>,A,The HTML <sup> tag is used to define superscript text.,medium,web:Includehelp.com https://www.includehelp.com/mcq/html-multiple-choice-questions-mcqs.aspx,
Web Technologies & Internet / PHP,List of HTML,Which is the correct HTML statement to display H2O in a paragraph?,<p>H<sup>2</sup>O</p>,<p>H<ins>2</ins>O</p>,<p>H<below>2</below>O</p>,<p>H<sub>2</sub>O</p>,D,The correct HTML statement to display H2O in a paragraph is: <p>H<sub>2</sub>O</p>,medium,web:Includehelp.com https://www.includehelp.com/mcq/html-multiple-choice-questions-mcqs.aspx,
Web Technologies & Internet / PHP,List of HTML,Which is the correct HTML statement to display HelloWorld in a paragraph?,<p>Hello<sup>World</sup></p>,<p>Hello<top>World</top></p>,<p>Hello<sub>World</sub></p>,<p>Hello<above>World</above></p>,A,The correct HTML statement to display HelloWorld in a paragraph is: <p>Hello<sup>World</sup></p>,medium,web:Includehelp.com https://www.includehelp.com/mcq/html-multiple-choice-questions-mcqs.aspx,
Web Technologies & Internet / PHP,List of HTML,Which is the correct HTML statement to display HelloHi! in a paragraph?,<p><del>Hello</del><ins>Hi!</ins></p>,<p><strike>Hello</strike><ins>Hi!</ins></p>,<p><cut>Hello</cut><ins>Hi!</ins></p>,All of the above,A,The correct HTML statement to display HelloHi! in a paragraph is/are: <p><del>Hello</del><ins>Hi!</ins></p> <p><strike>Hello</strike><ins>Hi!</ins></p>,medium,web:Includehelp.com https://www.includehelp.com/mcq/html-multiple-choice-questions-mcqs.aspx,
Web Technologies & Internet / PHP,List of HTML,Which is the correct HTML statement to display Hello IncludeHelp in a paragraph?,<p>Hello <mark>IncludeHelp</mark></p>,<p>Hello<mark>IncludeHelp</mark></p>,<p>Hello <span>IncludeHelp</span></p>,<p>Hello<span>IncludeHelp</span></p>,B,The correct HTML statement to display Hello IncludeHelp in a paragraph is: <p>Hello <mark>IncludeHelp</mark></p>,medium,web:Includehelp.com https://www.includehelp.com/mcq/html-multiple-choice-questions-mcqs.aspx,
Web Technologies & Internet / PHP,List of HTML,Which HTML tag is used to define a short quotation?,<quotation>,<quote>,<qut>,<q>,D,The HTML tag <q> is used to define a short quotation.,medium,web:Includehelp.com https://www.includehelp.com/mcq/html-multiple-choice-questions-mcqs.aspx,
Web Technologies & Internet / PHP,List of HTML,Which HTML tag is used to define an abbreviation or an acronym?,<abbreviation>,<abbr>,<acronym>,<acr>,B,The HTML tag <abbr> is used to define an abbreviation or an acronym.,medium,web:Includehelp.com https://www.includehelp.com/mcq/html-multiple-choice-questions-mcqs.aspx,
Web Technologies & Internet / PHP,List of HTML,What is the correct HTML syntax of <abbr> tag?,"<abbr title=""abbreviation or acronym"">Text</abbr>","<abbr description=""abbreviation or acronym"">Text</abbr>","<abbr abbreviation=""abbreviation or acronym"">Text</abbr>","<abbr acronym=""abbreviation or acronym"">Text</abbr>",A,"The correct HTML syntax of <abbr> tag is,
<abbr title=""abbreviation or acronym"">Text</abbr>",medium,web:Includehelp.com https://www.includehelp.com/mcq/html-multiple-choice-questions-mcqs.aspx,
Web Technologies & Internet / PHP,List of HTML,What HTML tag is used to define the contact information for the author/owner of a document or an article?,<contact>,<authorinfo>,<address>,<addr>,C,The HTML tag <address> is used to define the contact information for the author/owner of a document or an article.,medium,web:Includehelp.com https://www.includehelp.com/mcq/html-multiple-choice-questions-mcqs.aspx,
Web Technologies & Internet / PHP,List of HTML,Which tag is used to override the current text direction?,<bdi>,<bdo>,<bdr>,None of the above,B,The HTML tag <bdo> is used to override the current text direction.,medium,web:Includehelp.com https://www.includehelp.com/mcq/html-multiple-choice-questions-mcqs.aspx,
Web Technologies & Internet / PHP,List of HTML,Which HTML tag is used to define a hyperlink?,<a>,<h>,<hyperlink>,Both A. and B.,A,The HTML <a> tag defines a hyperlink.,medium,web:Includehelp.com https://www.includehelp.com/mcq/html-multiple-choice-questions-mcqs.aspx,
Web Technologies & Internet / PHP,List of HTML,Which is the correct syntax of <a> tag?,"<a src=""url"">link text</a>","<a link=""url"">link text</a>","<a href=""url"">link text</a>","<a srclink=""url"">link text</a>",C,"The correct syntax to create a hyperlink is,
<abbr title=""abbreviation or acronym"">Text</abbr>",medium,web:Includehelp.com https://www.includehelp.com/mcq/html-multiple-choice-questions-mcqs.aspx,
Web Technologies & Internet / PHP,List of HTML,"Why ""href"" attribute is used with <a> tag?",To define title text,To define reference of a document,To define destination URL,All of the above,C,"The href attribute of the <a> tag is most important, which indicates the link's destination.",medium,web:Includehelp.com https://www.includehelp.com/mcq/html-multiple-choice-questions-mcqs.aspx,
Web Technologies & Internet / PHP,List of HTML,Which ____ attribute specifies where to open the linked document?,href,link,src,target,D,The “target” attribute specifies where to open the linked document.,medium,web:Includehelp.com https://www.includehelp.com/mcq/html-multiple-choice-questions-mcqs.aspx,
Web Technologies & Internet / PHP,List of HTML,Which tag is used to embed an image in an HTML document?,<img>,<pic>,<image>,<picture>,C,The HTML tag <img> is used to embed an image in an HTML document.,medium,web:Includehelp.com https://www.includehelp.com/mcq/html-multiple-choice-questions-mcqs.aspx,
Web Technologies & Internet / PHP,List of HTML,What is the correct syntax of <img> tag?,"<img src=""url"">","<img src=""url"" alt=""alternatetext"">","<img src=""url"" alt=""alternatetext"" />",All of the above,D,"The correct syntax of <img> tag is/are:
<img src=""url"" alt=""alternatetext"" />
 We can also use,
<img src=""url"">
<!--Or-->
<img src=""url"" alt=""alternatetext"">",medium,web:Includehelp.com https://www.includehelp.com/mcq/html-multiple-choice-questions-mcqs.aspx,
Web Technologies & Internet / PHP,List of HTML,Which attribute specifies the path to the image?,href,link,src,All of the above,C,The src attribute specifies the path to the image.,medium,web:Includehelp.com https://www.includehelp.com/mcq/html-multiple-choice-questions-mcqs.aspx,
Web Technologies & Internet / PHP,List of HTML,Which attribute specifies an alternate text for the image?,alt,alternate,alttext,All of the above,B,The alternate attribute specifies an alternate text for the image.,medium,web:Includehelp.com https://www.includehelp.com/mcq/html-multiple-choice-questions-mcqs.aspx,
Web Technologies & Internet / PHP,List of HTML,Which HTML tag is used to define a table?,<table>,<tables>,<tr>,<th>,A,The HTML tag <table> is used to define a table.,medium,web:Includehelp.com https://www.includehelp.com/mcq/html-multiple-choice-questions-mcqs.aspx,
Web Technologies & Internet / PHP,List of HTML,Each table cell is defined by a ____ tag.,<cell> ... </cell>,<tr> ... </tr>,<th> ... </th>,<td> ... </td>,D,Each table cell is defined by a <td>and a </td> tag.,medium,web:Includehelp.com https://www.includehelp.com/mcq/html-multiple-choice-questions-mcqs.aspx,
Web Technologies & Internet / PHP,List of HTML,Each table row is defined by a ____ tag.,<cell> ... </cell>,<tr> ... </tr>,<th> ... </th>,<td> ... </td>,B,Each table row is defined by a <tr> and a </tr> tag.,medium,web:Includehelp.com https://www.includehelp.com/mcq/html-multiple-choice-questions-mcqs.aspx,
Web Technologies & Internet / PHP,List of HTML,Each table header is defined by a ____ tag.,<cell> ... </cell>,<tr> ... </tr>,<th> ... </th>,<td> ... </td>,C,Each table header is defined by a <th> and a </th> tag.,medium,web:Includehelp.com https://www.includehelp.com/mcq/html-multiple-choice-questions-mcqs.aspx,
Web Technologies & Internet / PHP,List of HTML,Which tag is used to define ordered listing?,<ol> ... </ol>,<ul> ... </ul>,<list> ... </list>,<li> ... </li>,A,The HTML tag <ol> ... </ol> is used to define ordered listing.,medium,web:Includehelp.com https://www.includehelp.com/mcq/html-multiple-choice-questions-mcqs.aspx,
Web Technologies & Internet / PHP,List of HTML,Which tag is used to define unordered listing?,<ol> ... </ol>,<ul> ... </ul>,<list> ... </list>,<li> ... </li>,B,The HTML tag <ul> ... </ul> is used to define unordered listing.,medium,web:Includehelp.com https://www.includehelp.com/mcq/html-multiple-choice-questions-mcqs.aspx,
Web Technologies & Internet / PHP,List of HTML,Which tag is used to define list items?,<ol> ... </ol>,<ul> ... </ul>,<list> ... </list>,<li> ... </li>,D,The HTML tag <li> ... </li> is used to define list items.,medium,web:Includehelp.com https://www.includehelp.com/mcq/html-multiple-choice-questions-mcqs.aspx,
Web Technologies & Internet / PHP,List of HTML,Which tag is used to define description lists?,<dl> ... </dl>,<dd> ... </dd>,<dlist> ... </dlist>,<check> ... </check>,A,The HTML tag <dl> ... </dl> is used to define description lists.,medium,web:Includehelp.com https://www.includehelp.com/mcq/html-multiple-choice-questions-mcqs.aspx,
Web Technologies & Internet / PHP,List of HTML,Which tag is a block-level element?,<block> ... </block>,<b> ... </b>,<div> ... </div>,<divx> ... </divx>,C,The HTML tag <div> ... </div> is a block-level element.,medium,web:Includehelp.com https://www.includehelp.com/mcq/html-multiple-choice-questions-mcqs.aspx,
Web Technologies & Internet / PHP,List of HTML,Which attribute is often used to point to a class name in a style sheet?,style,css,src,class,D,The class attribute is often used to point to a class name in a style sheet.,medium,web:Includehelp.com https://www.includehelp.com/mcq/html-multiple-choice-questions-mcqs.aspx,
Web Technologies & Internet / PHP,List of HTML,Which attribute is used to specify a unique id for an HTML element?,style,css,id,class,C,The HTML id attribute is used to specify a unique id for an HTML element.,medium,web:Includehelp.com https://www.includehelp.com/mcq/html-multiple-choice-questions-mcqs.aspx,
Web Technologies & Internet / PHP,List of HTML,Which tag specifies an inline frame?,<frame>,<iframe>,<inlineframe>,<frames>,B,The HTML tag <iframe> specifies an inline frame.,medium,web:Includehelp.com https://www.includehelp.com/mcq/html-multiple-choice-questions-mcqs.aspx,
Web Technologies & Internet / PHP,List of HTML,What is the correct syntax for <iframe> tag?,"<iframe href=""url"" title=""description""></iframe>","<iframe link=""url"" title=""description""></iframe>","<iframe src=""url"" title=""description""></iframe>",All of the above,C,"The correct syntax for <iframe> tag is,
<iframe src=""url"" title=""description""></iframe>",medium,web:Includehelp.com https://www.includehelp.com/mcq/html-multiple-choice-questions-mcqs.aspx,
Web Technologies & Internet / PHP,List of HTML,Which tag is used to create an HTML form for user input?,<form>,<input>,<form_put>,<form_get>,A,The HTML tag <form> is used to create an HTML form for user input.,medium,web:Includehelp.com https://www.includehelp.com/mcq/html-multiple-choice-questions-mcqs.aspx,
Web Technologies & Internet / PHP,List of HTML,Which tag is used to display a single-line text input field?,"<input type=""textbox"">","<input type=""checkbox"">","<input type=""text"">","<input type=""submit"">",C,"The HTML tag <input type=""text""> is used to display a single-line input field.",medium,web:Includehelp.com https://www.includehelp.com/mcq/html-multiple-choice-questions-mcqs.aspx,
Web Technologies & Internet / PHP,List of HTML,Which tag is used to display a radio button?,"<input type=""textbox"">","<input type=""checkbox"">","<input type=""text"">","<input type=""radio"">",D,"The HTML tag <input type=""radio""> is used to display a radio button.",medium,web:Includehelp.com https://www.includehelp.com/mcq/html-multiple-choice-questions-mcqs.aspx,
Web Technologies & Internet / PHP,List of HTML,Which tag is used to display a checkbox?,"<input type=""textbox"">","<input type=""checkbox"">","<input type=""text"">","<input type=""radio"">",B,"The HTML tag <input type=""checkbox""> is used to display a checkbox.",medium,web:Includehelp.com https://www.includehelp.com/mcq/html-multiple-choice-questions-mcqs.aspx,
Web Technologies & Internet / PHP,List of HTML,Which tag is used to display a submit button?,"<input type=""submit"">","<input type=""checkbox"">","<input type=""text"">","<input type=""radio"">",A,"The HTML tag <input type=""submit""> is used to display a submit button.",medium,web:Includehelp.com https://www.includehelp.com/mcq/html-multiple-choice-questions-mcqs.aspx,
Web Technologies & Internet / PHP,List of HTML,Which tag is used to display a clickable button?,"<input type=""submit"">","<input type=""checkbox"">","<input type=""text"">","<input type=""button"">",D,"The HTML tag <input type=""button""> is used to display a clickable button.",medium,web:Includehelp.com https://www.includehelp.com/mcq/html-multiple-choice-questions-mcqs.aspx,
Web Technologies & Internet / PHP,List of HTML,Which input type reset defines a reset button that will reset all form values to their default values?,clear,clear:both,reset,refresh,C,"The reset input type reset defines a reset button that will reset all form values to their default values. Here is the syntax,
<input type=""reset"">",medium,web:Includehelp.com https://www.includehelp.com/mcq/html-multiple-choice-questions-mcqs.aspx,
