subject,topic,question,option_a,option_b,option_c,option_d,correct_letter,explanation,difficulty,source,tags
Web Technologies & Internet / PHP,basic css,"Which of the following function adjusts the difference between light and dark values, for use by the filter property?",contrast(),dark(),light(),brightness(),A,"A value of 100% or a decimal value of 1 leaves the image as is, while 0 results in black. Increasing the value past 1 or 100% produces more dramatically stratified areas of light and dark.",medium,web:Examveda.com https://www.examveda.com/css/practice-mcq-question-on-basic-css/?page=2,
Web Technologies & Internet / PHP,basic css,Which of the following function with filter property to create your own sophisticated effects on DOM elements?,create(),DOM(),custom(),none of the mentioned,C,,medium,web:Examveda.com https://www.examveda.com/css/practice-mcq-question-on-basic-css/?page=2,
Web Technologies & Internet / PHP,basic css,"Which of the following function converts an element’s color to a shade of gray, for use by the filter property?",shade(),grayscale(),black(),brightness(),B,A decimal value between 0 and 1 or percentage up to 100% controls the extent of the gray effect.,medium,web:Examveda.com https://www.examveda.com/css/practice-mcq-question-on-basic-css/?page=2,
Web Technologies & Internet / PHP,basic css,"Which of the following function flips an element’s colors, for use by the filter property?",image(),flip(),invert(),contrast(),C,"A decimal value between 0 and 1 or percentage up to 100% controls the extent of the color-negative effect, with 0.5 or 50% producing gray.",medium,web:Examveda.com https://www.examveda.com/css/practice-mcq-question-on-basic-css/?page=2,
Web Technologies & Internet / PHP,basic css,"Which of the following function applies a saturation effect to an element’s color, making it appear more or less vivid, for use by the filter property?",color(),saturation(),saturate(),none of the mentioned,B,"A decimal value of 1 or percentage of 100% keeps the image as is, while increasing the amount produces more dramatically stratified hues.",medium,web:Examveda.com https://www.examveda.com/css/practice-mcq-question-on-basic-css/?page=2,
Web Technologies & Internet / PHP,basic css,Which of the following function defines a linear gradient as a CSS image?,grayscale(),gradient(),image(),linear-gradient(),D,,medium,web:Examveda.com https://www.examveda.com/css/practice-mcq-question-on-basic-css/?page=2,
Web Technologies & Internet / PHP,basic css,Which of the following function two dimensional transformation in matrix format?,matrix(),matrix2d(),matrix3d(),perspective,A,,medium,web:Examveda.com https://www.examveda.com/css/practice-mcq-question-on-basic-css/?page=2,
Web Technologies & Internet / PHP,basic css,"Which of the following function apply a sepia tinge to an element’s color, typical of old photographs, for use by the filter property?",grayscale(),sepia(),contrast(),brightness(),B,,medium,web:Examveda.com https://www.examveda.com/css/practice-mcq-question-on-basic-css/?page=2,
Web Technologies & Internet / PHP,basic css,Which of the following value is supposed to be a slightly bolder weight that standard bold in font attribute?,empasize,light,lighter,dark,D,,medium,web:Examveda.com https://www.examveda.com/css/practice-mcq-question-on-basic-css/?page=3,
Web Technologies & Internet / PHP,basic css,"Which of the following property allows contextual adjustment of inter-glyph spacing, i.e. the spaces between the characters in text?",font-style,font-family,font-kerning,font-variant,C,,medium,web:Examveda.com https://www.examveda.com/css/practice-mcq-question-on-basic-css/?page=3,
Web Technologies & Internet / PHP,basic css,Which of the following is not a value for font-style property?,normal,italic,oblique,none of the above,D,,medium,web:Examveda.com https://www.examveda.com/css/practice-mcq-question-on-basic-css/?page=3,
Web Technologies & Internet / PHP,basic css,Which of the following value specifies whether the user agent is allowed to synthesize bold or oblique font faces when a font family lacks bold or italic faces?,font-weight,font-synthesis,font-kerning,font-variant,B,,medium,web:Examveda.com https://www.examveda.com/css/practice-mcq-question-on-basic-css/?page=3,
Web Technologies & Internet / PHP,basic css,"Which of the following selects a normal, or small-caps face from a font family?",font-weight,font-synthesis,font-kerning,font-variant,D,,medium,web:Examveda.com https://www.examveda.com/css/practice-mcq-question-on-basic-css/?page=3,
Web Technologies & Internet / PHP,basic css,Which of the following is not a appropriate value for font-variant property?,inherit,default,large-caps,small-caps,C,,medium,web:Examveda.com https://www.examveda.com/css/practice-mcq-question-on-basic-css/?page=3,
Web Technologies & Internet / PHP,basic css,"Which of the following property adjusts the font-size of the fallback fonts defined with font-family, so that the x-height is the same no matter what font is used?",default,font-size-fallback,font-adjust,font-size-adjust,D,,medium,web:Examveda.com https://www.examveda.com/css/practice-mcq-question-on-basic-css/?page=3,
Web Technologies & Internet / PHP,basic css,"Which of the following Allows you to expand or condense the widths for a normal, condensed, or expanded font face?",font-style,font-stretch,font-expand,none of the mentioned,D,,medium,web:Examveda.com https://www.examveda.com/css/practice-mcq-question-on-basic-css/?page=3,
Web Technologies & Internet / PHP,basic css,Which of the following font-size-adjust is value used in calculating the size of the fallback fonts?,auto,number,count,none,B,,medium,web:Examveda.com https://www.examveda.com/css/practice-mcq-question-on-basic-css/?page=3,
Web Technologies & Internet / PHP,basic css,What is the CSS Extension Prefixes for WebKit?,-webkit,-o-,-web,-chrome,A,,medium,web:Examveda.com https://www.examveda.com/css/practice-mcq-question-on-basic-css/?page=4,
Web Technologies & Internet / PHP,basic css,What is the CSS Property Equivalent for the attribute <center>?,color,margin,align,none,B,Values for margin such as auto generally are used when centering blocks with textalign for content.,medium,web:Examveda.com https://www.examveda.com/css/practice-mcq-question-on-basic-css/?page=4,
Web Technologies & Internet / PHP,basic css,What is the CSS Property Equivalent for the align attribute?,float,text-align,centre,both (A) and (B),A,"In the case of some elements such as <img>, the CSS float property is more appropriate than text-align.",medium,web:Examveda.com https://www.examveda.com/css/practice-mcq-question-on-basic-css/?page=4,
Web Technologies & Internet / PHP,basic css,What is the latest version of css available?,CSS2,CSS3,CSS3.1,CSS4,B,,medium,web:Examveda.com https://www.examveda.com/css/practice-mcq-question-on-basic-css/?page=4,
Web Technologies & Internet / PHP,basic css,What is the CSS Property Equivalent for the attribute <font>?,font-family,font-size,color,all of the mentioned,B,,medium,web:Examveda.com https://www.examveda.com/css/practice-mcq-question-on-basic-css/?page=4,
Web Technologies & Internet / PHP,basic css,What is the CSS Property Equivalent for the attribute,text-decoration:reappear,text-decoration:blink,text-decoration:no-text,none,C,,medium,web:Examveda.com https://www.examveda.com/css/practice-mcq-question-on-basic-css/?page=4,
Web Technologies & Internet / PHP,basic css,The first CSS specification to become an official W3C Recommendation is ___________,(X)HTML CSS,CSS level 2,CSS level 2.1,CSS level 1,D,"The first CSS specification to become an official W3C Recommendation is CSS level 1, published on December 17, 1996. Håkon Wium Lie and Bert Bos are credited as the original developers.",medium,web:Examveda.com https://www.examveda.com/css/practice-mcq-question-on-basic-css/?page=4,
Web Technologies & Internet / PHP,basic css,"________ first became a Candidate Recommendation on February 25, 2004, but it was reverted to a Working Draft on June 13, 2005 for further review.",CSS level 1,CSS level 2,CSS level 3,CSS level 2.1,D,"CSS level 2 revision 1, often referred to as “CSS 2.1”, fixes errors in CSS 2, removes poorly supported or not fully interoperable features and adds already implemented browser extensions to the specification. To comply with the W3C Process for standardizing technical specifications, CSS 2.1 went back and forth between Working Draft status and Candidate Recommendation status for many years. CSS 2.1 first became a Candidate Recommendation on February 25, 2004, but it was reverted to a Working Draft on June 13, 2005 for further review.",medium,web:Examveda.com https://www.examveda.com/css/practice-mcq-question-on-basic-css/?page=4,
Web Technologies & Internet / PHP,basic css,"There is no single, integrated ____________________ because it is split into separate modules.",CSS1 specification,CSS2 specification,CSS3 specification,CSS4 specification,D,"Here is no single, integrated CSS4 specification,[42] because it is split into separate modules. However, there are “level 4” modules.",medium,web:Examveda.com https://www.examveda.com/css/practice-mcq-question-on-basic-css/?page=4,
Web Technologies & Internet / PHP,basic css,"Unlike CSS 2, which is a large single specification defining various features?",CSS level 1,CSS level 2,CSS level 3,CSS level 2.1,C,"Unlike CSS 2, which is a large single specification defining various features, CSS 3 is divided into several separate documents called “modules”. Each module adds new capabilities or extends features defined in CSS 2, preserving backward compatibility. 

 
 
 
 



 
 
 
 
 
 
 
 
 
 
 
 
 
1
2
3
4
5
6
7
8
9
10

 
 
 
 
 
 
 
 
 
 

 
 

 -->
 
 
 


 

-->
 
 
 Copyright © 2026 Examveda.com
 
 
 
 
 
 
 
 
 
 About Us |
 Terms & Condition |
 Privacy Policy |
 Contact Us",medium,web:Examveda.com https://www.examveda.com/css/practice-mcq-question-on-basic-css/?page=4,
Web Technologies & Internet / PHP,basic css,"___________ describes CSS properties to manipulate the position of “ruby”, which are small annotations on top of or next to words, especially common in Chinese and Japanese.",align,ruby,lang,text-align,B,"Ruby describes CSS properties to manipulate the position of “ruby”, which are small annotations on top of or next to words, especially common in Chinese and Japanese. They are often used to give the pronunciation or meaning of difficult ideograms.",medium,web:Examveda.com https://www.examveda.com/css/practice-mcq-question-on-basic-css/?page=5,
Web Technologies & Internet / PHP,basic css,___________ has a grammar but unlike traditional (X)HTML it is not defined with a document type definition.,CSS 1,CSS 2,CSS 2.1,CSS 3,C,CSS 2.1 has a grammar (www.w3.org/TR/CSS21/grammar.html) but unlike traditional (X)HTML it is not defined with a document type definition. Instead the CSS specification is a combination of prose and a grammar that could be used to build a simple parser.,medium,web:Examveda.com https://www.examveda.com/css/practice-mcq-question-on-basic-css/?page=5,
Web Technologies & Internet / PHP,basic css,"What will happen in this case? 
h1 {color: red text-decoration: underline; font-style: italic;}","color: red, text-decoration: underline and font-style: italic all works",text-decoration: underline and font-style: italic works,"color: red, text-decoration: underline works",only font-style: italic works,D,"In this case, we should see the browser continue to parse the value of color as “red textdecoration:
underline” before it sees a closing semicolon. The font-style property that follows would then be used. Because the color property has an illegal value, it should be
ignored.",medium,web:Examveda.com https://www.examveda.com/css/practice-mcq-question-on-basic-css/?page=5,
Web Technologies & Internet / PHP,basic css,"What will happen in this case? 
h1 {color: ""green"";}",heading becomes green,heading becomes dark-green,error occors,nothings happen,D,,medium,web:Examveda.com https://www.examveda.com/css/practice-mcq-question-on-basic-css/?page=5,
Web Technologies & Internet / PHP,basic css,Which of the following is the correct way to applying style to a document?,"Use an external style sheet, either by importing it or by linking to it",Directly embed a document-wide style in the head element of the document,Set an inline style rule using the style attribute directly on an element,All of the mentioned,D,,medium,web:Examveda.com https://www.examveda.com/css/practice-mcq-question-on-basic-css/?page=5,
Web Technologies & Internet / PHP,basic css,What does screen media type is used for?,For use with all devices,For use with handheld devices,For use with color computer screens,For use with television-type devices,C,,medium,web:Examveda.com https://www.examveda.com/css/practice-mcq-question-on-basic-css/?page=5,
Web Technologies & Internet / PHP,basic css,Which of the following measurement defines a measurement relative to a font’s x-height?,ex,em,pt,px,A,"Defines a measurement relative to the height of a font in em spaces. Because an em unit is equivalent to the size of a given font, if you assign a font to 12pt, each em unit would be 12pt, thus 2em would be 24pt. 

 
 
 
 



 
 
 
 
 
 
 
 
 
 
 
 
 
1
2
3
4
5
6
7
8
9
10

 
 
 
 
 
 
 
 
 
 

 
 

 -->
 
 
 


 

-->
 
 
 Copyright © 2026 Examveda.com
 
 
 
 
 
 
 
 
 
 About Us |
 Terms & Condition |
 Privacy Policy |
 Contact Us",medium,web:Examveda.com https://www.examveda.com/css/practice-mcq-question-on-basic-css/?page=5,
Web Technologies & Internet / PHP,basic css,Which of the following measurement defines a measurement as a percentage?,%,cm,em,in,A,Defines a measurement as a percentage. Percentages are denoted by a number followed by the % symbol and are always relative to another value such as length. Quite often they are used to specify some value relative to an inherited value from a parent element.,medium,web:Examveda.com https://www.examveda.com/css/practice-mcq-question-on-basic-css/?page=6,
Web Technologies & Internet / PHP,basic css,Which of the following property sets the font size of text?,text-size,font-size,size,text,B,"Syntax: 
font-size: length | percentage | larger | smaller | xx-small | x-small | small | medium | large | x-large | xx-larger | inherit",medium,web:Examveda.com https://www.examveda.com/css/practice-mcq-question-on-basic-css/?page=6,
Web Technologies & Internet / PHP,basic css,Which of the following property sets a variation of the specified or default font family?,height,font-weight,default,font-variant,D,"Syntax: 
font-variant: normal | small-caps | inherit",medium,web:Examveda.com https://www.examveda.com/css/practice-mcq-question-on-basic-css/?page=6,
Web Technologies & Internet / PHP,basic css,Which of the following property defines labels for a list of items?,list-style-type,list-style-image,list-style,none of the above,A,"Syntax: 
list-style-type: disc | circle | square | decimal | decimal-leading-zero",medium,web:Examveda.com https://www.examveda.com/css/practice-mcq-question-on-basic-css/?page=6,
Web Technologies & Internet / PHP,basic css,Which of the following property assigns a graphic image to a list item?,list-style-type,list-style-image,list-style,none of the above,B,"Syntax: 
list-style-image: url(url of image) | none",medium,web:Examveda.com https://www.examveda.com/css/practice-mcq-question-on-basic-css/?page=6,
Web Technologies & Internet / PHP,basic css,Which of the following property sets the amount of spacing between letters?,space,line-height,letter-spacing,none of the mentioned,C,"Syntax: 
letter-spacing: length | normal | inherit",medium,web:Examveda.com https://www.examveda.com/css/practice-mcq-question-on-basic-css/?page=6,
Web Technologies & Internet / PHP,basic css,Which of the following CSS3 Color Feature can be used as a macro for whatever the current color is?,CurrentColor keyword,HSLa Color,HSL Color,RGB Color,A,This is useful if you want to dynamically change one color and have other related colors change.,medium,web:Examveda.com https://www.examveda.com/css/practice-mcq-question-on-basic-css/?page=6,
Web Technologies & Internet / PHP,basic css,Which of the following CSS3 Color Feature like RGB color but adds an alpha channel value to specify the opacity of the color?,RGB,RGBa,RGBaplha,AlphaRGB,B,"An RGBa is specified via a function style rgba(r,g,b,a) value, where colors r, g, and b are specified as a decimal value from 0 to 255 or a percentage from 0 to 100%, and the alpha channel value for defining opacity is a number between 0 (fully transparent) and 1 (fully opaque). Values outside this range will be rounded up or down to fit the closest value.",medium,web:Examveda.com https://www.examveda.com/css/practice-mcq-question-on-basic-css/?page=6,
Web Technologies & Internet / PHP,basic css,Which of the following Color Format is a CSS’s six-digit hexadecimal format is the same as color defined in (X)HTML?,6-Hex Color,3-Hex Color,RGBS,RGBa,A,"The format specifies color as #rrggbb, where rr is the amount of red, gg the amount of green, and bb the amount of blue, all specified in a hexadecimal value ranging from 00 to FF.",medium,web:Examveda.com https://www.examveda.com/css/practice-mcq-question-on-basic-css/?page=6,
Web Technologies & Internet / PHP,basic css,Which of the following Color Format is a CSS2 introduced named color keywords which allows Web page colors to be matched to an operating system’s color use?,HSLa Color,Commonly defined named colors,System Color Names,Specificationdefined named colors,C,,medium,web:Examveda.com https://www.examveda.com/css/practice-mcq-question-on-basic-css/?page=6,
Web Technologies & Internet / PHP,basic css,Which of the following Color Format are a 17 defined colors under CSS 2.1?,HSLa Color,Commonly defined named colors,System Color Names,Specificationdefined named colors,D,"maroon (#800000) 
red (#ff0000) 
orange (#ffA500) 
yellow (#ffff00) 
olive (#808000) 
purple (#800080) 
fuchsia (#ff00ff ) 
white (#ffffff) 
lime (#00ff00) 
green (#008000) 
navy (#000080) 
blue (#0000ff) 
aqua (#00ffff) 
teal (#008080) 
black (#000000) 
silver (#c0c0c0) 
gray (#808080) 
Other color keywords may be commonly used but are ad hoc in their definition.",medium,web:Examveda.com https://www.examveda.com/css/practice-mcq-question-on-basic-css/?page=7,
Web Technologies & Internet / PHP,basic css,"Which of the following Color Format is a CSS colors can also be defined using the keyword rgb, followed by three numbers between 0 and 255, contained in parentheses and separated by commas, with no spaces between them?",RGB Color,RGBa Color,HSL Color,HSLa Color,A,"RGB color values can also be defined using percentages. The format is the same, except that the numbers are replaced by percentage values between 0% and 100%.",medium,web:Examveda.com https://www.examveda.com/css/practice-mcq-question-on-basic-css/?page=7,
Web Technologies & Internet / PHP,basic css,Which of the following Color Format is a CSS3 HSL value with a fourth value to set the alpha channel value for the color to define the opacity of the element?,RGB Color,RGBa Color,HSL Color,HSLa Color,D,,medium,web:Examveda.com https://www.examveda.com/css/practice-mcq-question-on-basic-css/?page=7,
Web Technologies & Internet / PHP,basic css,Which of the following Selector selects an element if it’s the only child of its parent with its type?,@media,:target,::selection,:only-of-type,D,,medium,web:Examveda.com https://www.examveda.com/css/practice-mcq-question-on-basic-css/?page=7,
Web Technologies & Internet / PHP,basic css,Which of the following Selector same as :firstline; changed under CSS3 to make pseudoelements obvious?,:first-letter,:last-child,:first-line,::first-line,D,,medium,web:Examveda.com https://www.examveda.com/css/practice-mcq-question-on-basic-css/?page=7,
Web Technologies & Internet / PHP,basic css,What does HSL stands for?,Hue Specified Lightness,Hue Spot Lightness,Hue Saturation Lightness,None of the mentioned,C,,medium,web:Examveda.com https://www.examveda.com/css/practice-mcq-question-on-basic-css/?page=7,
Web Technologies & Internet / PHP,basic css,Which of the following is not an Absolute Unit?,px,em,pt,mm,B,em is a Relative Unit,medium,web:Examveda.com https://www.examveda.com/css/practice-mcq-question-on-basic-css/?page=7,
Web Technologies & Internet / PHP,basic css,Which of the following unit represent the viewport’s width?,vh,vmin,vw,ch,C,,medium,web:Examveda.com https://www.examveda.com/css/practice-mcq-question-on-basic-css/?page=7,
Web Technologies & Internet / PHP,basic css,"Which of the following Color Format can also be defined using the keyword rgb, followed by three numbers between 0 and 255, contained in parentheses and separated by commas, with no spaces between them?",RGB Color,RGBa Color,HSL Color,HSLa Color,A,"Example: p {color:rgb(0%,10%,50%);}",medium,web:Examveda.com https://www.examveda.com/css/practice-mcq-question-on-basic-css/?page=7,
Web Technologies & Internet / PHP,basic css,Which of the following is not a attribute of the audio element?,controls,src,check,loop,C,,medium,web:Examveda.com https://www.examveda.com/css/practice-mcq-question-on-basic-css/?page=7,
Web Technologies & Internet / PHP,basic css,Which of the following Protocol enables a hyperlink to access a file on the local file system?,https,ftp,file,telnet,C,,medium,web:Examveda.com https://www.examveda.com/css/practice-mcq-question-on-basic-css/?page=8,
Web Technologies & Internet / PHP,basic css,Which of the following attribute specifies the URL of the linked resource?,src,link,rel,href,D,href attribute specifies the URL of the linked resource. A URL might be absolute or relative.,medium,web:Examveda.com https://www.examveda.com/css/practice-mcq-question-on-basic-css/?page=8,
Web Technologies & Internet / PHP,basic css,Which of the following color has this value #ff0000?,blue,green,red,yellow,C,,medium,web:Examveda.com https://www.examveda.com/css/practice-mcq-question-on-basic-css/?page=8,
Web Technologies & Internet / PHP,basic css,Which of the following is correct about CSS?,CSS is used to control the style of a web document in a simple and easy way.,"CSS is the acronym for ""Cascading Style Sheet"".",You can write CSS once and then reuse same sheet in multiple HTML pages,All of the above,D,,medium,web:Examveda.com https://www.examveda.com/css/practice-mcq-question-on-basic-css/?page=8,
Web Technologies & Internet / PHP,basic css,Which of the following is a component of CSS style rule?,Selector,Property,Value,All of the above,D,,medium,web:Examveda.com https://www.examveda.com/css/practice-mcq-question-on-basic-css/?page=8,
Web Technologies & Internet / PHP,basic css,Which of the following selector matches all elements of a type?,The Type Selector,The Universal Selector,The Descendant Selector,The Class Selector,A,,medium,web:Examveda.com https://www.examveda.com/css/practice-mcq-question-on-basic-css/?page=8,
Web Technologies & Internet / PHP,basic css,Which of the following selector matches a particular element only when it lies inside a particular element?,The Type Selector,The Universal Selector,The Descendant Selector,The Class Selector,C,,medium,web:Examveda.com https://www.examveda.com/css/practice-mcq-question-on-basic-css/?page=8,
Web Technologies & Internet / PHP,basic css,Which of the following selector selects all paragraph elements with a lang attribute?,p[lang],"p[lang=""fr""]","p[lang~=""fr""]","p[lang|=""fr""]",A,,medium,web:Examveda.com https://www.examveda.com/css/practice-mcq-question-on-basic-css/?page=8,
Web Technologies & Internet / PHP,basic css,"Which of the following defines a measurement as a percentage relative to another value, typically an enclosing element?",%,cm,em,ex,A,,medium,web:Examveda.com https://www.examveda.com/css/practice-mcq-question-on-basic-css/?page=8,
Web Technologies & Internet / PHP,basic css,Which of the following defines 1% of viewport height?,px,vh,vw,vmin,B,,medium,web:Examveda.com https://www.examveda.com/css/practice-mcq-question-on-basic-css/?page=8,
Web Technologies & Internet / PHP,basic css,Which of the following defines 1% of viewport width?,px,vh,vw,vmin,C,,medium,web:Examveda.com https://www.examveda.com/css/practice-mcq-question-on-basic-css/?page=9,
Web Technologies & Internet / PHP,basic css,"Which of the following uses 1vw or 1vh, whichever is smaller?",px,vh,vw,vmin,D,,medium,web:Examveda.com https://www.examveda.com/css/practice-mcq-question-on-basic-css/?page=9,
Web Technologies & Internet / PHP,basic css,Which of the following is correct about Hex Code format of CSS colors?,The first two digits(RR) represent a red value.,The next two are a green value(GG).,The last are the blue value(BB).,All of the above,D,,medium,web:Examveda.com https://www.examveda.com/css/practice-mcq-question-on-basic-css/?page=9,
Web Technologies & Internet / PHP,basic css,Which of the following tag is used to embed css in html page?,<script>,<style>,<css>,<!DOCTYPE html>,B,,medium,web:Examveda.com https://www.examveda.com/css/practice-mcq-question-on-basic-css/?page=9,
Web Technologies & Internet / PHP,basic css,Which of the following tag is used to linked information should be placed inside?,<head>,<html>,<div>,<body>,A,,medium,web:Examveda.com https://www.examveda.com/css/practice-mcq-question-on-basic-css/?page=9,
Web Technologies & Internet / PHP,basic css,"The . . . . . . . . directive allows style sheets to be grouped and joined together, though some might wonder what the value of this function is given what linked styles provide.",<head>,<style>,<script>,@import,D,,medium,web:Examveda.com https://www.examveda.com/css/practice-mcq-question-on-basic-css/?page=9,
Web Technologies & Internet / PHP,basic css,Which of the following element is used for linking a External Files to the html page?,<script>,<style>,<link>,all of the above,C,,medium,web:Examveda.com https://www.examveda.com/css/practice-mcq-question-on-basic-css/?page=9,
Web Technologies & Internet / PHP,basic css,Which of the following tag can be used to embed a Document-wide styles in a document's head element?,<head>,<style>,<script>,<html>,B,,medium,web:Examveda.com https://www.examveda.com/css/practice-mcq-question-on-basic-css/?page=9,
Web Technologies & Internet / PHP,basic css,"With, which tag you write the style rules directly within the document found 
within the head of the document.",<script>,<php>,<style>,<css>,C,,medium,web:Examveda.com https://www.examveda.com/css/practice-mcq-question-on-basic-css/?page=9,
Web Technologies & Internet / PHP,basic css,Which of the following property sets in a shorthand form any or all background properties?,color,wrap,background,all of the mentioned,A,,medium,web:Examveda.com https://www.examveda.com/css/practice-mcq-question-on-basic-css/?page=10,
Web Technologies & Internet / PHP,basic css,Which of the following element is used to specify multiple media resources for media elements like audio and video?,<source>,<link>,<script>,<src>,A,,medium,web:Examveda.com https://www.examveda.com/css/practice-mcq-question-on-basic-css/?page=10,
Web Technologies & Internet / PHP,"css text, borders and images",Which of the following CSS property defines the different properties of all four sides of an element’s border in a single declaration?,border,padding,border-collapse,border-width,D,The border-width property sets the width of an element’s four borders. This property can have from one to four values.,medium,"web:Examveda.com https://www.examveda.com/css/practice-mcq-question-on-css-text,-borders-and-images/",
Web Technologies & Internet / PHP,"css text, borders and images",Identify the CSS property defining bottom-left corner shape of the border?,border-radius,border-corner-radius,border-bottom-left-radius,border-left-radius,C,CSS3 border-radius property allows you can give any element “rounded corners”.,medium,"web:Examveda.com https://www.examveda.com/css/practice-mcq-question-on-css-text,-borders-and-images/",
Web Technologies & Internet / PHP,"css text, borders and images",Select the CSS property that sets the width of an element’s bottom border?,border-width,border-bottom,border-width-down,border-bottom-width,D,The border-bottom-width CSS property sets the width of the bottom border of a box.,medium,"web:Examveda.com https://www.examveda.com/css/practice-mcq-question-on-css-text,-borders-and-images/",
Web Technologies & Internet / PHP,"css text, borders and images",Which of the following CSS property border-color property sets the color of an element’s four borders?,border-background,border-background-color,border-color,all of the mentioned,C,The border-color property sets the color of an element’s four borders. This property can have from one to four values.,medium,"web:Examveda.com https://www.examveda.com/css/practice-mcq-question-on-css-text,-borders-and-images/",
Web Technologies & Internet / PHP,"css text, borders and images",Choose the CSS property that can be used for collapsing the borders between table cells?,border,collapse-border,border-collapse,border-cell,C,The border-collapse property sets whether the table borders are collapsed into a single border or detached as in standard HTML.,medium,"web:Examveda.com https://www.examveda.com/css/practice-mcq-question-on-css-text,-borders-and-images/",
Web Technologies & Internet / PHP,"css text, borders and images",Which CSS property can be used to set the image as border instead of the border style?,background-image,border-image,background-image-source,border-image-source,D,The border-image-source property specifies the path to the image to be used as a border (instead of the normal border around an element).,medium,"web:Examveda.com https://www.examveda.com/css/practice-mcq-question-on-css-text,-borders-and-images/",
Web Technologies & Internet / PHP,"css text, borders and images",In how many way border-image-width CSS property can be defined?,4,6,8,9,D,"The border-image-width CSS property defines the offset to use for dividing the border image in nine parts, the top-left corner, central top edge, top-right-corner, central right edge, bottom-right corner, central bottom edge, bottom-left corner, and central right edge.",medium,"web:Examveda.com https://www.examveda.com/css/practice-mcq-question-on-css-text,-borders-and-images/",
Web Technologies & Internet / PHP,"css text, borders and images",Which of the following is not an appropriate value for border-collapse?,all,collapse,inherit,separate,A,"Except option a, all other values can be set to border collapse CSS property.",medium,"web:Examveda.com https://www.examveda.com/css/practice-mcq-question-on-css-text,-borders-and-images/",
Web Technologies & Internet / PHP,"css text, borders and images",Which of the following specifies the distance between the borders of adjacent cells?,border-spacing-cell,border-width-spacing,border-spacing,cell-spacing,C,The border-spacing property sets the distance between the borders of adjacent cells (only for the “separated borders” model).,medium,"web:Examveda.com https://www.examveda.com/css/practice-mcq-question-on-css-text,-borders-and-images/",
