subject,topic,question,option_a,option_b,option_c,option_d,correct_letter,explanation,difficulty,source,tags
Computer Security,List of Cyber Security,Amongst which of the following shows the importance of regular data backups in cyber security?,To protect against social engineering attacks,To encrypt sensitive data during transmission,To prevent unauthorized access to a network,To ensure data recovery in case of data loss or cyber-attacks,D,"Regular data backups are important in cybersecurity for prevention against data loss, ransomware, cyber-attacks, disaster recovery, etc.",medium,web:Includehelp.com https://www.includehelp.com/mcq/cyber-security-mcqs.aspx,
Computer Security,List of Cyber Security,Which of the following is a common type of social engineering attack?,Brute force attack,Distributed Denial of Service (DDoS) attack,Phishing attack,SQL injection attack,C,"Phishing attack is a common type of social engineering attack. The goal of the phishing attack is to trick recipients into revealing sensitive information, such as login credentials, personal data, or financial details.",medium,web:Includehelp.com https://www.includehelp.com/mcq/cyber-security-mcqs.aspx,
Computer Security,List of Cyber Security,Which of the following is not a typical source of data leakage threats?,Phishing attacks,Insider threats,Antivirus software,Unsecured Wi-Fi networks,C,"Antivirus software is not a typical source of data leakage threats. In fact, antivirus software is designed to protect against data leakage.",medium,web:Includehelp.com https://www.includehelp.com/mcq/cyber-security-mcqs.aspx,
Computer Security,List of Cyber Security,Amongst which of the following is not an example of physical data leakage?,Printer,Using weak passwords for online accounts,Dumpster diving,Shoulder surfing,B,"Physical data leakage refers to the unauthorized disclosure or exposure of sensitive data in a physical form. It involves the cases where physical items, such as documents, storage devices, or hardware, containing sensitive information are mishandled or lost.",medium,web:Includehelp.com https://www.includehelp.com/mcq/cyber-security-mcqs.aspx,
Computer Security,List of Cyber Security,Safeguarding the data from unauthorized modification by unknown users is known as ____.,Integrity,Confidentiality,Availability,Authenticity,A,"Data Integrity refers to the security principle of ensuring that data remains accurate, unaltered, and trustworthy throughout its entire life cycle.",medium,web:Includehelp.com https://www.includehelp.com/mcq/cyber-security-mcqs.aspx,
Computer Security,List of Cyber Security,What occurs when integrity is lacking in a system?,Data breaches and unauthorized access,Loss of data due to hardware failure,Encryption of sensitive information,Secure transmission of data over the internet,A,"When integrity is lacking in a system, data breaches and unauthorized access becomes significant risks.",medium,web:Includehelp.com https://www.includehelp.com/mcq/cyber-security-mcqs.aspx,
Computer Security,List of Cyber Security,Which one of the following is a common way to maintain data availability?,Data Encryption,Regular Data Backups,Intrusion Detection Systems,Multi-factor Authentication,B,Maintaining data availability is essential to ensure that data is accessible when needed and remains available to authorized users. One common way to achieve data availability is through regular data backups.,medium,web:Includehelp.com https://www.includehelp.com/mcq/cyber-security-mcqs.aspx,
Computer Security,List of Cyber Security,"Which of the following options is true about ""Vulnerability""?",Vulnerability refers to the act of maliciously exploiting software flaws,Vulnerability is a measure of the potential impact of a cyber-attack,Vulnerability is a security mechanism used to protect computer systems,Vulnerability is a weakness or flaw in a system that could be exploited by threats,D,"Vulnerability refers to a weakness or flaw in a system, network, software, or application that makes it susceptible to exploitation by potential threats or attackers.",medium,web:Includehelp.com https://www.includehelp.com/mcq/cyber-security-mcqs.aspx,
Computer Security,List of Cyber Security,Social engineering is ____.,A software technique used to prevent unauthorized access to a system,A method used to protect data from modification by unauthorized users,A cybersecurity principle that focuses on data confidentiality,A type of cyber-attack that manipulates human psychology to deceive individuals and gain unauthorized access,D,"Social engineering is a type of cyber-attack that relies on manipulating human psychology and behavior to deceive individuals into revealing sensitive information, providing unauthorized access, or performing certain actions that compromise security.",medium,web:Includehelp.com https://www.includehelp.com/mcq/cyber-security-mcqs.aspx,
Computer Security,List of Cyber Security,"What does the letter ""A"" stand for in the CIA triad of cybersecurity?",Authorization,Accessibility,Authentication,Anonymity,C,"Authentication, represented by the letter ""A,"" it is a crucial component of the CIA triad. It refers to the process of verifying the identity of users, systems, or entities attempting to access resources.",medium,web:Includehelp.com https://www.includehelp.com/mcq/cyber-security-mcqs.aspx,
Computer Security,List of Cyber Security,Which type of encryption uses the same key for both encryption and decryption?,Symmetric encryption,Asymmetric encryption,Hybrid encryption,Public-key encryption,A,"In symmetric encryption, the same secret key is used for both encryption and decryption of data.",medium,web:Includehelp.com https://www.includehelp.com/mcq/cyber-security-mcqs.aspx,
Computer Security,List of Cyber Security,PGP is primarily used for ____.,Network routing and packet filtering,Securely transferring files over FTP,Encrypting and decrypting email messages,Managing database access and permissions,C,"PGP stands for Pretty Good Privacy, and it is primarily used for encrypting and decrypting email messages. PGP is a widely used encryption software that provides a high level of security and is used for encrypting and decrypting email messages.",medium,web:Includehelp.com https://www.includehelp.com/mcq/cyber-security-mcqs.aspx,
Computer Security,List of Cyber Security,Which of the following encryption standard is used to secure Internet communications?,AES (Advanced Encryption Standard),RSA (Rivest-Shamir-Adleman),DES (Data Encryption Standard),MD5 (Message Digest Algorithm 5),A,"AES is widely used to secure sensitive data transmitted over the internet, such as online transactions, communication between web browsers and servers (HTTPS), and securing data stored in databases and cloud services.",medium,web:Includehelp.com https://www.includehelp.com/mcq/cyber-security-mcqs.aspx,
Computer Security,List of Cyber Security,The process of converting ciphertext back into its original plaintext is known as ____.,Encryption,Decryption,Phishing,Hashing,B,"Decryption is the reverse operation of encryption, which scrambles the plaintext to make it unintelligible to unauthorized users during transmission or storage.",medium,web:Includehelp.com https://www.includehelp.com/mcq/cyber-security-mcqs.aspx,
Computer Security,List of Cyber Security,Which key is kept private and known only to the owner in public-key encryption?,Public key,Secret key,Private key,Shared key,C,"In public-key encryption (also known as asymmetric encryption), a pair of mathematically related keys are used: a public key and a private key.",medium,web:Includehelp.com https://www.includehelp.com/mcq/cyber-security-mcqs.aspx,
Computer Security,List of Cyber Security,SQL injection is a cyber-attack that targets ____.,Social media accounts of individuals,Web applications with poorly sanitized input fields,Domain Name System (DNS) servers,Internet of Things (IoT) devices,B,SQL injection is a type of cyber-attack that targets web applications with poorly sanitized input fields. It is a widespread and critical vulnerability that occurs when an attacker can manipulate or inject malicious SQL (Structured Query Language) code into the input fields of a web application.,medium,web:Includehelp.com https://www.includehelp.com/mcq/cyber-security-mcqs.aspx,
Computer Security,List of Cyber Security,Spear-phishing is a variation of phishing that targets ____.,A broad range of individuals and organizations,Only high-profile individuals and celebrities,Specific individuals or a particular organization,Social media platforms,C,"Spear-phishing is a variation of phishing that targets specific individuals or a particular organization. Unlike traditional phishing attacks that cast a wide net to target many potential victims, spear phishing is highly targeted and personalized.",medium,web:Includehelp.com https://www.includehelp.com/mcq/cyber-security-mcqs.aspx,
Computer Security,List of Cyber Security,"What does ""DoS"" stands for?",Denial of Software,Distributed Online Security,Data Overload Strike,Denial of Service,D,"Denial of Service (DoS) is a type of cyber-attack that aims to make a service, network, or website unavailable to its legitimate users by overwhelming it with a large volume of traffic or requests.",medium,web:Includehelp.com https://www.includehelp.com/mcq/cyber-security-mcqs.aspx,
Computer Security,List of Cyber Security,Which of the following uses a combination of symmetric and asymmetric encryption?,Public Key Infrastructure (PKI),Digital Signature,Pretty Good Privacy (PGP),Secure Sockets Layer (SSL) / Transport Layer Security (TLS),C,PGP (Pretty Good Privacy) is a cryptographic encryption and decryption program that uses a combination of both symmetric and asymmetric encryption algorithms to provide secure and private communication.,medium,web:Includehelp.com https://www.includehelp.com/mcq/cyber-security-mcqs.aspx,
Computer Security,List of Cyber Security,What is the purpose of the man-in-middle attack?,To steal sensitive data from the target system,To overload the target system's resources,To deceive the user into clicking on a malicious link,To intercept and tamper with communication between two parties,D,The purpose of a man-in-the-middle attack is to intercept and tamper with the communication between two parties who believe they are directly communicating with each other.,medium,web:Includehelp.com https://www.includehelp.com/mcq/cyber-security-mcqs.aspx,
Computer Security,List of Cyber Security,A cryptographic value that is generated by combining a secret key with a message is known as ____.,Digital Signature,Encryption Key,Message Authentication Code (MAC),Public Key,C,A Message Authentication Code (MAC) is a cryptographic value that is generated by combining a secret key with a message to ensure message integrity and authentication.,medium,web:Includehelp.com https://www.includehelp.com/mcq/cyber-security-mcqs.aspx,
Computer Security,List of Cyber Security,A digital signature created by ____.,By encrypting the entire message with a private key,By appending the sender's private key to the message,By creating a hash of the message and encrypting it with a public key,By combining the sender's public key with the message,C,"A digital signature is created using a process that involves cryptographic techniques to ensure the authenticity, integrity, and non-repudiation of a digital message or document.",medium,web:Includehelp.com https://www.includehelp.com/mcq/cyber-security-mcqs.aspx,
Computer Security,List of Cyber Security,Which of the following options is TRUE about Message Authentication Code (MAC)?,It should be easy to generate a MAC value from the message and key,The same MAC value should be generated for two different messages with the same key,The MAC value should be long and complex for better security,It should be possible to derive the original message from the MAC value,A,MACs are designed to be efficiently computable; it should be easy and quick to generate the MAC value from the input message and the shared secret key.,medium,web:Includehelp.com https://www.includehelp.com/mcq/cyber-security-mcqs.aspx,
Computer Security,List of Cyber Security,Digital signatures are ____.,Ensuring data confidentiality during transmission,Preventing unauthorized access to a computer network,Verifying the integrity and authenticity of a message,Encrypting sensitive information in emails,C,"Digital signatures are cryptographic mechanisms used to provide assurance regarding the authenticity, integrity, and non-repudiation of digital messages or documents.",medium,web:Includehelp.com https://www.includehelp.com/mcq/cyber-security-mcqs.aspx,
Computer Security,List of Cyber Security,The purpose of an SSL certificate is to ____.,Authenticate the identity of the server and encrypt data during transmission,Authenticate the identity of the client and encrypt data during transmission,Identify potential cyber threats in the network,Filter and block malicious websites,A,The purpose of an SSL (Secure Sockets Layer) certificate is to authenticate the identity of the server and encrypt data during transmission.,medium,web:Includehelp.com https://www.includehelp.com/mcq/cyber-security-mcqs.aspx,
Computer Security,List of Cyber Security,Which is a more secure and commonly used version of SSL?,SSL 2.0,SSL 3.0,TLS 1.0,TLS 1.3,D,"TLS 1.3, the latest version of the TLS protocol, was standardized in August 2018 and offers significant improvements in security and performance. It provides stronger encryption algorithms, enhances forward secrecy, reduces handshake latency, and removes outdated and vulnerable features present in previous versions.",medium,web:Includehelp.com https://www.includehelp.com/mcq/cyber-security-mcqs.aspx,
Computer Security,List of Cyber Security,"What does the term ""defence in depth"" refers to?",Relying on a single security measure for protection,Implementing multiple layers of security controls to mitigate risks,Prioritizing confidentiality over availability,Focusing solely on physical security measures,B,"The concept of defense in depth is based on the principle that no single security measure can provide complete protection against all possible threats and vulnerabilities. By employing multiple layers, even if one layer is breached, other layers can still provide protection.",medium,web:Includehelp.com https://www.includehelp.com/mcq/cyber-security-mcqs.aspx,
Computer Security,List of Cyber Security,Amongst which of the following is an example of physical security control?,Firewalls,Antivirus software,Biometric authentication,Encryption,C,Biometric authentication is an example of a physical security control as it involves using unique physical characteristics of individuals to verify their identity.,medium,web:Includehelp.com https://www.includehelp.com/mcq/cyber-security-mcqs.aspx,
Computer Security,List of Cyber Security,Insider threat is a situation where ____.,Cybersecurity measures fail to protect the network,An organization faces a natural disaster or physical breach,Unauthorized users attempt to gain access to sensitive data,Employees or individuals within an organization pose a security risk,D,"Insider threats can come from current or former employees, contractors, business partners, or anyone with legitimate access to sensitive information or critical infrastructure.",medium,web:Includehelp.com https://www.includehelp.com/mcq/cyber-security-mcqs.aspx,
Computer Security,List of Cyber Security,Which of the following is a type of antivirus program?,Quick heal,McAfee,Kaspersky,All of the above,D,"Antivirus software is designed to detect, prevent, and remove malware (such as viruses, worms, Trojans, and other malicious software) from computer systems and networks. All the listed programs are anti-virus programs.",medium,web:Includehelp.com https://www.includehelp.com/mcq/cyber-security-mcqs.aspx,
Computer Security,List of Cyber Security,"What does the term ""Cyber Ethics"" refer to?",The study of computer programming languages,Ethical guidelines and principles for using computers and technology responsibly,The process of developing secure computer networks,The legal regulations governing cybercrimes,B,"Cyber ethics seeks to address the moral dilemmas and ethical challenges that arise in cyberspace, where technology intersects with human interaction and information exchange.",medium,web:Includehelp.com https://www.includehelp.com/mcq/cyber-security-mcqs.aspx,
Computer Security,List of Cyber Security,A decoy system or network designed to attract and monitor unauthorized access attempts is known as ____.,Honeypot,Firewall,Encryption,Intrusion Detection System (IDS),A,A honeypot is a decoy or trap set up by cybersecurity professionals to attract and monitor cyber attackers. It is a simulated system or network designed to appear as a legitimate target with valuable data or resources.,medium,web:Includehelp.com https://www.includehelp.com/mcq/cyber-security-mcqs.aspx,
Computer Security,List of Cyber Security,Which of the following is not a cyber threat?,DoS,AES,Man-in-middle,Malware,B,"AES (Advanced Encryption Standard) is not a cyber threat; rather, it is a cryptographic algorithm used to secure and encrypt data.",medium,web:Includehelp.com https://www.includehelp.com/mcq/cyber-security-mcqs.aspx,
Computer Security,List of Cyber Security,What are Botnets?,Networks of physical robots used for industrial automation,Large-scale computer networks are used for scientific research,Groups of interconnected computers controlled by a malicious actor perform coordinated cyberattacks,Online forums for discussing topics related to robotics and artificial intelligence,C,"A botnet is a network of compromised computers, also known as ""bots"" or ""zombies,"" that are under the control of a malicious actor, often referred to as the ""botmaster"" or ""bot herder.""",medium,web:Includehelp.com https://www.includehelp.com/mcq/cyber-security-mcqs.aspx,
Computer Security,List of Cyber Security,What type of data is usually stored in a honeypot?,Sensitive user information and passwords,Classified government documents,Fake data and logs mimic a real system,All the encrypted data from the organization,C,"To achieve its goal effectively, a honeypot typically stores fake or simulated data that mimics a real system. This data can include fabricated user accounts, non-sensitive information, and system logs that appear genuine.",medium,web:Includehelp.com https://www.includehelp.com/mcq/cyber-security-mcqs.aspx,
Computer Security,List of Cyber Security,"In which layer, vulnerabilities are directly associated with physical access to networks and hardware?",Physical,Data-link,Network,Application,A,"Vulnerabilities at the physical layer could include unauthorized physical access to network devices or hardware, such as routers, switches, servers, and cabling.",medium,web:Includehelp.com https://www.includehelp.com/mcq/cyber-security-mcqs.aspx,
Computer Security,List of Cyber Security,Which technology is commonly used by VPNs to establish secure connections?,HTTP,SSL,TCP,UDP,B,SSL can be used as a component in some VPN implementations to provide secure communications.,medium,web:Includehelp.com https://www.includehelp.com/mcq/cyber-security-mcqs.aspx,
Computer Security,List of Cyber Security,Which type of cyberattack directly impacts data integrity?,Phishing attacks,Ransomware attacks,Distributed Denial of Service (DDoS) attacks,Man-in-the-Middle (MitM) attacks,B,"Since ransomware encrypts the victim's data, it directly impacts data integrity by making the data unusable and inaccessible to the owner.",medium,web:Includehelp.com https://www.includehelp.com/mcq/cyber-security-mcqs.aspx,
Computer Security,List of Cyber Security,Amongst which of the following is not a common VPN protocol?,PPTP,SSL,HTTPS,L2TP/IPsec,C,HTTPS is not a VPN protocol but rather an extension of HTTP. It is used to secure data transmission between a user's web browser and a website server.,medium,web:Includehelp.com https://www.includehelp.com/mcq/cyber-security-mcqs.aspx,
Computer Security,List of Cyber Security,Which of the following best describes the role of a Security Operations Center (SOC) in the field of cybersecurity?,A physical facility that stores sensitive data and information,A team of cybersecurity professionals responsible for developing software applications,"A centralized unit that monitors, detects, and responds to security incidents in real time",A set of guidelines and policies for safe internet usage in an organization,C,"The SOC's primary role is to detect security breaches, respond to incidents promptly, and mitigate cyber threats to ensure the organization's data and systems remain secure.",medium,web:Includehelp.com https://www.includehelp.com/mcq/cyber-security-mcqs.aspx,
