subject,topic,question,option_a,option_b,option_c,option_d,correct_letter,explanation,difficulty,source,tags
Linux/Unix & Troubleshooting,List of Linux,"Which is the correct command syntax to rename a file ""abc.txt"" to ""pqr.txt""?",mv abc.txt pqr.txt,mv pqr.txt abc.txt,mv -a pqr.txt abc.txt,mv -all pqr.txt abc.txt,A,"The correct command syntax to rename a file ""abc.txt"" to ""pqr.txt"" is:
mv abc.txt pqr.txt",medium,web:Includehelp.com https://www.includehelp.com/mcq/linux-mcqs.aspx,
Linux/Unix & Troubleshooting,List of Linux,"Just like the Windows Search command, which command is used in Linux?",search,find,findall,locate,D,"In Linux, the ""locate"" command is used to locate/search a file, just like the search command in Windows.",medium,web:Includehelp.com https://www.includehelp.com/mcq/linux-mcqs.aspx,
Linux/Unix & Troubleshooting,List of Linux,Which argument with locate command helps us to ignore the case while searching the file in the Linux system?,-c,-i,-a,-x,B,"To ignore the case while searching the file in the Linux system we can use the argument ""-i"" with the ""locate"" command.",medium,web:Includehelp.com https://www.includehelp.com/mcq/linux-mcqs.aspx,
Linux/Unix & Troubleshooting,List of Linux,"Which is the correct command syntax to locate a file containing the words ""hello"" and ""this""?",locate -i *hello*this,locate -i **hello**this,locate -i *hello*this*,locate -i **hello**this**,A,"The correct command syntax to locate a file containing the words ""hello"" and ""this"":
locate -i *hello*this",medium,web:Includehelp.com https://www.includehelp.com/mcq/linux-mcqs.aspx,
Linux/Unix & Troubleshooting,List of Linux,Which Linux command is used to display the content of a file?,display,show,echo,cat,D,"The ""cat"" command is used to display the content of a file in Linux.",medium,web:Includehelp.com https://www.includehelp.com/mcq/linux-mcqs.aspx,
Linux/Unix & Troubleshooting,List of Linux,"If you want any command to be done with administrative or root privileges, you can use the ___ command.",sud,sudo,super,superuser,B,"If you want any command to be done with administrative or root privileges, you can use the sudo command.",medium,web:Includehelp.com https://www.includehelp.com/mcq/linux-mcqs.aspx,
Linux/Unix & Troubleshooting,List of Linux,"The ""sudo"" command stands for ___.",su,superuser does,superuser do,super do,C,"The ""sudo"" command stands for ""superuser do"".",medium,web:Includehelp.com https://www.includehelp.com/mcq/linux-mcqs.aspx,
Linux/Unix & Troubleshooting,List of Linux,Which Linux command is used to see the available disk space in each of the partitions in your system?,disk,diskspace,available,df,D,"To see the available disk space in each of the partitions in your system, we can use ""df"" command.",medium,web:Includehelp.com https://www.includehelp.com/mcq/linux-mcqs.aspx,
Linux/Unix & Troubleshooting,List of Linux,Which Linux command is used to check the computer's hostname?,hostname,host,comph,hname,A,"The ""hostname"" command is used to check a computer's hostname in Linux.",medium,web:Includehelp.com https://www.includehelp.com/mcq/linux-mcqs.aspx,
Linux/Unix & Troubleshooting,List of Linux,Which Linux command is used to check your connection to a server?,connection,isconnect,check,ping,D,"The ""ping"" command is used to check your connection to a server.",medium,web:Includehelp.com https://www.includehelp.com/mcq/linux-mcqs.aspx,
Linux/Unix & Troubleshooting,List of Linux,Which Linux command is used to clear the terminal if it gets filled up with too many commands?,clear,clean,cls,clr,A,"The ""clear"" command is used to clear the terminal if it gets filled up with too many commands.",medium,web:Includehelp.com https://www.includehelp.com/mcq/linux-mcqs.aspx,
Linux/Unix & Troubleshooting,List of Linux,OSS stands for ___.,Open System Software,Open Source Software,Open System Source,None of the above,B,"OSS stands for ""Open Source Software"".",medium,web:Includehelp.com https://www.includehelp.com/mcq/linux-mcqs.aspx,
Linux/Unix & Troubleshooting,List of Linux,Which Linux command is used to force all buffers to disk?,sync,fflush,flush,clearx,A,"The ""sync"" command is used to force all buffers to disk.",medium,web:Includehelp.com https://www.includehelp.com/mcq/linux-mcqs.aspx,
Linux/Unix & Troubleshooting,List of Linux,Compressed files or zipped files can be viewed with the help of ___ command.,unzip,catz,zcat,All of the above,C,Compressed files or zipped files can be viewed with the help of 'zcat' command.,medium,web:Includehelp.com https://www.includehelp.com/mcq/linux-mcqs.aspx,
Linux/Unix & Troubleshooting,List of Linux,The command ___ decompresses a file like gunzip command.,bunzip,bunzip2,bunzip3,bunzip0,B,"The command ""bunzip2"" decompresses a file like gunzip command.",medium,web:Includehelp.com https://www.includehelp.com/mcq/linux-mcqs.aspx,
Linux/Unix & Troubleshooting,List of Linux,The ___ term stands for the calendar. It displays the current month's calendar with the current day highlighted.,calendar,calc,cal,None of the above,C,The 'cal' term stands for the calendar. It displays the current month's calendar with the current day highlighted.,medium,web:Includehelp.com https://www.includehelp.com/mcq/linux-mcqs.aspx,
Linux/Unix & Troubleshooting,List of Linux,Which Linux command is used to record a user login session in a file?,script,style,log,record,A,"The ""script"" command is used to record a user login session in a file.",medium,web:Includehelp.com https://www.includehelp.com/mcq/linux-mcqs.aspx,
Linux/Unix & Troubleshooting,List of Linux,Which Linux command is used to display the operating system name?,os,osname,osinfo,uname,D,"The ""uname"" command is used to display the operating system name.",medium,web:Includehelp.com https://www.includehelp.com/mcq/linux-mcqs.aspx,
Linux/Unix & Troubleshooting,List of Linux,Which Linux command is used to print a file?,lp,pr,print,ptr,A,"The ""lp"" command is used to print a file.",medium,web:Includehelp.com https://www.includehelp.com/mcq/linux-mcqs.aspx,
Linux/Unix & Troubleshooting,List of Linux,Which is the correct syntax to print the file using the default printer in Linux?,lp [printer_name] [path or filename],lp -a [printer_name] [path or filename],lp -d [printer_name] [path or filename],lp -d [path or filename] [printer_name],C,"The correct syntax to print the file using the default printer in Linux is:
lp -d [Printer_name] [path or filename]",medium,web:Includehelp.com https://www.includehelp.com/mcq/linux-mcqs.aspx,
Linux/Unix & Troubleshooting,List of Linux,Which is the correct syntax to print the file using the default printer with multiple copies in Linux?,lp -d -n [printer_name] [path or filename],lp -d -n 5[printer_name] [path or filename],lp -d [printer_name] -n [path or filename],lp -d [printer_name] -n 5 [path or filename],D,"The correct syntax to print the file using the default printer with multiple copies in Linux is:
lp -d [printer_name] -n 5 [path or filename]",medium,web:Includehelp.com https://www.includehelp.com/mcq/linux-mcqs.aspx,
Linux/Unix & Troubleshooting,List of Linux,"Which argument and value with ""lp"" command specify the page orientation while printing a file?",-o landscape/portrait,-o l/p,-o land/prt,-or landscape/portrait,A,"With ""ls"" command, we can use argument ""-0"" with value either ""landscape"" or ""portrait"" to specify the page orientation. Consider the below command syntax – 
lp -d [printer_name] -o landscape/portrait [path or filename]",medium,web:Includehelp.com https://www.includehelp.com/mcq/linux-mcqs.aspx,
Linux/Unix & Troubleshooting,List of Linux,Which Linux command is used to identify file type?,file,type,info,finfo,A,"The ""file"" command is used to identify the file type.",medium,web:Includehelp.com https://www.includehelp.com/mcq/linux-mcqs.aspx,
Linux/Unix & Troubleshooting,List of Linux,How many types of users are in Linux?,2,3,4,5,B,"In Linux, there are three types of users: super users, system users, and regular/normal users.",medium,web:Includehelp.com https://www.includehelp.com/mcq/linux-mcqs.aspx,
Linux/Unix & Troubleshooting,List of Linux,How many types of basic permissions to grant a user?,2,3,4,5,B,"There are three basic permissions to grant a user, they are: read, write, and execute.",medium,web:Includehelp.com https://www.includehelp.com/mcq/linux-mcqs.aspx,
Linux/Unix & Troubleshooting,List of Linux,The ___ command in Linux is used to convert the content of input in different formats with the octal format as the default format.,od,oct,o_d,octal,A,"The ""od"" command in Linux is used to convert the content of input in different formats with the octal format as the default format.",medium,web:Includehelp.com https://www.includehelp.com/mcq/linux-mcqs.aspx,
Linux/Unix & Troubleshooting,List of Linux,"The ""od"" command in Linux is used to convert the content of input in different formats with the octal format as the default format.",https,http,named,dns,C,"The named server is used with the BIND package. In Linux, the named service executes the DNS (Dynamic Name Service) server daemon. It converts hostnames to IP addresses and vice versa.",medium,web:Includehelp.com https://www.includehelp.com/mcq/linux-mcqs.aspx,
Linux/Unix & Troubleshooting,List of Linux,"Which Linux command displays ""cat"" command's output with syntax highlighting or colorizing?",xcat,ccat,coloredcat,colored,B,"The ""ccat"" command displays ""cat"" command's output with syntax highlighting or colorizing?",medium,web:Includehelp.com https://www.includehelp.com/mcq/linux-mcqs.aspx,
Linux/Unix & Troubleshooting,List of Linux,"The operators "">"" and "">>"" are known as ___.",Insertion operators,Exertion operators,Redirection operators,None of the above,C,"The operators "">"" and "">>"" are known as Redirection operators.",medium,web:Includehelp.com https://www.includehelp.com/mcq/linux-mcqs.aspx,
Linux/Unix & Troubleshooting,List of Linux,Which keys are used to terminate the command execution in the command prompt?,CTRL + C,CTRL + Pause/Break,Both A and B,None of the above,C,Both the combination of the keys CTRL + C and CTRL + Pause/Break can be used to terminate the command execution in the command prompt.,medium,web:Includehelp.com https://www.includehelp.com/mcq/linux-mcqs.aspx,
