subject,topic,question,option_a,option_b,option_c,option_d,correct_letter,explanation,difficulty,source,tags
Computer Networks,Networking | Basics Aptitude Questions and Answers | Set 4,In which area we can expend a WAN network?,We can expend a WAN network within the city,We can expend a WAN within an organization only,We can expend a WAN network within the country,We can expend a WAN network all over the world,D,,medium,web:Includehelp.com https://www.includehelp.com/networking/basics-aptitude-questions-and-answers-4.aspx,
Computer Networks,Networking | Basics Aptitude Questions and Answers | Set 4,What is the correct example of a WAN in computer networks?,Intranet,Extranet,Internet,None of the above,C,,medium,web:Includehelp.com https://www.includehelp.com/networking/basics-aptitude-questions-and-answers-4.aspx,
Computer Networks,Networking | Basics Aptitude Questions and Answers | Set 5,"There are following statements that are given below, which of them are correct about network topology in computer networks?",A network topology is used to divide a single broadcast domain into multiple broadcast,A network topology is a way to arrange network devices to connect with each other,Both of the above,None of the above,B,,medium,web:Includehelp.com https://www.includehelp.com/networking/basics-aptitude-questions-and-answers-5.aspx,
Computer Networks,Networking | Basics Aptitude Questions and Answers | Set 5,Which of the following are correct types of network topologies in computer networks?,Bus,Tree,Mesh,All of the above,D,"Type of Network Topology,
 Point to Point
 Bus Topology
 Ring Topology
 Star Topology
 Mesh Topology
 Tree Topology
 Hybrid Topology",medium,web:Includehelp.com https://www.includehelp.com/networking/basics-aptitude-questions-and-answers-5.aspx,
Computer Networks,Networking | Basics Aptitude Questions and Answers | Set 5,Which of the following are not correct types of network topologies in computer networks?,Star,Ring,Hybrid,None of the above,D,"Type of Network Topology,
 Point to Point
 Bus Topology
 Ring Topology
 Star Topology
 Mesh Topology
 Tree Topology
 Hybrid Topology",medium,web:Includehelp.com https://www.includehelp.com/networking/basics-aptitude-questions-and-answers-5.aspx,
Computer Networks,Networking | Basics Aptitude Questions and Answers | Set 5,"In which network topology, all hosts are connected to the central device?",Star,Ring,Hybrid,Mesh,A,"In the Star Topology, all hosts are connected to the central device.
 Star topology in use in a network",medium,web:Includehelp.com https://www.includehelp.com/networking/basics-aptitude-questions-and-answers-5.aspx,
Computer Networks,Networking | Basics Aptitude Questions and Answers | Set 5,In which network topology all hosts are connected to each other in a network?,Star,Ring,Hybrid,Mesh,D,"In the Mesh Topology, all hosts are connected to each other in a network.
 Mesh topology in a network",medium,web:Includehelp.com https://www.includehelp.com/networking/basics-aptitude-questions-and-answers-5.aspx,
Computer Networks,Networking | Internetworking Aptitude Questions and Answers | Set 1,"There are the following statements that are given below, which is the correct about internetworking?",Internetworking is the mechanism to connect multiple devices in a single network to share information only.,Internetworking is the mechanism to connect multiple devices in a single network to share resources only.,Internetworking is the mechanism to connect multiple networks to share data and resources.,None of the above,C,"Internetworking definition: Internetworking is ""the concept of interconnecting different types of computer networks"".",medium,web:Includehelp.com https://www.includehelp.com/networking/internetworking-aptitude-questions-and-answers-1.aspx,
Computer Networks,Networking | Internetworking Aptitude Questions and Answers | Set 1,"There are the following options that are given below, which of them are internetworking devices?",Router,Gateway,Both of the above,None of the above,C,"The network devices are: Hub, Repeater, Bridge, Switch, Router, Gateways and Brouter.",medium,web:Includehelp.com https://www.includehelp.com/networking/internetworking-aptitude-questions-and-answers-1.aspx,
Computer Networks,Networking | Internetworking Aptitude Questions and Answers | Set 1,"There are the following options that are given below, which of them are correct functionalities of the router?",Internetwork communication,Packet switching,Selection of best route,All of the above,D,,medium,web:Includehelp.com https://www.includehelp.com/networking/internetworking-aptitude-questions-and-answers-1.aspx,
Computer Networks,Networking | Internetworking Aptitude Questions and Answers | Set 1,"There are the following options that are given below, which of them are components of internetworking?",Media,Network devices,End devices,All of the above,D,All of these are the components of internetworking.,medium,web:Includehelp.com https://www.includehelp.com/networking/internetworking-aptitude-questions-and-answers-1.aspx,
Computer Networks,Networking | Internetworking Aptitude Questions and Answers | Set 1,What are the correct examples of media in internetworking?,Copper cables,Fiber cables,Wireless signals,All of the above,D,All of these are the correct examples of media in internetworking.,medium,web:Includehelp.com https://www.includehelp.com/networking/internetworking-aptitude-questions-and-answers-1.aspx,
Computer Networks,Networking | Internetworking Aptitude Questions and Answers | Set 2,What the first inter-connected network is?,ARPANET,EXTRANET,INTRANET,None of the above,A,The ARPANET was the first inter-connected network.,medium,web:Includehelp.com https://www.includehelp.com/networking/internetworking-aptitude-questions-and-answers-2.aspx,
Computer Networks,Networking | Internetworking Aptitude Questions and Answers | Set 2,The NPL network is operated by?,Next Physical Laboratory,National Physical Laboratory,Nexon Physical Laboratory,Nexon Physical Library,B,The NPL network is operated by a national physical laboratory in London.,medium,web:Includehelp.com https://www.includehelp.com/networking/internetworking-aptitude-questions-and-answers-2.aspx,
Computer Networks,Networking | Internetworking Aptitude Questions and Answers | Set 2,Where is CATENET used in internetworking?,The CATENET is not used in internetworking,The CATENET is a type of cable used in internetworking,The CATENET is used for packet switching communication in internetworking,None of the above,C,"Catenet is an important term for the global internet, which was developed very early in the process of structuring simple packet-switched communication networks.",medium,web:Includehelp.com https://www.includehelp.com/networking/internetworking-aptitude-questions-and-answers-2.aspx,
Computer Networks,Networking | Internetworking Aptitude Questions and Answers | Set 2,"There are the following statements that are given below, which statement describes the correct purpose of flow control?",The flow control is used to resent the data if data is not received by the receiver,It is used to control that a sender can be sent the amount of data,It is used to regulate the size of each segment,None of the above,B,,medium,web:Includehelp.com https://www.includehelp.com/networking/internetworking-aptitude-questions-and-answers-2.aspx,
Computer Networks,Networking | Internetworking Aptitude Questions and Answers | Set 3,What is a collision in networking?,A collision is a result when two or more devices send data at a time through a single channel.,A collision is a process of sending data between two or more devices in wired mode.,A collision is a process of sending data between two or more devices in wireless mode.,None of the above.,A,,medium,web:Includehelp.com https://www.includehelp.com/networking/internetworking-aptitude-questions-and-answers-3.aspx,
Computer Networks,Networking | Internetworking Aptitude Questions and Answers | Set 3,"There are the following options that are given below, which is not the type of flow control?",Congestion avoidance,Windowing,Cut-through,Buffering,C,The cut-through is not a type of flow control.,medium,web:Includehelp.com https://www.includehelp.com/networking/internetworking-aptitude-questions-and-answers-3.aspx,
Computer Networks,Networking | Internetworking Aptitude Questions and Answers | Set 3,"There are the following options that are given below, which is the correct purpose of segmentation with the bridge?",Addition of broadcast domains,Addition of bandwidth for users,Addition of broadcast users,None of the above,B,The segmentation is used to add more bandwidth for users with a bridge.,medium,web:Includehelp.com https://www.includehelp.com/networking/internetworking-aptitude-questions-and-answers-3.aspx,
Computer Networks,Networking | Internetworking Aptitude Questions and Answers | Set 4,"There are following network devices that are given below, which device that operated on layer1 is used to enlarge the area of a LAN segment?",NIC,RJ45,Switch,HUB,D,The HUB is used to enlarge the area of the LAN segment.,medium,web:Includehelp.com https://www.includehelp.com/networking/internetworking-aptitude-questions-and-answers-4.aspx,
Computer Networks,Networking | Internetworking Aptitude Questions and Answers | Set 4,"There are following options that are given below, where can we use full-duplex?","A, B and D",A and B only,A and D only,Only C,A,"The options A, B and D are correct options where we can use full-duplex.",medium,web:Includehelp.com https://www.includehelp.com/networking/internetworking-aptitude-questions-and-answers-4.aspx,
Computer Networks,Networking | Internetworking Aptitude Questions and Answers | Set 4,"There are following statements that are given below, which statement correctly define full duplex?","In a full-duplex system, during communication only devices can send information at a time.","In a full-duplex system, during communication both devices can send or receive information simultaneously.","In a full-duplex system, during communication one device can send information and another device can receive.",None of the above.,B,,medium,web:Includehelp.com https://www.includehelp.com/networking/internetworking-aptitude-questions-and-answers-4.aspx,
Computer Networks,Networking | Internetworking Aptitude Questions and Answers | Set 4,"There are following statements that are given below, which statement correctly defines half duplex?","In a half-duplex system, during communication only devices can send information at a time.","In half a duplex system, during communication both devices can send or receive information simultaneously.","In a half-duplex system, during communication one device can send information and another device can receive.",None of the above.,A,,medium,web:Includehelp.com https://www.includehelp.com/networking/internetworking-aptitude-questions-and-answers-4.aspx,
Computer Networks,Networking | Internetworking Aptitude Questions and Answers | Set 4,"There are the following options that are given below, which is the correct example of a half-duplex system?",Telephone,Walkie-Talkie,Radio,Television,B,The walkie-talkie is the correct example of a half-duplex system.,medium,web:Includehelp.com https://www.includehelp.com/networking/internetworking-aptitude-questions-and-answers-4.aspx,
Computer Networks,Networking | Internetworking Aptitude Questions and Answers | Set 5,"There are the following options that are given below, which of them are the correct example of a simplex system?",Only A,Only B,A and B,C and D,D,The radio and television are a correct example of the simplex system.,medium,web:Includehelp.com https://www.includehelp.com/networking/internetworking-aptitude-questions-and-answers-5.aspx,
Computer Networks,Networking | Internetworking Aptitude Questions and Answers | Set 5,"There are the following options that are given below, which of them are part of the IEEE Ethernet frame header?",Only A,Only B,A and B,A and C,D,"The FCS field, source, and destination MAC addresses are the part of the IEEE Ethernet frame header.",medium,web:Includehelp.com https://www.includehelp.com/networking/internetworking-aptitude-questions-and-answers-5.aspx,
Computer Networks,Networking | Internetworking Aptitude Questions and Answers | Set 5,A MAC is also known as?,Physical address,IP address,Hardware address,Both physical address and hardware address,D,,medium,web:Includehelp.com https://www.includehelp.com/networking/internetworking-aptitude-questions-and-answers-5.aspx,
Computer Networks,Networking | Internetworking Aptitude Questions and Answers | Set 5,A MAC address of the device is assigned by?,Network administrator,Manufacturing company,Network designer,All of them,B,The MAC address of the device is assigned by the manufacture of the device.,medium,web:Includehelp.com https://www.includehelp.com/networking/internetworking-aptitude-questions-and-answers-5.aspx,
Computer Networks,Networking | Internetworking Aptitude Questions and Answers | Set 5,What is the default IP address of the localhost?,127.0.0.1,192.168.10.1,255.255.255.255,255.255.255.0,A,"The IP address of a local-host system is ""127.0.0.1"".",medium,web:Includehelp.com https://www.includehelp.com/networking/internetworking-aptitude-questions-and-answers-5.aspx,
Computer Networks,Networking | OSI Model Aptitude Questions and Answers | Set 1,"There are the following statements that are given below, which of them are correct about the OSI model?",The OSI model is a reference model that describes the network functionalities.,The OSI model is an implemented model that describes only network protocols.,The OSI model is an implemented model that describes only network topologies.,None of the above.,A,,medium,web:Includehelp.com https://www.includehelp.com/networking/osi-model-aptitude-questions-and-answers-1.aspx,
Computer Networks,Networking | OSI Model Aptitude Questions and Answers | Set 1,The OSI model was developed by?,Advanced Research Project Agency,International Organization of Standardization,Internet Service Provider,Bell Laboratory,B,,medium,web:Includehelp.com https://www.includehelp.com/networking/osi-model-aptitude-questions-and-answers-1.aspx,
Computer Networks,Networking | OSI Model Aptitude Questions and Answers | Set 1,In which year OSI model was developed?,1999,1984,1970,2000,B,,medium,web:Includehelp.com https://www.includehelp.com/networking/osi-model-aptitude-questions-and-answers-1.aspx,
Computer Networks,Networking | OSI Model Aptitude Questions and Answers | Set 1,How many layers used in the OSI model?,5,6,7,8,C,"There are 7 layers are used in the OSI model.
 Physical Layer
 Data-Link Layer
 Network Layer
 Transport Layer
 Session Layer
 Presentation Layer
 Application Layer",medium,web:Includehelp.com https://www.includehelp.com/networking/osi-model-aptitude-questions-and-answers-1.aspx,
Computer Networks,Networking | OSI Model Aptitude Questions and Answers | Set 1,Which layer of the OSI model is responsible for actual physical connections among the network devices?,Data Link Layer,Network Layer,Transport Layer,Physical Layer,D,The physical layer is responsible for actual physical connections among the devices.,medium,web:Includehelp.com https://www.includehelp.com/networking/osi-model-aptitude-questions-and-answers-1.aspx,
Computer Networks,Networking | OSI Model Aptitude Questions and Answers | Set 2,Which of the following network devices are operated at the physical layer of the OSI model?,Hub,Repeater,Modems,All the above,D,All the given networks devices are operated at the physical layer of the OSI model.,medium,web:Includehelp.com https://www.includehelp.com/networking/osi-model-aptitude-questions-and-answers-2.aspx,
Computer Networks,Networking | OSI Model Aptitude Questions and Answers | Set 2,"In which layer of OSI, Network Interface Card is used?",Data Link Layer,Network Layer,Physical Layer,Transport Layer,A,The NIC is used at the data link layer.,medium,web:Includehelp.com https://www.includehelp.com/networking/osi-model-aptitude-questions-and-answers-2.aspx,
Computer Networks,Networking | OSI Model Aptitude Questions and Answers | Set 2,"In which layer of OSI, Network topologies are used?",Data Link Layer,Network Layer,Physical Layer,Transport Layer,C,The network topologies are used at the physical layer of the OSI model.,medium,web:Includehelp.com https://www.includehelp.com/networking/osi-model-aptitude-questions-and-answers-2.aspx,
Computer Networks,Networking | OSI Model Aptitude Questions and Answers | Set 2,Which layer of the OSI model is responsible for framing?,Data Link Layer,Network Layer,Physical Layer,Transport Layer,A,The data link layer is responsible for framing.,medium,web:Includehelp.com https://www.includehelp.com/networking/osi-model-aptitude-questions-and-answers-2.aspx,
Computer Networks,Networking | OSI Model Aptitude Questions and Answers | Set 2,Which layer of the OSI model is responsible for routing?,Data Link Layer,Network Layer,Physical Layer,Transport Layer,B,The network layer is responsible for routing.,medium,web:Includehelp.com https://www.includehelp.com/networking/osi-model-aptitude-questions-and-answers-2.aspx,
Computer Networks,Networking | OSI Model Aptitude Questions and Answers | Set 3,Which layer of the OSI model is responsible for bit synchronization?,Data Link Layer,Network Layer,Physical Layer,Transport Layer,C,The physical layer is responsible for bit synchronization.,medium,web:Includehelp.com https://www.includehelp.com/networking/osi-model-aptitude-questions-and-answers-3.aspx,
Computer Networks,Networking | OSI Model Aptitude Questions and Answers | Set 3,Which layer of the OSI model is responsible for segmentation and reassembly?,Data Link Layer,Network Layer,Physical Layer,Transport Layer,D,The transport layer is responsible for segmentation and reassembly.,medium,web:Includehelp.com https://www.includehelp.com/networking/osi-model-aptitude-questions-and-answers-3.aspx,
Computer Networks,Networking | OSI Model Aptitude Questions and Answers | Set 3,What are the correct sub-layers of the data link layer?,Media Access Control,Logical Link Layer,Both of the above,None of the above,C,The MAC and LLC are sub-layers of data link layers.,medium,web:Includehelp.com https://www.includehelp.com/networking/osi-model-aptitude-questions-and-answers-3.aspx,
Computer Networks,Networking | OSI Model Aptitude Questions and Answers | Set 3,Which layer of the OSI model is responsible for encryption and decryption?,Session Layer,Network Layer,Presentation Layer,Transport Layer,C,The presentation layer is responsible for encryption and decryption.,medium,web:Includehelp.com https://www.includehelp.com/networking/osi-model-aptitude-questions-and-answers-3.aspx,
Computer Networks,Networking | OSI Model Aptitude Questions and Answers | Set 3,On which layer switch and bridge are operated?,Session Layer,Network Layer,Presentation Layer,Data Link Layer,D,The switch and bridge are operated at the data link layer.,medium,web:Includehelp.com https://www.includehelp.com/networking/osi-model-aptitude-questions-and-answers-3.aspx,
Computer Networks,Networking | OSI Model Aptitude Questions and Answers | Set 4,On which layer routers are operated?,Data Link Layer,Network Layer,Physical Layer,Transport Layer,B,The routers are operated at the network layer.,medium,web:Includehelp.com https://www.includehelp.com/networking/osi-model-aptitude-questions-and-answers-4.aspx,
Computer Networks,Networking | OSI Model Aptitude Questions and Answers | Set 4,Which of the following are functions of the application layer?,Mail Services,File Transfer,Virtual terminals,All of the above,D,All the given functions are performed at the application layer of the OSI model.,medium,web:Includehelp.com https://www.includehelp.com/networking/osi-model-aptitude-questions-and-answers-4.aspx,
Computer Networks,Networking | OSI Model Aptitude Questions and Answers | Set 4,Which of the following are application layer protocols?,TCP,UDP,Both of the above,None of the above,D,The TCP and UDP are transport layer protocols.,medium,web:Includehelp.com https://www.includehelp.com/networking/osi-model-aptitude-questions-and-answers-4.aspx,
Computer Networks,Networking | OSI Model Aptitude Questions and Answers | Set 4,Which layer of the OSI model is responsible for compression?,Session Layer,Network Layer,Presentation Layer,Transport Layer,C,The presentation layer is responsible for compression.,medium,web:Includehelp.com https://www.includehelp.com/networking/osi-model-aptitude-questions-and-answers-4.aspx,
Computer Networks,Networking | OSI Model Aptitude Questions and Answers | Set 4,Which layer of the OSI model is responsible for end to end message delivery?,Session Layer,Network Layer,Presentation Layer,Transport Layer,D,The transport layer is responsible for end to end message delivery.,medium,web:Includehelp.com https://www.includehelp.com/networking/osi-model-aptitude-questions-and-answers-4.aspx,
Computer Networks,Networking | OSI Model Aptitude Questions and Answers | Set 5,Which of the following are not functions of the data link layer?,Error Control,Routing,Flow Control,Access Control,B,The routing is the function of the network layer of the OSI model.,medium,web:Includehelp.com https://www.includehelp.com/networking/osi-model-aptitude-questions-and-answers-5.aspx,
Computer Networks,Networking | OSI Model Aptitude Questions and Answers | Set 5,Which layer of the OSI model is responsible for transmission mode?,Data Link Layer,Network Layer,Physical Layer,Transport Layer,C,The physical layer is responsible for transmission mode.,medium,web:Includehelp.com https://www.includehelp.com/networking/osi-model-aptitude-questions-and-answers-5.aspx,
Computer Networks,Networking | OSI Model Aptitude Questions and Answers | Set 5,Which layer of the OSI model is responsible for bit rate?,Data Link Layer,Network Layer,Physical Layer,Transport Layer,C,The physical layer is responsible for bit rate.,medium,web:Includehelp.com https://www.includehelp.com/networking/osi-model-aptitude-questions-and-answers-5.aspx,
Computer Networks,Networking | OSI Model Aptitude Questions and Answers | Set 5,Which layer of the OSI model is responsible for connection-oriented services?,Session Layer,Network Layer,Physical Layer,Transport Layer,D,"The transport layer is responsible for connection-oriented service like connection establishment, connection termination.",medium,web:Includehelp.com https://www.includehelp.com/networking/osi-model-aptitude-questions-and-answers-5.aspx,
