subject,topic,question,option_a,option_b,option_c,option_d,correct_letter,explanation,difficulty,source,tags
Computer Networks,networking miscellaneous,The number of cross point needed for 10 lines in a cross point switch which is full duplex in nature and there are no self connection is,100,45,50,90,B,"As all lines are full-duplex and there are no self connections, only the cross points above the diagonals are needed. Hence formula for the number of cross points required is n(n-1)/2.",medium,web:Examveda.com https://www.examveda.com/networking/practice-mcq-question-on-networking-miscellaneous/?page=2,
Computer Networks,networking miscellaneous,A terminal multiplexer has six 1200 bps terminals and 'n' 300bps terminals connected to it. The outgoing line is 9600bps. What is the maximum value of n?,4,16,8,28,C,"Since there are six 1200bps terminals, 6*1200 + n*300 =9600 by solving this, n=8.",medium,web:Examveda.com https://www.examveda.com/networking/practice-mcq-question-on-networking-miscellaneous/?page=2,
Computer Networks,networking miscellaneous,Maximum data rate of a channel for a noiseless 3-kHz binary channel is,3000bps,6000 bps,1500 bps,None of these,B,"Maximum data rate = 2Hlog2V bps, where H is the bandwidth, V is the discrete levels. Here H is 3 kHz and V is 2. 

So, data rate = 2*3000 log22 bps = 6000 bps.",medium,web:Examveda.com https://www.examveda.com/networking/practice-mcq-question-on-networking-miscellaneous/?page=2,
Computer Networks,networking miscellaneous,The ________ measures the number of lost or garbled messages as a fraction of the total sent in the sampling period.,Residual Error Rate.,Transfer Failure Probability.,Connection release failure probability.,Connection establish.,A,,medium,web:Examveda.com https://www.examveda.com/networking/practice-mcq-question-on-networking-miscellaneous/?page=2,
Computer Networks,networking miscellaneous,"In session layer, during data transfer, the data stream responsible for the ""control"" purpose (i.e control of the session layer itself) is",Regular Data,Typed data,Capability Data,Expedited Data,C,,medium,web:Examveda.com https://www.examveda.com/networking/practice-mcq-question-on-networking-miscellaneous/?page=2,
Computer Networks,networking miscellaneous,A high speed communication equipment typically would not be needed for,E-mail,Transferring large volume of data,Supporting communication between nodes in a LAN,All of these,A,,medium,web:Examveda.com https://www.examveda.com/networking/practice-mcq-question-on-networking-miscellaneous/?page=2,
Computer Networks,networking miscellaneous,Which of the following ISO level is more closely related to the physical communications facilities?,Application,Session,Networking,Data Link,D,,medium,web:Examveda.com https://www.examveda.com/networking/practice-mcq-question-on-networking-miscellaneous/?page=2,
Computer Networks,networking miscellaneous,which of the following is not a field in the Ethernet Message packet?,Type,Data,Pin-code,Address,C,,medium,web:Examveda.com https://www.examveda.com/networking/practice-mcq-question-on-networking-miscellaneous/?page=2,
Computer Networks,networking miscellaneous,The Network topology that supports bi-directional links between each possible node is,Ring,Star,Tree,Mesh,D,"A mesh network is a local area network topology in which the infrastructure nodes connect directly, dynamically and non-hierarchically to as many other nodes as possible and cooperate with one another to efficiently route data to and from clients.",medium,web:Examveda.com https://www.examveda.com/networking/practice-mcq-question-on-networking-miscellaneous/?page=2,
Computer Networks,networking miscellaneous,"In a broad Sense, a railway track is an example of",Simplex,Half Duplex,Full Duplex,All of these,B,,medium,web:Examveda.com https://www.examveda.com/networking/practice-mcq-question-on-networking-miscellaneous/?page=2,
Computer Networks,networking miscellaneous,Which network has connectivity range up to 10 meters?,LAN,PAN,MAN,WAN,B,,medium,web:Examveda.com https://www.examveda.com/networking/practice-mcq-question-on-networking-miscellaneous/?page=3,
Computer Networks,networking miscellaneous,What is Unicode?,Represents symbol or characters used in any langua,Only few languages are supported,Supports only few characters,Characters from A to Z,A,,medium,web:Examveda.com https://www.examveda.com/networking/practice-mcq-question-on-networking-miscellaneous/?page=3,
Computer Networks,networking miscellaneous,"For data communications to occur, the communicating devices must be part of a communication system made up of a combination of?",WAN and LAN,Hardware and software,Full duplex and half duplex,All of the above,B,,medium,web:Examveda.com https://www.examveda.com/networking/practice-mcq-question-on-networking-miscellaneous/?page=3,
Computer Networks,networking miscellaneous,Correct method for full duplex mode of communication is:,Both stations can transmit and receive data at the,One device can send other device can only accepts.,One device sends and other device receives and vic,None of these,A,,medium,web:Examveda.com https://www.examveda.com/networking/practice-mcq-question-on-networking-miscellaneous/?page=3,
Computer Networks,networking miscellaneous,Data communications system depends on four fundamental characteristics,Receiver,Sender,Timeliness,Medium,C,"Data communications means the exchange of data between two devices via some form of transmission medium such as a wire cable. For data communications to occur, the communicating devices must be part of a communication system made up of a combination of hardware (physical equipment) and software (programs). 
The effectiveness of a data communications system depends on four fundamental characteristics: delivery, accuracy, timeliness, and jitter. 
1. Delivery: The system must deliver data to the correct destination. Data must be received by the intended device or user and only by that device or user. 
2. Accuracy: The system must deliver the data accurately. Data that have been altered in transmission and left uncorrected are unusable. 
3. Timeliness: The system must deliver data in a timely manner. Data delivered late are useless. In the case of video and audio, timely delivery means deliv",medium,web:Examveda.com https://www.examveda.com/networking/practice-mcq-question-on-networking-miscellaneous/?page=3,
Computer Networks,networking miscellaneous,A data communications system has:,4 components,5 components,6 components,7 components,B,,medium,web:Examveda.com https://www.examveda.com/networking/practice-mcq-question-on-networking-miscellaneous/?page=3,
Computer Networks,networking miscellaneous,00 represents a pixel that pixel is known as :,Black pixel,Light gray,White pixel,Dark gray pixel,A,,medium,web:Examveda.com https://www.examveda.com/networking/practice-mcq-question-on-networking-miscellaneous/?page=3,
Computer Networks,networking miscellaneous,Select correct type of line configuration:,Multi-point,Single point,Link,Dedicated point,A,,medium,web:Examveda.com https://www.examveda.com/networking/practice-mcq-question-on-networking-miscellaneous/?page=3,
Computer Networks,networking miscellaneous,Select the wrong data communication system component:,Medium,Protocol,Receiver,Transits,D,,medium,web:Examveda.com https://www.examveda.com/networking/practice-mcq-question-on-networking-miscellaneous/?page=3,
Computer Networks,networking miscellaneous,Time required for a message to travel from one device to another is known as:,Transit time,Dialogue time,Response time,Wait time,A,,medium,web:Examveda.com https://www.examveda.com/networking/practice-mcq-question-on-networking-miscellaneous/?page=3,
Computer Networks,networking miscellaneous,"If one link fails, only that link is affected. All other links remain active. Which topology does this?",Mesh topology,Star topology,Bus topology,Physical topology,B,,medium,web:Examveda.com https://www.examveda.com/networking/practice-mcq-question-on-networking-miscellaneous/?page=4,
Computer Networks,networking miscellaneous,OSI model means:,Open systems interconnection,Operating system interconnection,Open source interconnection,Operating source interconnection,A,,medium,web:Examveda.com https://www.examveda.com/networking/practice-mcq-question-on-networking-miscellaneous/?page=4,
Computer Networks,networking miscellaneous,Select the correct cable that transport signals in the form of light:,Twisted-Pair cable,Fiber optic cable,Coaxial Cable,Shielded Twisted Pair cable,B,,medium,web:Examveda.com https://www.examveda.com/networking/practice-mcq-question-on-networking-miscellaneous/?page=4,
Computer Networks,networking miscellaneous,"Twisted pair wires, coaxial cable, optical fiber cables are the examples of:",Wired Media,Wireless Media,Both A & B,None of these,A,,medium,web:Examveda.com https://www.examveda.com/networking/practice-mcq-question-on-networking-miscellaneous/?page=4,
Computer Networks,networking miscellaneous,Which of the followings is used in communications is referred to as unshielded twisted-pair (UTP)?,Coaxial cable,Fiber-optic cable,Twisted-pair cable,None of these,C,,medium,web:Examveda.com https://www.examveda.com/networking/practice-mcq-question-on-networking-miscellaneous/?page=4,
Computer Networks,networking miscellaneous,What is Cladding?,Cables with shield,Coxial Cable,A typical optical fiber consists of a very narrow,None of these,C,,medium,web:Examveda.com https://www.examveda.com/networking/practice-mcq-question-on-networking-miscellaneous/?page=4,
Computer Networks,networking miscellaneous,Which network is a cross between circuits switched network and a data-gram network?,Circuit-switched network,Virtual-circuit network,Virtual-circuit identifier,None of these,B,,medium,web:Examveda.com https://www.examveda.com/networking/practice-mcq-question-on-networking-miscellaneous/?page=4,
Computer Networks,networking miscellaneous,"Select the cable that uses copper conductor, accept and transport signals in the form of electric current?",Fiber-optic cable,Metallic cable,Twisted pair cable,All of the above,C,,medium,web:Examveda.com https://www.examveda.com/networking/practice-mcq-question-on-networking-miscellaneous/?page=4,
Computer Networks,networking miscellaneous,Number of Unguided Media is:,6,5,4,3,D,"Unguided Media: Unguided media refer to the transmission media that do not require any physical conductor or wire. These are primarily used for wireless communication.
 
There are three main types of unguided media: 

 1. Radio waves: These are used for long-range communication like broadcasting and mobile communication. 
 2. Microwaves: These are used for point-to-point communication and satellite communications. 
 3. Infrared: This is used for short-range communication, such as remote controls and wireless data transfers.
 
 Therefore, the correct answer is Option D: 3 types of unguided media in network communication.",medium,web:Examveda.com https://www.examveda.com/networking/practice-mcq-question-on-networking-miscellaneous/?page=4,
Computer Networks,networking miscellaneous,Switching at the network layer in the Internet uses the datagram approach to:,Message switching,Circuit switching,IP switching,Packet switching,D,,medium,web:Examveda.com https://www.examveda.com/networking/practice-mcq-question-on-networking-miscellaneous/?page=4,
Computer Networks,networking miscellaneous,Which is also known as a connectionless protocol for a packet-switching network that uses the Datagram approach?,IPV5,IPV4,IPV6,None of these,B,"IPV4 (Internet Protocol version 4) is a connectionless protocol used in packet-switching networks. It is the most widely used version of the Internet Protocol. IPV4 uses the Datagram approach, where data is divided into small packets, each packet is individually routed to its destination, and packets can take different paths to reach the destination. The packets are then reassembled at the destination to form the complete data.
 
IPV5 and IPV6 are also Internet Protocol versions, but they are not specifically known for being connectionless or using the Datagram approach. Therefore, option B, IPV4, is the correct choice in this context.",medium,web:Examveda.com https://www.examveda.com/networking/practice-mcq-question-on-networking-miscellaneous/?page=5,
Computer Networks,networking miscellaneous,Which switch is a multistage switch with micro switches at each stage that route the packets based on the output port represented as a binary string?,Banyan switch,Crossbar switch,Multistage crossbar,Packet switch,A,,medium,web:Examveda.com https://www.examveda.com/networking/practice-mcq-question-on-networking-miscellaneous/?page=5,
Computer Networks,networking miscellaneous,How many digits of the DNIC (Data Network Identification Code) identify the country?,first three,first four,first five,first six,A,,medium,web:Examveda.com https://www.examveda.com/networking/practice-mcq-question-on-networking-miscellaneous/?page=5,
Computer Networks,networking miscellaneous,A station in a network forwards incoming packets by placing them on its shortest output queue. What routing algorithm is being used?,hot potato routing,flooding,static routing,delta routing,A,,medium,web:Examveda.com https://www.examveda.com/networking/practice-mcq-question-on-networking-miscellaneous/?page=5,
Computer Networks,networking miscellaneous,"The probability that a single bit will be in error on a typical public telephone line using 4800 bps modem is 10 to the power -3. If no error detection mechanism is used, the residual error rate for a communication line using 9-bit frames is approximately equal to",0.003,0.009,0.991,0.999,B,,medium,web:Examveda.com https://www.examveda.com/networking/practice-mcq-question-on-networking-miscellaneous/?page=5,
Computer Networks,networking miscellaneous,Frames from one LAN can be transmitted to another LAN via the device,Router,Bridge,Repeater,Modem,B,,medium,web:Examveda.com https://www.examveda.com/networking/practice-mcq-question-on-networking-miscellaneous/?page=5,
Computer Networks,networking miscellaneous,Which of the following condition is used to transmit two packets over a medium at the same time?,Contention,Collision,Synchronous,Asynchronous,B,,medium,web:Examveda.com https://www.examveda.com/networking/practice-mcq-question-on-networking-miscellaneous/?page=5,
Computer Networks,networking miscellaneous,"You have a class A network address 10.0.0.0 with 40 subnets, but are required to add 60 new subnets very soon. You would like to still allow for the largest possible number of host IDs per subnet. Which subnet mask should you assign?",255.240.0.0,255.248.0.0,255.252.0.0,255.254.0.0,D,,medium,web:Examveda.com https://www.examveda.com/networking/practice-mcq-question-on-networking-miscellaneous/?page=5,
Computer Networks,networking miscellaneous,What are the most commonly used transmission speeds in BPS used in data communication?,300,1200,2400,9600,D,,medium,web:Examveda.com https://www.examveda.com/networking/practice-mcq-question-on-networking-miscellaneous/?page=5,
Computer Networks,networking miscellaneous,What is the default subnet mask for a class C network?,127.0.0.1,255.0.0.0,255.255.0.0,255.255.255.0,D,,medium,web:Examveda.com https://www.examveda.com/networking/practice-mcq-question-on-networking-miscellaneous/?page=5,
Computer Networks,networking miscellaneous,Which of the following is used for modulation and demodulation?,modem,protocols,gateway,multiplexer,A,,medium,web:Examveda.com https://www.examveda.com/networking/practice-mcq-question-on-networking-miscellaneous/?page=6,
Computer Networks,networking miscellaneous,Which of the following is not a disadvantage of wireless LAN?,Slower data transmission,higher error rate,interference of transmissions from different computers,All of the above,D,,medium,web:Examveda.com https://www.examveda.com/networking/practice-mcq-question-on-networking-miscellaneous/?page=6,
Computer Networks,networking miscellaneous,The Internet Control Message Protocol (ICMP),allows gateways to send error a control messages to other gateways or hosts,provides communication between the Internet Protocol Software on one machine and the Internet Protocol Software on another,"reports error conditions to the original source, the source must relate errors to individual application programs and take action to correct the problem",All of the above,D,,medium,web:Examveda.com https://www.examveda.com/networking/practice-mcq-question-on-networking-miscellaneous/?page=6,
Computer Networks,networking miscellaneous,"Your company has a LAN in its downtown office and has now set up a LAN in the manufacturing plant in the suburbs. To enable everyone to share data and resources between the two LANs, what type of device(s) are needed to connect them? Choose the most correct answer.",Modem,Cable,Hub,Router,D,,medium,web:Examveda.com https://www.examveda.com/networking/practice-mcq-question-on-networking-miscellaneous/?page=6,
Computer Networks,networking miscellaneous,"The term 'duplex' refers to the ability of the data receiving stations to echo back a confirming message to the sender. In full duplex data transmission, both the sender and the receiver",cannot talk at once,can receive and send data simultaneously,can send or receive data one at a time,can do one way data transmission only,B,,medium,web:Examveda.com https://www.examveda.com/networking/practice-mcq-question-on-networking-miscellaneous/?page=6,
Computer Networks,networking miscellaneous,How many hosts are attached to each of the local area networks at your site?,128,254,256,64,B,,medium,web:Examveda.com https://www.examveda.com/networking/practice-mcq-question-on-networking-miscellaneous/?page=6,
Computer Networks,networking miscellaneous,Which of the following technique is used for fragment?,a technique used in best-effort delivery systems to avoid endlessly looping packets,a technique used by protocols in which a lower level protocol accepts a message from a higher level protocol and places it in the data portion of the low level frame,one of the pieces that results when an IP gateway divides an IP datagram into smaller pieces for transmission across a network that cannot handle the original datagram size,All of the above,C,,medium,web:Examveda.com https://www.examveda.com/networking/practice-mcq-question-on-networking-miscellaneous/?page=6,
Computer Networks,networking miscellaneous,Contention is,One or more conductors that serve as a common connection for a related group of devices,a continuous frequency capable of being modulated or impressed with a second signal,the condition when two or more stations attempt to use the same channel at the same time,a collection of interconnected functional units that provides a data communications service among stations attached to the network,C,,medium,web:Examveda.com https://www.examveda.com/networking/practice-mcq-question-on-networking-miscellaneous/?page=6,
Computer Networks,networking miscellaneous,Avalanche photodiode receivers can detect hits of transmitted data by receiving,100 photons,200 photons,300 photons,400 photons,B,,medium,web:Examveda.com https://www.examveda.com/networking/practice-mcq-question-on-networking-miscellaneous/?page=6,
Computer Networks,networking miscellaneous,Satellite-Switched Time-Division Multiple Access (SS/TDMA) is,the method of determining which device has access to the transmission medium at any time.,a medium access control technique for multiple access transmission media,a form of TDMA in which circuit switching is used to dynamically change the channel assignments,All of the above,C,,medium,web:Examveda.com https://www.examveda.com/networking/practice-mcq-question-on-networking-miscellaneous/?page=6,
Computer Networks,networking miscellaneous,"When you ping the loopback address, a packet is sent where?",On the network,Down through the layers of the IP architecture and then up the layers again,Across the wire,through the loopback dongle,B,,medium,web:Examveda.com https://www.examveda.com/networking/practice-mcq-question-on-networking-miscellaneous/?page=7,
Computer Networks,networking miscellaneous,Which of the following TCP/IP protocol is used for transferring electronic mail messages from one machine to another?,FTP,SNMP,SMTP,RPC,C,,medium,web:Examveda.com https://www.examveda.com/networking/practice-mcq-question-on-networking-miscellaneous/?page=7,
Computer Networks,networking miscellaneous,"Which of the following device is used to connect two systems, especially if the systems use different protocols?",hub,bridge,gateway,repeater,C,,medium,web:Examveda.com https://www.examveda.com/networking/practice-mcq-question-on-networking-miscellaneous/?page=7,
Computer Networks,networking miscellaneous,The synchronous modems are more costly than the asynchronous modems because,they produce large volume of data,they contain clock recovery circuits,they transmit the data with stop and start bits.,they operate with a larger bandwidth,B,,medium,web:Examveda.com https://www.examveda.com/networking/practice-mcq-question-on-networking-miscellaneous/?page=7,
Computer Networks,networking miscellaneous,A distributed network configuration in which all data/information pass through a central computer is,bus network,star network,ring network,Point-to-point network,B,,medium,web:Examveda.com https://www.examveda.com/networking/practice-mcq-question-on-networking-miscellaneous/?page=7,
Computer Networks,networking miscellaneous,Which of the following TCP/IP protocol allows an application program on one machine to send a datagram to an application program on another machine?,UDP,VMTP,X.25,SMTP,A,,medium,web:Examveda.com https://www.examveda.com/networking/practice-mcq-question-on-networking-miscellaneous/?page=7,
Computer Networks,networking miscellaneous,A remote batch-processing operation in which data is solely input to a central computer would require a:,telegraph line,simplex lines,mixedband channel,All the above,B,,medium,web:Examveda.com https://www.examveda.com/networking/practice-mcq-question-on-networking-miscellaneous/?page=7,
Computer Networks,networking miscellaneous,ICMP (Internet Control Message Protocol) is,a TCP/IP protocol used to dynamically bind a high level IP Address to a low-level physical hardware address,a TCP/IP high level protocol for transferring files from one machine to another,a protocol used to monitor computers,a protocol that handles error and control messages,D,,medium,web:Examveda.com https://www.examveda.com/networking/practice-mcq-question-on-networking-miscellaneous/?page=7,
Computer Networks,networking miscellaneous,"If you get both local and remote echoes, every character you type will appear on the screen",once,twice,three times,never,B,,medium,web:Examveda.com https://www.examveda.com/networking/practice-mcq-question-on-networking-miscellaneous/?page=7,
Computer Networks,networking miscellaneous,"What part of 192.168.10.51 is the Network ID, assuming a default subnet mask?",192,192.168.10,0.0.0.5,51,B,,medium,web:Examveda.com https://www.examveda.com/networking/practice-mcq-question-on-networking-miscellaneous/?page=7,
Computer Networks,networking miscellaneous,The slowest transmission speeds are those of,twisted-pair wire,coaxial cable,fiber-optic cable,microwaves,A,"Twisted-pair wire has the slowest transmission speeds among the given options. 
It is commonly used in telephone networks and older data communication networks. 
Coaxial cable has higher transmission speeds compared to twisted-pair wire and is used in cable TV and internet services. 
Fiber-optic cable offers the highest transmission speeds as it uses light to transmit data. 
Microwaves are used for wireless transmission and offer higher speeds compared to twisted-pair wire.",medium,web:Examveda.com https://www.examveda.com/networking/practice-mcq-question-on-networking-miscellaneous/?page=8,
Computer Networks,networking miscellaneous,A noiseless 3 KHz Channel transmits bits with binary level signals. What is the maximum data rate?,3 Kbps,6 Kbps,12 Kbps,24 Kbps.,B,,medium,web:Examveda.com https://www.examveda.com/networking/practice-mcq-question-on-networking-miscellaneous/?page=8,
Computer Networks,networking miscellaneous,Carrier is,One or more conductors that serve as a common connection for a related group of devices,a continuous frequency capable of being modulated or impressed with a second signal,the condition when two or more sections attempt to use the same channel at the same time,a collection of interconnected functional units that provides a data communications service among stations attached to the network,B,,medium,web:Examveda.com https://www.examveda.com/networking/practice-mcq-question-on-networking-miscellaneous/?page=8,
Computer Networks,networking miscellaneous,What can greatly reduce TCP/IP configuration problems?,WINS Server,WINS Proxy,DHCP Server,PDC,C,,medium,web:Examveda.com https://www.examveda.com/networking/practice-mcq-question-on-networking-miscellaneous/?page=8,
Computer Networks,networking miscellaneous,In CRC there is no error if the remainder at the receiver is _____.,equal to the remainder at the sender,zero,nonzero,the quotient at the sender,B,,medium,web:Examveda.com https://www.examveda.com/networking/practice-mcq-question-on-networking-miscellaneous/?page=8,
Computer Networks,networking miscellaneous,Which of the following statements is correct for the use of packet switching?,the subdivision of information into individually addressed packets in conjunction with alternative routing arrangement enabled the transmission path to be altered in the event of congestion or individ,the employment of additional intelligence within the network enabled more sophisticated error control and link control procedures to be applied,by employing wide bandwidth circuits for the trunk networks substantial economies through extensive sharing of capacity could be achieved.,All of the above,D,,medium,web:Examveda.com https://www.examveda.com/networking/practice-mcq-question-on-networking-miscellaneous/?page=8,
Computer Networks,networking miscellaneous,A front-end processor is,a user computer system,a processor in a large-scale computer that executes operating system instructions,a minicomputer that relieves main-frame computers at a computer centre of communications control functions,preliminary processor of batch jobs.,C,,medium,web:Examveda.com https://www.examveda.com/networking/practice-mcq-question-on-networking-miscellaneous/?page=8,
Computer Networks,networking miscellaneous,What is the port number for NNTP?,119,80,79,70,A,,medium,web:Examveda.com https://www.examveda.com/networking/practice-mcq-question-on-networking-miscellaneous/?page=8,
Computer Networks,networking miscellaneous,"Eight stations are competing for the use of a shared channel using the 'Adaptive tree Walk Protocol'. If the stations 7 and 8 are suddenly become ready at once, how many bit slots are needed to resolve the contention?",7 slots,5 slots,10 slots,14 slots,A,,medium,web:Examveda.com https://www.examveda.com/networking/practice-mcq-question-on-networking-miscellaneous/?page=8,
Computer Networks,networking miscellaneous,"Usually, it takes 10-bits to represent one character. How many characters can be transmitted at a speed of 1200 BPS?",10,12,120,1200,C,,medium,web:Examveda.com https://www.examveda.com/networking/practice-mcq-question-on-networking-miscellaneous/?page=8,
Computer Networks,networking miscellaneous,"To connect a computer with a device in the same room, you might be likely to use",a coaxial cable,a dedicated line,a ground station,All of the above,A,,medium,web:Examveda.com https://www.examveda.com/networking/practice-mcq-question-on-networking-miscellaneous/?page=9,
Computer Networks,networking miscellaneous,Internet-like networks within an enterprise.,Intranets,Switching alternating,Inter organizational networks,Extranets,A,,medium,web:Examveda.com https://www.examveda.com/networking/practice-mcq-question-on-networking-miscellaneous/?page=9,
Computer Networks,networking miscellaneous,How many bits internet address is assigned to each host on a TCP/IP internet which is used in all communications with the host?,16 - bits,32 - bits,48 - bits,64 - bits,B,,medium,web:Examveda.com https://www.examveda.com/networking/practice-mcq-question-on-networking-miscellaneous/?page=9,
Computer Networks,networking miscellaneous,Which of the following types of channels moves data relatively slowly?,wideband channel,voiceband channel,narrowband channel,broadband channel,C,,medium,web:Examveda.com https://www.examveda.com/networking/practice-mcq-question-on-networking-miscellaneous/?page=9,
Computer Networks,networking miscellaneous,Which of the following does not allow multiple users or devices to share one communications line?,doubleplexer,multipplexer,concentrator,controller,A,,medium,web:Examveda.com https://www.examveda.com/networking/practice-mcq-question-on-networking-miscellaneous/?page=9,
Computer Networks,networking miscellaneous,The geostationary satellite used for communication systems,rotates with the earth,remains stationary relative to the earth,is positioned over equator,All of the above,D,,medium,web:Examveda.com https://www.examveda.com/networking/practice-mcq-question-on-networking-miscellaneous/?page=9,
Computer Networks,networking miscellaneous,Telecommunication networks frequently interconnect an organization with its customers and suppliers. Select the best fit for answer:,Bandwidth alternatives,Switching alternating,Inter organizational networks,Extranets,C,,medium,web:Examveda.com https://www.examveda.com/networking/practice-mcq-question-on-networking-miscellaneous/?page=9,
Computer Networks,networking miscellaneous,The packets switching concept was first proposed,in the late 1980s for the Defense Ministry of US.,"in the early 1960s for military communication systems, mainly to handle speech",in the late 1950s for Defense Ministry of US,All of the above,B,,medium,web:Examveda.com https://www.examveda.com/networking/practice-mcq-question-on-networking-miscellaneous/?page=9,
Computer Networks,networking miscellaneous,The _____ houses the switches in token ring.,transceiver,nine-pin connector,MAU,NIC,C,,medium,web:Examveda.com https://www.examveda.com/networking/practice-mcq-question-on-networking-miscellaneous/?page=10,
Computer Networks,networking miscellaneous,What device separates a single network into two segments but lets the two segments appear as one to higher protocols?,Switch,Bridge,Gateway,Router,B,,medium,web:Examveda.com https://www.examveda.com/networking/practice-mcq-question-on-networking-miscellaneous/?page=10,
Computer Networks,networking miscellaneous,"Which of the following refers to the terms ""residual error rate""?",the number of bit errors per twenty four hours of continuous operation on an asynchronous line,The probability that one or more errors will be undetected when an error detection scheme is used,the probability that one or more errors will be detected when an error detection mechanism is used,signal to noise ratio divided by the ratio of energy per bit to noise per hertz,B,,medium,web:Examveda.com https://www.examveda.com/networking/practice-mcq-question-on-networking-miscellaneous/?page=10,
Computer Networks,networking miscellaneous,Which of the following summation operations is performed on the bits to check an error-detecting code?,Codec,Coder-decoder,Checksum,Attenuation,C,,medium,web:Examveda.com https://www.examveda.com/networking/practice-mcq-question-on-networking-miscellaneous/?page=10,
Computer Networks,networking miscellaneous,The research and development department at your office has been experimenting with different technologies to help improve the performance of the network. One group has been examining the use of a broadband network versus a based band network. Select the correct statement about broadband and baseband.,"Broadband networks carry several channels on a single cable, whereas in a baseband network several cables carry one channel","Baseband networks carry a single channel on a single cable, whereas broadband networks carry several channels on a single cable","Baseband refers to local area networks, and broadband refers to wide area networks.","Baseband operates at a standard bit rate, whereas broadband may operate at different rates as needed",B,,medium,web:Examveda.com https://www.examveda.com/networking/practice-mcq-question-on-networking-miscellaneous/?page=10,
Computer Networks,networking miscellaneous,An error-detecting code inserted as a field in a block of data to be transmitted is known as,Frame check sequence,Error detecting code,Checksum,flow control,A,,medium,web:Examveda.com https://www.examveda.com/networking/practice-mcq-question-on-networking-miscellaneous/?page=10,
Computer Networks,networking miscellaneous,The cheapest modems can transmit,300 bits per second,"1,200 bits per second","2,400 bits per second","4,800 bits per second",A,,medium,web:Examveda.com https://www.examveda.com/networking/practice-mcq-question-on-networking-miscellaneous/?page=10,
