subject,topic,question,option_a,option_b,option_c,option_d,correct_letter,explanation,difficulty,source,tags
Computer Fundamentals & Systems,List of Types of Computers,Which of these does not support multiple users at the same time?,Mainframe computer,Workstation computer,Minicomputer,None of these,B,Workstation computers are single user computers used for performing a specific task with great accuracy.,medium,web:Includehelp.com https://www.includehelp.com/mcq/types-of-computers-mcqs.aspx,
Computer Fundamentals & Systems,List of Types of Computers,Mainframe computers are used in which of these sectors?,Banking,Government,Health,All of these,D,"Mainframe computers are used in banking, health, government, insurance, etc.",medium,web:Includehelp.com https://www.includehelp.com/mcq/types-of-computers-mcqs.aspx,
Computer Fundamentals & Systems,List of Types of Computers,Weather forecasting can be done using ___.,PC,Megacomputer,Supercomputer,All of these,C,Weather forecasting can be done using a supercomputer.,medium,web:Includehelp.com https://www.includehelp.com/mcq/types-of-computers-mcqs.aspx,
Computer Fundamentals & Systems,List of Types of Computers,Which of these are powered by microprocessors?,Microcomputer,Supercomputer,Mainframe computer,All of these,A,Microcomputers are powered by microprocessors.,medium,web:Includehelp.com https://www.includehelp.com/mcq/types-of-computers-mcqs.aspx,
Computer Fundamentals & Systems,List of Types of Computers,PDA's stand for?,Professional Development application,Personal Designing Assistants,Personal Digital Assistants,Personal Digital Application,C,PDA's stand for Personal Digital Assistants.,medium,web:Includehelp.com https://www.includehelp.com/mcq/types-of-computers-mcqs.aspx,
Computer Fundamentals & Systems,List of Types of Computers,Which of these is a feature of minicomputer?,Support multiple users,It has low weight,It can be carried anywhere,All of these,D,"Minicomputer are devices which are small in size. Here are some features:
 Support multiple users, about 200 users
 It has low weight
 It can be carried anywhere by the user",medium,web:Includehelp.com https://www.includehelp.com/mcq/types-of-computers-mcqs.aspx,
Computer Fundamentals & Systems,List of Types of Computers,Which of these is a single user computer with huge RAM and added graphics?,Supercomputer,Workstation,PC,All of these,B,"Workstation is a computer with a fast microprocessor, large RAM and added graphics.",medium,web:Includehelp.com https://www.includehelp.com/mcq/types-of-computers-mcqs.aspx,
Computer Fundamentals & Systems,List of Types of Computers,A workstation can be used in which of these fields?,Data analysis,Editing,CAD,All of these,C,"Workstation can be used in data analysis, animation, CAD, audio and video editing, etc.",medium,web:Includehelp.com https://www.includehelp.com/mcq/types-of-computers-mcqs.aspx,
Computer Fundamentals & Systems,List of Types of Computers,Which of these computers can be easily used for individual use?,Supercomputer,Personal computer,Workstation,None of these,B,Personal computer (PC) is a computer designed for individual use.,medium,web:Includehelp.com https://www.includehelp.com/mcq/types-of-computers-mcqs.aspx,
Computer Fundamentals & Systems,List of Types of Computers,Laptop that we used is a type of which of these categories?,Microcomputer,Workstation,Personal Computer,All of these,C,Laptop is a personal computer.,medium,web:Includehelp.com https://www.includehelp.com/mcq/types-of-computers-mcqs.aspx,
Computer Fundamentals & Systems,List of Types of Computers,What does a PC stand for?,Professional computer,Process computation,Personal computer,None of these,C,PC stands for personal computer.,medium,web:Includehelp.com https://www.includehelp.com/mcq/types-of-computers-mcqs.aspx,
Computer Fundamentals & Systems,List of Types of Computers,Which of these come under the category of personal computer?,Laptop,Macbook,Collage computer,All of these,D,All are personal computers.,medium,web:Includehelp.com https://www.includehelp.com/mcq/types-of-computers-mcqs.aspx,
Computer Fundamentals & Systems,List of Types of Computers,What does CPU stand for?,Calculation platform for user,Central processing unit,Counter processing unit,All of these,B,CPU stands for Central Processing Unit.,medium,web:Includehelp.com https://www.includehelp.com/mcq/types-of-computers-mcqs.aspx,
