subject,topic,question,option_a,option_b,option_c,option_d,correct_letter,explanation,difficulty,source,tags
Programming in C,C Conditional Statements,Which of the following syntax is correct for nested if-else statements?,"if(exp1){
 if(exp2){
 }
}
else {
 if(exp3){
 }
}","if(exp1){
}else {
}",if{},None of these,A,The correct syntax for nested if-else statements in C programming is:,easy,web:Includehelp.com https://www.includehelp.com/mcq/c-programming-language-mcqs.aspx,
Programming in C,C Conditional Statements,"What will be the output of the following C code?
```
#include <stdio.h>
int main(){
 int n = 65;
 if (n >= 75) {
 if (n >= 95) {
 printf(""Excellent"");
 }
 else
 printf(""Pass"");
 }
 else
 printf(""Fail"");
}
```",Excellent,Pass,Fail,None of these,C,,easy,web:Includehelp.com https://www.includehelp.com/mcq/c-programming-language-mcqs.aspx,
Programming in C,C Conditional Statements,Multiple values of the same variable can be tested using ___.,switch,for,Function,All of these,A,The switch statement in C is used to test for multiple values of a variable.,easy,web:Includehelp.com https://www.includehelp.com/mcq/c-programming-language-mcqs.aspx,
Programming in C,C Conditional Statements,Without a break statement in switch what will happen?,All cases will work properly,Cases will fall through after matching the first check,Switch will throw error,All of these,B,"The break statement is used to terminate the current flow of code. And if it is not present in the switch statement, the cases will execute all cases after the matched case.",easy,web:Includehelp.com https://www.includehelp.com/mcq/c-programming-language-mcqs.aspx,
Programming in C,C Conditional Statements,When all cases are unmatched which case is matched in a switch statement?,Default case,First case,No case,None of these,A,The default case of switch statement is executed when no other case is matched.,easy,web:Includehelp.com https://www.includehelp.com/mcq/c-programming-language-mcqs.aspx,
Programming in C,C Conditional Statements,"What will be the output of the following C code?
```
#include <stdio.h>
int main(){
 char grade = 'B';
 switch (grade) {
 case 'A':
 printf(""Excellent!\n"");
 case 'B':
 case 'C':
 printf(""Well done\n"");
 case 'D':
 printf(""You passed\n"");
 case 'F':
 printf(""Better try again\n"");
 break;
 default:
 printf(""Invalid grade\n"");
 }
}
```",Well done,You passed,Better try again,All of these,D,"There is no break statement in case B, Case C, case D. the code will fall through executing all the print statements.",easy,web:Includehelp.com https://www.includehelp.com/mcq/c-programming-language-mcqs.aspx,
Programming in C,4) C Control Statements,Loops in C programming are used to ___.,Execute a statement based on a condition,Execute a block of code repeatedly,Create a variable,None of these,B,Loops in programming are used to execute a block of code repeatedly.,easy,web:Includehelp.com https://www.includehelp.com/mcq/c-programming-language-mcqs.aspx,
Programming in C,4) C Control Statements,Which of these is an exit-controlled loop?,for,if,do...while,while,C,"The do...while loop check for a condition after executing the loop block once. Hence, it is called an exit-controlled loop.",easy,web:Includehelp.com https://www.includehelp.com/mcq/c-programming-language-mcqs.aspx,
Programming in C,4) C Control Statements,Which statements are used to change the execution sequence?,Loop control statement,Function statement,Conditional statement,All of these,A,Loop control statements in C are used to change the execution sequence of the loop.,easy,web:Includehelp.com https://www.includehelp.com/mcq/c-programming-language-mcqs.aspx,
Programming in C,4) C Control Statements,What will happen if the loop condition will never become false?,Program will throw an error,Program will loop infinitely,Loop will not run,None of these,B,An infinite loop in a program is a condition when the loop continues when the loop continues to run infinitely because the condition never becomes false.,easy,web:Includehelp.com https://www.includehelp.com/mcq/c-programming-language-mcqs.aspx,
Programming in C,4) C Control Statements,Which of these statements is correct in case of while loop in C?,Executes the block till the condition become false,Is an entry controlled loop,There might be condition when the loop will not execute at all,All of these,D,"All of the above statements are true in the case of while loop. While loop is an entry-controlled loop, the block executes when the condition becomes false.",easy,web:Includehelp.com https://www.includehelp.com/mcq/c-programming-language-mcqs.aspx,
Programming in C,4) C Control Statements,Which of the following is valid syntax for creating a while loop?,"while{
} (condition)","while(condition){
}","while{
}",All of these,B,The correct syntax for creating a while loop is:,easy,web:Includehelp.com https://www.includehelp.com/mcq/c-programming-language-mcqs.aspx,
Programming in C,4) C Control Statements,"What will be the output of the following C code?
```
#include <stdio.h>
int main(){
 int a = 11;
 while (a < 20) {
 printf(""%d "", a);
 a += 2;
 }
 return 0;
}
```",11 13 15 17 19,11 12 13 14 15 16 17 18 19 20,11 13 15 17 19 21,None of these,A,,easy,web:Includehelp.com https://www.includehelp.com/mcq/c-programming-language-mcqs.aspx,
Programming in C,4) C Control Statements,Which loop executes the block a specific number of times?,while loop,for loop,do...while loop,All of these,B,The for loop executes the block a specific number of times.,easy,web:Includehelp.com https://www.includehelp.com/mcq/c-programming-language-mcqs.aspx,
Programming in C,4) C Control Statements,Which of the following parts of the for loop can be eliminated in C?,init,condition,increment,All of these,D,Syntax of for loop:,easy,web:Includehelp.com https://www.includehelp.com/mcq/c-programming-language-mcqs.aspx,
Programming in C,4) C Control Statements,"When all parts of the for loop are eliminated, what will happen?",For loop will not work,Infinite for loop,Error,None of these,B,On eliminating all the parts of a for loop an infinite for loop will run.,easy,web:Includehelp.com https://www.includehelp.com/mcq/c-programming-language-mcqs.aspx,
Programming in C,4) C Control Statements,"When the condition of the do-while loop is false, how many times will it execute the code?",0,1,Infinite,All of these,B,"The do-while loop is an exit-controlled loop, hence it will run at least once, even if the condition becomes false.",easy,web:Includehelp.com https://www.includehelp.com/mcq/c-programming-language-mcqs.aspx,
Programming in C,4) C Control Statements,Can a loop be nested in C programming?,Yes,No,,,A,"Yes, the nesting of loop is possible in C programming language.",easy,web:Includehelp.com https://www.includehelp.com/mcq/c-programming-language-mcqs.aspx,
Programming in C,4) C Control Statements,"What will be the output of the following C code?
```
#include <stdio.h>
int main(){
 int i, j;
 for (i = 2; i < 10; i++) {
 for (j = 2; j <= (i / j); j++)
 if (!(i % j))
 break;
 if (j > (i / j))
 printf(""%d "", i);
 }
 return 0;
}
```",2 3 4 5 6 7 8 9,3 5 7 9,2 3 5 7,2 3 5 7 11,C,,easy,web:Includehelp.com https://www.includehelp.com/mcq/c-programming-language-mcqs.aspx,
Programming in C,5) C Strings,A string is terminated by ___.,Newline ('\n'),Null ('\0'),Whitespace,None of the above,B,"In C programming language, a string is a sequence of characters terminated with a null character \0.",easy,web:Includehelp.com https://www.includehelp.com/mcq/c-programming-language-mcqs.aspx,
Programming in C,5) C Strings,"Consider the below statement, can we assign a string to variable like this:
```
char c[100];
c = ""C programming"";
```",Yes,No,,,B,"No, we cannot assign a string like this. Because string is a character array and array type is not assignable. To assign a string to the character array, we need to use strcpy() function.",easy,web:Includehelp.com https://www.includehelp.com/mcq/c-programming-language-mcqs.aspx,
Programming in C,5) C Strings,Which format specifier is used to read and print the string using printf() and scanf() in C?,%c,%str,%p,%s,D,"The format specifier ""%s"" is used to read and print the string using printf() and scanf() in C.",easy,web:Includehelp.com https://www.includehelp.com/mcq/c-programming-language-mcqs.aspx,
Programming in C,5) C Strings,Which function is used to read a line of text including spaces from the user in C?,scanf(),getc(),fgets(),All of the above,C,"In C programming language, the fgets() function can be used to read a line of text including spaces from the user.",easy,web:Includehelp.com https://www.includehelp.com/mcq/c-programming-language-mcqs.aspx,
Programming in C,5) C Strings,Which function is used to concatenate two strings in C?,concat(),cat(),stringcat(),strcat(),D,"In C programming language, the strcat() function is used to concatenate two strings.",easy,web:Includehelp.com https://www.includehelp.com/mcq/c-programming-language-mcqs.aspx,
Programming in C,5) C Strings,"What will be the output of the following C code?
```
#include <stdio.h>
int main()
{
 char str1[] = { 'H', 'e', 'l', 'l', 'o' };
 char str2[] = ""Hello"";
 printf(""%ld,%ld"", sizeof(str1), sizeof(str2));
 return 0;
}
```","5,5","6,6","5,6",None of the above,C,"str1 is initialized with the characters and there are only 5 characters. Thus, the length of the str is 5. While, str2 is initialized with the string ""Hello"", when we initialized the string in this way - a null ('\0') character is inserted after the string. Thus, the length of str2 is 6.",easy,web:Includehelp.com https://www.includehelp.com/mcq/c-programming-language-mcqs.aspx,
Programming in C,5) C Strings,"What will be the output of the following C code?
```
#include <stdio.h>
int main()
{
 char str1[] = ""Hello"";
 char str2[10];
 str2 = str1;
 printf(""%s,%s"", str1, str2);
 return 0;
}
```","Hello,","Hello,Hello","Hello,HelloHello",Error,D,"There will be a compilation error, because we cannot assign a string like this (str2 = str1). To resolve this issue, we have to use strcpy(str2,str1).",easy,web:Includehelp.com https://www.includehelp.com/mcq/c-programming-language-mcqs.aspx,
Programming in C,5) C Strings,"What will be the output of the following C code? (If the input is ""Hello world"")
```
#include <stdio.h>
int main()
{
 char str[30];
 scanf(""%s"", str);
 printf(""%s"", str);
 return 0;
}
```",Hello world,Hello,Hello world\0,Error,B,"When we read a string using the scanf() function, the input is terminated by the whitespace. Here, the input is ""Hello world"", so only ""Hello"" will be stored to str. Thus, the output will be ""Hello"".",easy,web:Includehelp.com https://www.includehelp.com/mcq/c-programming-language-mcqs.aspx,
Programming in C,5) C Strings,Which function is used to compare two strings in C?,strcmp(),strcmpi(),compare(),cmpi(),A,The function strcmp() is used to compare two strings in C language.,easy,web:Includehelp.com https://www.includehelp.com/mcq/c-programming-language-mcqs.aspx,
Programming in C,5) C Strings,Which function is used to compare two strings with ignoring case in C?,strcmp(),strcmpi(),compare(),cmpi(),B,The function strcmpi() is used to compare two strings with ignoring case in C language.,easy,web:Includehelp.com https://www.includehelp.com/mcq/c-programming-language-mcqs.aspx,
Programming in C,6) C Arrays,Which is the correct syntax to declare an array in C?,data_type array_name[array_size];,data_type array_name{array_size};,data_type array_name[];,All of the above,A,The correct syntax to declare an array in C is:,easy,web:Includehelp.com https://www.includehelp.com/mcq/c-programming-language-mcqs.aspx,
Programming in C,6) C Arrays,You can access elements of an array by ___.,values,indices,memory addresses,All of the above,B,You can access elements of an array by indices. Array indices starts from 0 to array_size -1.,easy,web:Includehelp.com https://www.includehelp.com/mcq/c-programming-language-mcqs.aspx,
Programming in C,6) C Arrays,Which is/are the correct syntax to initialize an array in C?,"data_type array_name[array_size] = {value1, value2, value3, …};","data_type array_name[] = {value1, value2, value3, …};",data_type array_name[array_size] = {};,Both A and B,D,Both the options A and B are correct to initialize an array.,easy,web:Includehelp.com https://www.includehelp.com/mcq/c-programming-language-mcqs.aspx,
Programming in C,6) C Arrays,Array elements are always stored in ___ memory locations.,Random,Sequential,Both A and B,None of the above,B,Array elements are always stored in sequential memory locations.,easy,web:Includehelp.com https://www.includehelp.com/mcq/c-programming-language-mcqs.aspx,
Programming in C,6) C Arrays,"Let x is an integer array with three elements having value 10, 20, and 30. What will be the output of the following statement?
```
printf(""%u"",x);
```","Prints the value of 0th element (i.e., 10)",Prints the garbage value,An error occurs,"Print the address of the array (i.e., the address of first (0th) element",D,"If we print the array (in this case, x). The output will be the memory address of the array (i.e., the address of first (0th) element.",easy,web:Includehelp.com https://www.includehelp.com/mcq/c-programming-language-mcqs.aspx,
